# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2022-10-18 14:54:24 EDT       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 13335050 ASOTIN CREEK AT ASOTIN, WA
# -----------------------------------------------------------------------------------
#
# Data provided for site 13335050
#            TS   parameter     statistic     Description
#        150187       00060     00003     Discharge, cubic feet per second (Mean)
#        150188       00065     00003     Gage height, feet (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	150187_00060_00003	150187_00060_00003_cd	150188_00065_00003	150188_00065_00003_cd
USGS	13335050	2009-08-08	56.6	A	2.26	A
USGS	13335050	2009-08-09	46.3	A	2.20	A
USGS	13335050	2009-08-10	44.0	A	2.19	A
USGS	13335050	2009-08-11	39.3	A	2.16	A
USGS	13335050	2009-08-12	39.2	A	2.16	A
USGS	13335050	2009-08-13	40.3	A	2.16	A
USGS	13335050	2009-08-14	41.3	A	2.17	A
USGS	13335050	2009-08-15	39.3	A	2.16	A
USGS	13335050	2009-08-16	37.7	A	2.15	A
USGS	13335050	2009-08-17	36.8	A	2.14	A
USGS	13335050	2009-08-18	35.3	A	2.13	A
USGS	13335050	2009-08-19	34.3	A	2.12	A
USGS	13335050	2009-08-20	33.2	A	2.12	A
USGS	13335050	2009-08-21	31.4	A	2.10	A
USGS	13335050	2009-08-22	31.3	A	2.10	A
USGS	13335050	2009-08-23	32.0	A	2.11	A
USGS	13335050	2009-08-24	31.8	A	2.11	A
USGS	13335050	2009-08-25	31.1	A	2.10	A
USGS	13335050	2009-08-26	30.8	A	2.10	A
USGS	13335050	2009-08-27	30.2	A	2.09	A
USGS	13335050	2009-08-28	28.7	A	2.08	A
USGS	13335050	2009-08-29	28.8	A	2.08	A
USGS	13335050	2009-08-30	32.9	A	2.11	A
USGS	13335050	2009-08-31	32.2	A	2.11	A
USGS	13335050	2009-09-01	31.2	A	2.10	A
USGS	13335050	2009-09-02	29.7	A	2.09	A
USGS	13335050	2009-09-03	28.5	A	2.08	A
USGS	13335050	2009-09-04	29.5	A	2.09	A
USGS	13335050	2009-09-05	29.7	A	2.09	A
USGS	13335050	2009-09-06	31.9	A	2.11	A
USGS	13335050	2009-09-07	32.5	A	2.11	A
USGS	13335050	2009-09-08	31.5	A	2.10	A
USGS	13335050	2009-09-09	31.1	A	2.10	A
USGS	13335050	2009-09-10	29.7	A	2.09	A
USGS	13335050	2009-09-11	29.1	A	2.09	A
USGS	13335050	2009-09-12	28.7	A	2.08	A
USGS	13335050	2009-09-13	28.5	A	2.08	A
USGS	13335050	2009-09-14	28.2	A	2.08	A
USGS	13335050	2009-09-15	27.8	A	2.08	A
USGS	13335050	2009-09-16	27.5	A	2.08	A
USGS	13335050	2009-09-17	27.3	A	2.07	A
USGS	13335050	2009-09-18	28.6	A	2.08	A
USGS	13335050	2009-09-19	28.7	A	2.08	A
USGS	13335050	2009-09-20	27.4	A	2.07	A
USGS	13335050	2009-09-21	28.3	A	2.08	A
USGS	13335050	2009-09-22	27.9	A	2.08	A
USGS	13335050	2009-09-23	27.7	A	2.08	A
USGS	13335050	2009-09-24	27.2	A	2.07	A
USGS	13335050	2009-09-25	27.2	A	2.07	A
USGS	13335050	2009-09-26	27.0	A	2.07	A
USGS	13335050	2009-09-27	26.5	A	2.07	A
USGS	13335050	2009-09-28	28.3	A	2.08	A
USGS	13335050	2009-09-29	29.7	A	2.09	A
USGS	13335050	2009-09-30	31.8	A	2.11	A
USGS	13335050	2009-10-01	32.2	A	2.11	A
USGS	13335050	2009-10-02	33.2	A	2.12	A
USGS	13335050	2009-10-03	35.7	A	2.13	A
USGS	13335050	2009-10-04	42.5	A	2.18	A
USGS	13335050	2009-10-05	36.0	A	2.14	A
USGS	13335050	2009-10-06	35.1	A	2.13	A
USGS	13335050	2009-10-07	34.6	A	2.13	A
USGS	13335050	2009-10-08	34.5	A	2.13	A
USGS	13335050	2009-10-09	33.9	A	2.12	A
USGS	13335050	2009-10-10	34.6	A	2.13	A
USGS	13335050	2009-10-11	35.8	A	2.13	A
USGS	13335050	2009-10-12	36.4	A	2.14	A
USGS	13335050	2009-10-13	37.8	A	2.15	A
USGS	13335050	2009-10-14	40.6	A	2.17	A
USGS	13335050	2009-10-15	46.0	A	2.20	A
USGS	13335050	2009-10-16	39.9	A	2.16	A
USGS	13335050	2009-10-17	38.2	A	2.15	A
USGS	13335050	2009-10-18	38.1	A	2.15	A
USGS	13335050	2009-10-19	38.2	A	2.15	A
USGS	13335050	2009-10-20	38.2	A	2.15	A
USGS	13335050	2009-10-21	38.1	A	2.15	A
USGS	13335050	2009-10-22	37.7	A	2.15	A
USGS	13335050	2009-10-23	38.6	A	2.15	A
USGS	13335050	2009-10-24	40.3	A	2.16	A
USGS	13335050	2009-10-25	39.3	A	2.16	A
USGS	13335050	2009-10-26	39.6	A	2.16	A
USGS	13335050	2009-10-27	47.6	A	2.21	A
USGS	13335050	2009-10-28	43.7	A	2.19	A
USGS	13335050	2009-10-29	42.6	A	2.18	A
USGS	13335050	2009-10-30	42.7	A	2.18	A
USGS	13335050	2009-10-31	45.8	A	2.20	A
USGS	13335050	2009-11-01	46.2	A	2.20	A
USGS	13335050	2009-11-02	43.8	A	2.19	A
USGS	13335050	2009-11-03	43.1	A	2.18	A
USGS	13335050	2009-11-04	43.0	A	2.18	A
USGS	13335050	2009-11-05	42.5	A	2.18	A
USGS	13335050	2009-11-06	43.2	A	2.18	A
USGS	13335050	2009-11-07	44.3	A	2.19	A
USGS	13335050	2009-11-08	43.8	A	2.19	A
USGS	13335050	2009-11-09	43.1	A	2.18	A
USGS	13335050	2009-11-10	43.1	A	2.18	A
USGS	13335050	2009-11-11	43.8	A	2.19	A
USGS	13335050	2009-11-12	44.5	A	2.19	A
USGS	13335050	2009-11-13	44.1	A	2.19	A
USGS	13335050	2009-11-14	43.7	A	2.19	A
USGS	13335050	2009-11-15	43.2	A	2.18	A
USGS	13335050	2009-11-16	43.3	A	2.18	A
USGS	13335050	2009-11-17	43.9	A	2.19	A
USGS	13335050	2009-11-18	46.2	A	2.20	A
USGS	13335050	2009-11-19	43.8	A	2.19	A
USGS	13335050	2009-11-20	43.5	A	2.18	A
USGS	13335050	2009-11-21	43.4	A	2.18	A
USGS	13335050	2009-11-22	44.4	A	2.19	A
USGS	13335050	2009-11-23	44.3	A	2.19	A
USGS	13335050	2009-11-24	43.0	A	2.18	A
USGS	13335050	2009-11-25	43.0	A	2.18	A
USGS	13335050	2009-11-26	43.1	A	2.18	A
USGS	13335050	2009-11-27	45.4	A	2.20	A
USGS	13335050	2009-11-28	46.1	A	2.20	A
USGS	13335050	2009-11-29	44.9	A	2.19	A
USGS	13335050	2009-11-30	44.8	A	2.19	A
USGS	13335050	2009-12-01	44.5	A	2.19	A
USGS	13335050	2009-12-02	43.2	A	2.18	A
USGS	13335050	2009-12-03	41.2	A	2.17	A
USGS	13335050	2009-12-04	41.2	A	2.17	A
USGS	13335050	2009-12-05	40.0	A:e	2.18	A
USGS	13335050	2009-12-06	36.0	A:e	2.19	A
USGS	13335050	2009-12-07	28.0	A:e	2.35	A
USGS	13335050	2009-12-08	18.0	A:e	2.46	A
USGS	13335050	2009-12-09	19.0	A:e	2.46	A
USGS	13335050	2009-12-10	20.0	A:e	2.41	A
USGS	13335050	2009-12-11	26.0	A:e	2.40	A
USGS	13335050	2009-12-12	34.0	A:e	2.50	A
USGS	13335050	2009-12-13	42.0	A:e	2.58	A
USGS	13335050	2009-12-14	44.0	A:e	2.51	A
USGS	13335050	2009-12-15	44.0	A:e	2.32	A
USGS	13335050	2009-12-16	42.0	A:e	2.23	A
USGS	13335050	2009-12-17	44.2	A	2.19	A
USGS	13335050	2009-12-18	42.1	A	2.18	A
USGS	13335050	2009-12-19	41.3	A	2.17	A
USGS	13335050	2009-12-20	42.2	A	2.18	A
USGS	13335050	2009-12-21	44.0	A	2.19	A
USGS	13335050	2009-12-22	48.6	A	2.22	A
USGS	13335050	2009-12-23	45.2	A	2.19	A
USGS	13335050	2009-12-24	43.1	A	2.18	A
USGS	13335050	2009-12-25	42.2	A	2.18	A
USGS	13335050	2009-12-26	41.0	A	2.17	A
USGS	13335050	2009-12-27	41.6	A	2.17	A
USGS	13335050	2009-12-28	41.9	A	2.17	A
USGS	13335050	2009-12-29	41.3	A	2.17	A
USGS	13335050	2009-12-30	41.0	A	2.17	A
USGS	13335050	2009-12-31	40.8	A	2.17	A
USGS	13335050	2010-01-01	41.3	A	2.17	A
USGS	13335050	2010-01-02	41.9	A	2.17	A
USGS	13335050	2010-01-03	40.5	A	2.17	A
USGS	13335050	2010-01-04	40.5	A	2.17	A
USGS	13335050	2010-01-05	47.7	A	2.21	A
USGS	13335050	2010-01-06	59.0	A	2.27	A
USGS	13335050	2010-01-07	54.1	A	2.25	A
USGS	13335050	2010-01-08	50.2	A	2.22	A
USGS	13335050	2010-01-09	48.5	A	2.21	A
USGS	13335050	2010-01-10	47.3	A	2.21	A
USGS	13335050	2010-01-11	46.4	A	2.20	A
USGS	13335050	2010-01-12	52.0	A	2.23	A
USGS	13335050	2010-01-13	66.2	A	2.31	A
USGS	13335050	2010-01-14	60.1	A	2.28	A
USGS	13335050	2010-01-15	56.8	A	2.26	A
USGS	13335050	2010-01-16	55.3	A	2.25	A
USGS	13335050	2010-01-17	54.3	A	2.25	A
USGS	13335050	2010-01-18	54.2	A	2.25	A
USGS	13335050	2010-01-19	53.3	A	2.24	A
USGS	13335050	2010-01-20	52.9	A	2.24	A
USGS	13335050	2010-01-21	52.3	A	2.24	A
USGS	13335050	2010-01-22	52.4	A	2.24	A
USGS	13335050	2010-01-23	52.2	A	2.24	A
USGS	13335050	2010-01-24	50.0	A	2.22	A
USGS	13335050	2010-01-25	48.5	A	2.21	A
USGS	13335050	2010-01-26	50.2	A	2.22	A
USGS	13335050	2010-01-27	51.3	A	2.23	A
USGS	13335050	2010-01-28	49.4	A	2.22	A
USGS	13335050	2010-01-29	48.5	A	2.21	A
USGS	13335050	2010-01-30	48.3	A	2.21	A
USGS	13335050	2010-01-31	52.2	A	2.24	A
USGS	13335050	2010-02-01	50.5	A	2.23	A
USGS	13335050	2010-02-02	49.1	A	2.22	A
USGS	13335050	2010-02-03	48.6	A	2.22	A
USGS	13335050	2010-02-04	48.1	A	2.21	A
USGS	13335050	2010-02-05	48.2	A	2.21	A
USGS	13335050	2010-02-06	48.1	A	2.21	A
USGS	13335050	2010-02-07	47.8	A	2.21	A
USGS	13335050	2010-02-08	47.2	A	2.21	A
USGS	13335050	2010-02-09	47.0	A	2.21	A
USGS	13335050	2010-02-10	46.7	A	2.20	A
USGS	13335050	2010-02-11	46.5	A	2.20	A
USGS	13335050	2010-02-12	47.2	A	2.21	A
USGS	13335050	2010-02-13	48.2	A	2.21	A
USGS	13335050	2010-02-14	48.7	A	2.22	A
USGS	13335050	2010-02-15	50.2	A	2.22	A
USGS	13335050	2010-02-16	50.8	A	2.23	A
USGS	13335050	2010-02-17	51.8	A	2.23	A
USGS	13335050	2010-02-18	52.5	A	2.24	A
USGS	13335050	2010-02-19	52.8	A	2.24	A
USGS	13335050	2010-02-20	52.3	A	2.24	A
USGS	13335050	2010-02-21	51.0	A	2.23	A
USGS	13335050	2010-02-22	50.0	A	2.22	A
USGS	13335050	2010-02-23	50.1	A	2.22	A
USGS	13335050	2010-02-24	50.2	A	2.22	A
USGS	13335050	2010-02-25	49.4	A	2.22	A
USGS	13335050	2010-02-26	48.2	A	2.21	A
USGS	13335050	2010-02-27	47.7	A	2.21	A
USGS	13335050	2010-02-28	47.1	A	2.21	A
USGS	13335050	2010-03-01	46.7	A	2.20	A
USGS	13335050	2010-03-02	46.2	A	2.20	A
USGS	13335050	2010-03-03	47.2	A	2.21	A
USGS	13335050	2010-03-04	49.3	A	2.22	A
USGS	13335050	2010-03-05	49.7	A	2.22	A
USGS	13335050	2010-03-06	49.5	A	2.22	A
USGS	13335050	2010-03-07	49.7	A	2.22	A
USGS	13335050	2010-03-08	53.5	A	2.24	A
USGS	13335050	2010-03-09	53.6	A	2.24	A
USGS	13335050	2010-03-10	53.3	A	2.24	A
USGS	13335050	2010-03-11	52.4	A	2.24	A
USGS	13335050	2010-03-12	51.7	A	2.23	A
USGS	13335050	2010-03-13	52.1	A	2.24	A
USGS	13335050	2010-03-14	50.8	A	2.23	A
USGS	13335050	2010-03-15	50.0	A	2.22	A
USGS	13335050	2010-03-16	48.9	A	2.22	A
USGS	13335050	2010-03-17	48.7	A	2.22	A
USGS	13335050	2010-03-18	49.4	A	2.22	A
USGS	13335050	2010-03-19	50.5	A	2.23	A
USGS	13335050	2010-03-20	52.1	A	2.24	A
USGS	13335050	2010-03-21	52.7	A	2.24	A
USGS	13335050	2010-03-22	54.1	A	2.25	A
USGS	13335050	2010-03-23	53.9	A	2.25	A
USGS	13335050	2010-03-24	53.4	A	2.24	A
USGS	13335050	2010-03-25	54.3	A	2.25	A
USGS	13335050	2010-03-26	55.6	A	2.26	A
USGS	13335050	2010-03-27	54.0	A	2.25	A
USGS	13335050	2010-03-28	53.4	A	2.24	A
USGS	13335050	2010-03-29	66.4	A	2.31	A
USGS	13335050	2010-03-30	111	A	2.52	A
USGS	13335050	2010-03-31	103	A	2.48	A
USGS	13335050	2010-04-01	94.7	A	2.45	A
USGS	13335050	2010-04-02	89.3	A	2.42	A
USGS	13335050	2010-04-03	86.3	A	2.41	A
USGS	13335050	2010-04-04	81.4	A	2.39	A
USGS	13335050	2010-04-05	80.4	A	2.38	A
USGS	13335050	2010-04-06	78.3	A	2.37	A
USGS	13335050	2010-04-07	75.8	A	2.36	A
USGS	13335050	2010-04-08	74.4	A	2.35	A
USGS	13335050	2010-04-09	73.7	A	2.35	A
USGS	13335050	2010-04-10	72.4	A	2.34	A
USGS	13335050	2010-04-11	71.9	A	2.34	A
USGS	13335050	2010-04-12	72.8	A	2.34	A
USGS	13335050	2010-04-13	77.6	A	2.37	A
USGS	13335050	2010-04-14	79.2	A	2.38	A
USGS	13335050	2010-04-15	81.0	A	2.38	A
USGS	13335050	2010-04-16	87.9	A	2.41	A
USGS	13335050	2010-04-17	99.1	A	2.46	A
USGS	13335050	2010-04-18	128	A	2.56	A
USGS	13335050	2010-04-19	145	A	2.62	A
USGS	13335050	2010-04-20	160	A	2.67	A
USGS	13335050	2010-04-21	183	A	2.74	A
USGS	13335050	2010-04-22	180	A	2.73	A
USGS	13335050	2010-04-23	167	A	2.68	A
USGS	13335050	2010-04-24	150	A	2.63	A
USGS	13335050	2010-04-25	132	A	2.57	A
USGS	13335050	2010-04-26	121	A	2.53	A
USGS	13335050	2010-04-27	125	A	2.54	A
USGS	13335050	2010-04-28	156	A	2.65	A
USGS	13335050	2010-04-29	142	A	2.60	A
USGS	13335050	2010-04-30	129	A	2.56	A
USGS	13335050	2010-05-01	122	A	2.53	A
USGS	13335050	2010-05-02	117	A	2.51	A
USGS	13335050	2010-05-03	118	A	2.51	A
USGS	13335050	2010-05-04	130	A	2.56	A
USGS	13335050	2010-05-05	127	A	2.55	A
USGS	13335050	2010-05-06	126	A	2.54	A
USGS	13335050	2010-05-07	121	A	2.52	A
USGS	13335050	2010-05-08	118	A	2.51	A
USGS	13335050	2010-05-09	112	A	2.49	A
USGS	13335050	2010-05-10	108	A	2.48	A
USGS	13335050	2010-05-11	112	A	2.49	A
USGS	13335050	2010-05-12	116	A	2.51	A
USGS	13335050	2010-05-13	121	A	2.53	A
USGS	13335050	2010-05-14	125	A	2.54	A
USGS	13335050	2010-05-15	131	A	2.56	A
USGS	13335050	2010-05-16	146	A	2.62	A
USGS	13335050	2010-05-17	159	A	2.66	A
USGS	13335050	2010-05-18	180	A	2.73	A
USGS	13335050	2010-05-19	177	A	2.72	A
USGS	13335050	2010-05-20	166	A	2.68	A
USGS	13335050	2010-05-21	144	A	2.61	A
USGS	13335050	2010-05-22	132	A	2.57	A
USGS	13335050	2010-05-23	120	A	2.52	A
USGS	13335050	2010-05-24	112	A	2.49	A
USGS	13335050	2010-05-25	103	A	2.46	A
USGS	13335050	2010-05-26	99.0	A	2.45	A
USGS	13335050	2010-05-27	107	A	2.47	A
USGS	13335050	2010-05-28	114	A	2.50	A
USGS	13335050	2010-05-29	106	A	2.47	A
USGS	13335050	2010-05-30	102	A	2.46	A
USGS	13335050	2010-05-31	107	A	2.48	A
USGS	13335050	2010-06-01	110	A	2.48	A
USGS	13335050	2010-06-02	119	A	2.52	A
USGS	13335050	2010-06-03	192	A	2.77	A
USGS	13335050	2010-06-04	213	A	2.83	A
USGS	13335050	2010-06-05	246	A	2.93	A
USGS	13335050	2010-06-06	263	A	2.97	A
USGS	13335050	2010-06-07	202	A	2.80	A
USGS	13335050	2010-06-08	171	A	2.70	A
USGS	13335050	2010-06-09	159	A	2.66	A
USGS	13335050	2010-06-10	150	A	2.63	A
USGS	13335050	2010-06-11	147	A	2.62	A
USGS	13335050	2010-06-12	128	A	2.55	A
USGS	13335050	2010-06-13	115	A	2.50	A
USGS	13335050	2010-06-14	105	A	2.47	A
USGS	13335050	2010-06-15	98.0	A	2.44	A
USGS	13335050	2010-06-16	96.3	A	2.43	A
USGS	13335050	2010-06-17	93.0	A	2.42	A
USGS	13335050	2010-06-18	87.3	A	2.39	A
USGS	13335050	2010-06-19	81.8	A	2.37	A
USGS	13335050	2010-06-20	102	A	2.45	A
USGS	13335050	2010-06-21	102	A	2.46	A
USGS	13335050	2010-06-22	92.4	A	2.42	A
USGS	13335050	2010-06-23	87.5	A	2.39	A
USGS	13335050	2010-06-24	83.8	A	2.38	A
USGS	13335050	2010-06-25	81.9	A	2.37	A
USGS	13335050	2010-06-26	77.3	A	2.35	A
USGS	13335050	2010-06-27	73.0	A	2.33	A
USGS	13335050	2010-06-28	69.4	A	2.32	A
USGS	13335050	2010-06-29	66.5	A	2.30	A
USGS	13335050	2010-06-30	63.8	A	2.29	A
USGS	13335050	2010-07-01	62.5	A	2.28	A
USGS	13335050	2010-07-02	64.1	A	2.29	A
USGS	13335050	2010-07-03	63.6	A	2.29	A
USGS	13335050	2010-07-04	61.7	A	2.28	A
USGS	13335050	2010-07-05	57.8	A	2.26	A
USGS	13335050	2010-07-06	56.3	A	2.25	A
USGS	13335050	2010-07-07	53.7	A	2.23	A
USGS	13335050	2010-07-08	51.2	A	2.22	A
USGS	13335050	2010-07-09	49.3	A	2.21	A
USGS	13335050	2010-07-10	47.2	A	2.20	A
USGS	13335050	2010-07-11	46.4	A	2.19	A
USGS	13335050	2010-07-12	45.1	A	2.19	A
USGS	13335050	2010-07-13	44.9	A	2.18	A
USGS	13335050	2010-07-14	45.4	A	2.19	A
USGS	13335050	2010-07-15	43.9	A	2.18	A
USGS	13335050	2010-07-16	42.0	A	2.17	A
USGS	13335050	2010-07-17	40.5	A	2.16	A
USGS	13335050	2010-07-18	40.1	A	2.16	A
USGS	13335050	2010-07-19	39.5	A	2.16	A
USGS	13335050	2010-07-20	38.7	A	2.15	A
USGS	13335050	2010-07-21	37.3	A	2.14	A
USGS	13335050	2010-07-22	37.1	A	2.14	A
USGS	13335050	2010-07-23	36.4	A	2.14	A
USGS	13335050	2010-07-24	37.3	A	2.14	A
USGS	13335050	2010-07-25	36.4	A	2.14	A
USGS	13335050	2010-07-26	36.0	A	2.14	A
USGS	13335050	2010-07-27	37.3	A	2.14	A
USGS	13335050	2010-07-28	38.2	A	2.15	A
USGS	13335050	2010-07-29	39.9	A	2.16	A
USGS	13335050	2010-07-30	36.0	A	2.14	A
USGS	13335050	2010-07-31	33.5	A	2.12	A
USGS	13335050	2010-08-01	33.9	A	2.12	A
USGS	13335050	2010-08-02	33.4	A	2.12	A
USGS	13335050	2010-08-03	33.0	A	2.11	A
USGS	13335050	2010-08-04	32.0	A	2.11	A
USGS	13335050	2010-08-05	31.7	A	2.11	A
USGS	13335050	2010-08-06	32.5	A	2.11	A
USGS	13335050	2010-08-07	32.8	A	2.11	A
USGS	13335050	2010-08-08	31.1	A	2.10	A
USGS	13335050	2010-08-09	31.1	A	2.10	A
USGS	13335050	2010-08-10	31.4	A	2.10	A
USGS	13335050	2010-08-11	32.1	A	2.11	A
USGS	13335050	2010-08-12	34.1	A	2.12	A
USGS	13335050	2010-08-13	31.9	A	2.11	A
USGS	13335050	2010-08-14	30.6	A	2.10	A
USGS	13335050	2010-08-15	30.6	A	2.10	A
USGS	13335050	2010-08-16	30.3	A	2.10	A
USGS	13335050	2010-08-17	29.5	A	2.09	A
USGS	13335050	2010-08-18	28.9	A	2.09	A
USGS	13335050	2010-08-19	30.1	A	2.09	A
USGS	13335050	2010-08-20	28.4	A	2.08	A
USGS	13335050	2010-08-21	28.3	A	2.08	A
USGS	13335050	2010-08-22	29.2	A	2.09	A
USGS	13335050	2010-08-23	29.9	A	2.09	A
USGS	13335050	2010-08-24	29.7	A	2.09	A
USGS	13335050	2010-08-25	28.1	A	2.08	A
USGS	13335050	2010-08-26	27.7	A	2.08	A
USGS	13335050	2010-08-27	28.1	A	2.08	A
USGS	13335050	2010-08-28	30.2	A	2.10	A
USGS	13335050	2010-08-29	30.7	A	2.10	A
USGS	13335050	2010-08-30	31.5	A	2.10	A
USGS	13335050	2010-08-31	33.7	A	2.12	A
USGS	13335050	2010-09-01	37.2	A	2.14	A
USGS	13335050	2010-09-02	35.6	A	2.13	A
USGS	13335050	2010-09-03	32.9	A	2.11	A
USGS	13335050	2010-09-04	30.5	A	2.10	A
USGS	13335050	2010-09-05	30.8	A	2.10	A
USGS	13335050	2010-09-06	32.3	A	2.11	A
USGS	13335050	2010-09-07	32.4	A	2.11	A
USGS	13335050	2010-09-08	33.4	A	2.12	A
USGS	13335050	2010-09-09	38.7	A	2.15	A
USGS	13335050	2010-09-10	35.9	A	2.14	A
USGS	13335050	2010-09-11	34.7	A	2.13	A
USGS	13335050	2010-09-12	33.8	A	2.12	A
USGS	13335050	2010-09-13	32.5	A	2.11	A
USGS	13335050	2010-09-14	31.2	A	2.10	A
USGS	13335050	2010-09-15	31.7	A	2.11	A
USGS	13335050	2010-09-16	33.5	A	2.12	A
USGS	13335050	2010-09-17	34.9	A	2.13	A
USGS	13335050	2010-09-18	35.8	A	2.13	A
USGS	13335050	2010-09-19	37.6	A	2.15	A
USGS	13335050	2010-09-20	39.7	A	2.16	A
USGS	13335050	2010-09-21	37.0	A	2.14	A
USGS	13335050	2010-09-22	36.2	A	2.14	A
USGS	13335050	2010-09-23	35.5	A	2.13	A
USGS	13335050	2010-09-24	35.3	A	2.13	A
USGS	13335050	2010-09-25	34.3	A	2.12	A
USGS	13335050	2010-09-26	34.2	A	2.12	A
USGS	13335050	2010-09-27	33.7	A	2.12	A
USGS	13335050	2010-09-28	33.3	A	2.12	A
USGS	13335050	2010-09-29	33.2	A	2.12	A
USGS	13335050	2010-09-30	33.2	A	2.12	A
USGS	13335050	2010-10-01	33.1	A	2.12	A
USGS	13335050	2010-10-02	33.0	A	2.12	A
USGS	13335050	2010-10-03	33.4	A	2.12	A
USGS	13335050	2010-10-04	39.1	A	2.16	A
USGS	13335050	2010-10-05	37.7	A	2.15	A
USGS	13335050	2010-10-06	35.3	A	2.13	A
USGS	13335050	2010-10-07	37.8	A	2.15	A
USGS	13335050	2010-10-08	41.9	A	2.17	A
USGS	13335050	2010-10-09	37.6	A	2.15	A
USGS	13335050	2010-10-10	36.5	A	2.14	A
USGS	13335050	2010-10-11	35.3	A	2.13	A
USGS	13335050	2010-10-12	35.3	A	2.13	A
USGS	13335050	2010-10-13	35.0	A	2.13	A
USGS	13335050	2010-10-14	34.9	A	2.13	A
USGS	13335050	2010-10-15	34.6	A	2.13	A
USGS	13335050	2010-10-16	36.5	A	2.14	A
USGS	13335050	2010-10-17	37.1	A	2.14	A
USGS	13335050	2010-10-18	36.9	A	2.14	A
USGS	13335050	2010-10-19	36.7	A	2.14	A
USGS	13335050	2010-10-20	35.6	A	2.14	A
USGS	13335050	2010-10-21	35.8	A	2.14	A
USGS	13335050	2010-10-22	34.7	A	2.14	A
USGS	13335050	2010-10-23	34.5	A	2.15	A
USGS	13335050	2010-10-24	36.5	A	2.16	A
USGS	13335050	2010-10-25	42.3	A	2.21	A
USGS	13335050	2010-10-26	36.8	A	2.17	A
USGS	13335050	2010-10-27	35.1	A	2.16	A
USGS	13335050	2010-10-28	34.9	A	2.16	A
USGS	13335050	2010-10-29	36.2	A	2.17	A
USGS	13335050	2010-10-30	36.6	A	2.17	A
USGS	13335050	2010-10-31	37.9	A	2.18	A
USGS	13335050	2010-11-01	38.0	A	2.18	A
USGS	13335050	2010-11-02	36.1	A	2.17	A
USGS	13335050	2010-11-03	36.2	A	2.17	A
USGS	13335050	2010-11-04	36.6	A	2.17	A
USGS	13335050	2010-11-05	36.6	A	2.17	A
USGS	13335050	2010-11-06	36.4	A	2.17	A
USGS	13335050	2010-11-07	38.5	A	2.18	A
USGS	13335050	2010-11-08	42.6	A	2.21	A
USGS	13335050	2010-11-09	39.1	A	2.19	A
USGS	13335050	2010-11-10	38.4	A	2.18	A
USGS	13335050	2010-11-11	37.8	A	2.18	A
USGS	13335050	2010-11-12	37.9	A	2.18	A
USGS	13335050	2010-11-13	37.8	A	2.18	A
USGS	13335050	2010-11-14	38.3	A	2.18	A
USGS	13335050	2010-11-15	40.3	A	2.19	A
USGS	13335050	2010-11-16	42.1	A	2.21	A
USGS	13335050	2010-11-17	41.3	A	2.20	A
USGS	13335050	2010-11-18	40.4	A	2.19	A
USGS	13335050	2010-11-19	40.2	A	2.19	A
USGS	13335050	2010-11-20	40.3	A	2.19	A
USGS	13335050	2010-11-21	40.5	A	2.20	A
USGS	13335050	2010-11-22	41.5	A	2.20	A
USGS	13335050	2010-11-23	40.9	A	2.20	A
USGS	13335050	2010-11-24	30.0	A:e	2.26	A
USGS	13335050	2010-11-25	36.0	A:e	2.31	A
USGS	13335050	2010-11-26	40.0	A:e	2.22	A
USGS	13335050	2010-11-27	43.1	A	2.21	A
USGS	13335050	2010-11-28	41.8	A	2.20	A
USGS	13335050	2010-11-29	40.1	A	2.19	A
USGS	13335050	2010-11-30	38.7	A	2.18	A
USGS	13335050	2010-12-01	38.5	A	2.18	A
USGS	13335050	2010-12-02	39.7	A	2.19	A
USGS	13335050	2010-12-03	39.5	A	2.19	A
USGS	13335050	2010-12-04	38.0	A	2.18	A
USGS	13335050	2010-12-05	37.6	A	2.18	A
USGS	13335050	2010-12-06	37.9	A	2.18	A
USGS	13335050	2010-12-07	37.7	A	2.18	A
USGS	13335050	2010-12-08	37.9	A	2.18	A
USGS	13335050	2010-12-09	39.8	A	2.19	A
USGS	13335050	2010-12-10	45.3	A	2.23	A
USGS	13335050	2010-12-11	43.1	A	2.21	A
USGS	13335050	2010-12-12	42.2	A	2.21	A
USGS	13335050	2010-12-13	47.6	A	2.24	A
USGS	13335050	2010-12-14	59.5	A	2.30	A
USGS	13335050	2010-12-15	63.6	A	2.32	A
USGS	13335050	2010-12-16	56.9	A	2.29	A
USGS	13335050	2010-12-17	52.3	A	2.27	A
USGS	13335050	2010-12-18	49.1	A	2.25	A
USGS	13335050	2010-12-19	48.4	A	2.24	A
USGS	13335050	2010-12-20	48.7	A	2.25	A
