# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2022-10-18 14:57:01 EDT       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 14103000 DESCHUTES RIVER AT MOODY, NEAR BIGGS, OR
# -----------------------------------------------------------------------------------
#
# Data provided for site 14103000
#            TS   parameter     statistic     Description
#        113458       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	113458_00060_00003	113458_00060_00003_cd
USGS	14103000	2008-11-26	5010	A
USGS	14103000	2008-11-27	5160	A
USGS	14103000	2008-11-28	5250	A
USGS	14103000	2008-11-29	5240	A
USGS	14103000	2008-11-30	5280	A
USGS	14103000	2008-12-01	5260	A
USGS	14103000	2008-12-02	5300	A
USGS	14103000	2008-12-03	5390	A
USGS	14103000	2008-12-04	5410	A
USGS	14103000	2008-12-05	5370	A
USGS	14103000	2008-12-06	5260	A
USGS	14103000	2008-12-07	5170	A
USGS	14103000	2008-12-08	5320	A
USGS	14103000	2008-12-09	5340	A
USGS	14103000	2008-12-10	5350	A
USGS	14103000	2008-12-11	5330	A
USGS	14103000	2008-12-12	5310	A
USGS	14103000	2008-12-13	5330	A
USGS	14103000	2008-12-14	5300	A
USGS	14103000	2008-12-15	5210	A
USGS	14103000	2008-12-16	5170	A
USGS	14103000	2008-12-17	4950	A
USGS	14103000	2008-12-18	5000	A
USGS	14103000	2008-12-19	5080	A
USGS	14103000	2008-12-20	5150	A
USGS	14103000	2008-12-21	5150	A
USGS	14103000	2008-12-22	5050	A
USGS	14103000	2008-12-23	5110	A
USGS	14103000	2008-12-24	5500	A
USGS	14103000	2008-12-25	5560	A
USGS	14103000	2008-12-26	5620	A
USGS	14103000	2008-12-27	5660	A
USGS	14103000	2008-12-28	5810	A
USGS	14103000	2008-12-29	6490	A
USGS	14103000	2008-12-30	6760	A
USGS	14103000	2008-12-31	6090	A
USGS	14103000	2009-01-01	5850	A
USGS	14103000	2009-01-02	10900	A
USGS	14103000	2009-01-03	10300	A
USGS	14103000	2009-01-04	8100	A
USGS	14103000	2009-01-05	7270	A
USGS	14103000	2009-01-06	7280	A
USGS	14103000	2009-01-07	7800	A
USGS	14103000	2009-01-08	8840	A
USGS	14103000	2009-01-09	9280	A
USGS	14103000	2009-01-10	8570	A
USGS	14103000	2009-01-11	7890	A
USGS	14103000	2009-01-12	7620	A
USGS	14103000	2009-01-13	7540	A
USGS	14103000	2009-01-14	7330	A
USGS	14103000	2009-01-15	7130	A
USGS	14103000	2009-01-16	6960	A
USGS	14103000	2009-01-17	6760	A
USGS	14103000	2009-01-18	6610	A
USGS	14103000	2009-01-19	6460	A
USGS	14103000	2009-01-20	6320	A
USGS	14103000	2009-01-21	6230	A
USGS	14103000	2009-01-22	6130	A
USGS	14103000	2009-01-23	6070	A
USGS	14103000	2009-01-24	6000	A
USGS	14103000	2009-01-25	5920	A
USGS	14103000	2009-01-26	5800	A
USGS	14103000	2009-01-27	5630	A
USGS	14103000	2009-01-28	5760	A
USGS	14103000	2009-01-29	5690	A
USGS	14103000	2009-01-30	5680	A
USGS	14103000	2009-01-31	5670	A
USGS	14103000	2009-02-01	5610	A
USGS	14103000	2009-02-02	5580	A
USGS	14103000	2009-02-03	5580	A
USGS	14103000	2009-02-04	5550	A
USGS	14103000	2009-02-05	5520	A
USGS	14103000	2009-02-06	5530	A
USGS	14103000	2009-02-07	5530	A
USGS	14103000	2009-02-08	5520	A
USGS	14103000	2009-02-09	5540	A
USGS	14103000	2009-02-10	5540	A
USGS	14103000	2009-02-11	5530	A
USGS	14103000	2009-02-12	5500	A
USGS	14103000	2009-02-13	5490	A
USGS	14103000	2009-02-14	5550	A
USGS	14103000	2009-02-15	5590	A
USGS	14103000	2009-02-16	5580	A
USGS	14103000	2009-02-17	5530	A
USGS	14103000	2009-02-18	5420	A
USGS	14103000	2009-02-19	5320	A
USGS	14103000	2009-02-20	5320	A
USGS	14103000	2009-02-21	5340	A
USGS	14103000	2009-02-22	5530	A
USGS	14103000	2009-02-23	5830	A
USGS	14103000	2009-02-24	6380	A
USGS	14103000	2009-02-25	7190	A
USGS	14103000	2009-02-26	7190	A
USGS	14103000	2009-02-27	6890	A
USGS	14103000	2009-02-28	6550	A
USGS	14103000	2009-03-01	6400	A
USGS	14103000	2009-03-02	6570	A
USGS	14103000	2009-03-03	7140	A
USGS	14103000	2009-03-04	7260	A
USGS	14103000	2009-03-05	6810	A
USGS	14103000	2009-03-06	6660	A
USGS	14103000	2009-03-07	6480	A
USGS	14103000	2009-03-08	6360	A
USGS	14103000	2009-03-09	6260	A
USGS	14103000	2009-03-10	6160	A
USGS	14103000	2009-03-11	6090	A
USGS	14103000	2009-03-12	6020	A
USGS	14103000	2009-03-13	5960	A
USGS	14103000	2009-03-14	5960	A
USGS	14103000	2009-03-15	5950	A
USGS	14103000	2009-03-16	6000	A
USGS	14103000	2009-03-17	6060	A
USGS	14103000	2009-03-18	6080	A
USGS	14103000	2009-03-19	6020	A
USGS	14103000	2009-03-20	6000	A
USGS	14103000	2009-03-21	6070	A
USGS	14103000	2009-03-22	6180	A
USGS	14103000	2009-03-23	6180	A
USGS	14103000	2009-03-24	6090	A
USGS	14103000	2009-03-25	5730	A
USGS	14103000	2009-03-26	5660	A
USGS	14103000	2009-03-27	5660	A
USGS	14103000	2009-03-28	5630	A
USGS	14103000	2009-03-29	6060	A
USGS	14103000	2009-03-30	6350	A
USGS	14103000	2009-03-31	6280	A
USGS	14103000	2009-04-01	6280	A
USGS	14103000	2009-04-02	6350	A
USGS	14103000	2009-04-03	6500	A
USGS	14103000	2009-04-04	6540	A
USGS	14103000	2009-04-05	6400	A
USGS	14103000	2009-04-06	6320	A
USGS	14103000	2009-04-07	6300	A
USGS	14103000	2009-04-08	6340	A
USGS	14103000	2009-04-09	6390	A
USGS	14103000	2009-04-10	6520	A
USGS	14103000	2009-04-11	6380	A
USGS	14103000	2009-04-12	6290	A
USGS	14103000	2009-04-13	6280	A
USGS	14103000	2009-04-14	6460	A
USGS	14103000	2009-04-15	6510	A
USGS	14103000	2009-04-16	6220	A
USGS	14103000	2009-04-17	6180	A
USGS	14103000	2009-04-18	6100	A
USGS	14103000	2009-04-19	6060	A
USGS	14103000	2009-04-20	6040	A
USGS	14103000	2009-04-21	6300	A
USGS	14103000	2009-04-22	6620	A
USGS	14103000	2009-04-23	6940	A
USGS	14103000	2009-04-24	7280	A
USGS	14103000	2009-04-25	7180	A
USGS	14103000	2009-04-26	6700	A
USGS	14103000	2009-04-27	6120	A
USGS	14103000	2009-04-28	5710	A
USGS	14103000	2009-04-29	5760	A
USGS	14103000	2009-04-30	6130	A
USGS	14103000	2009-05-01	6280	A
USGS	14103000	2009-05-02	6390	A
USGS	14103000	2009-05-03	6600	A
USGS	14103000	2009-05-04	6820	A
USGS	14103000	2009-05-05	8030	A
USGS	14103000	2009-05-06	10300	A
USGS	14103000	2009-05-07	10700	A
USGS	14103000	2009-05-08	10300	A
USGS	14103000	2009-05-09	9250	A
USGS	14103000	2009-05-10	8450	A
USGS	14103000	2009-05-11	8140	A
USGS	14103000	2009-05-12	8110	A
USGS	14103000	2009-05-13	7930	A
USGS	14103000	2009-05-14	7550	A
USGS	14103000	2009-05-15	7500	A
USGS	14103000	2009-05-16	7280	A
USGS	14103000	2009-05-17	7030	A
USGS	14103000	2009-05-18	7030	A
USGS	14103000	2009-05-19	7300	A
USGS	14103000	2009-05-20	7560	A
USGS	14103000	2009-05-21	7450	A
USGS	14103000	2009-05-22	6940	A
USGS	14103000	2009-05-23	6660	A
USGS	14103000	2009-05-24	6580	A
USGS	14103000	2009-05-25	6570	A
USGS	14103000	2009-05-26	6490	A
USGS	14103000	2009-05-27	6440	A
USGS	14103000	2009-05-28	6430	A
USGS	14103000	2009-05-29	6450	A
USGS	14103000	2009-05-30	6660	A
USGS	14103000	2009-05-31	6870	A
USGS	14103000	2009-06-01	6940	A
USGS	14103000	2009-06-02	6980	A
USGS	14103000	2009-06-03	7000	A
USGS	14103000	2009-06-04	6910	A
USGS	14103000	2009-06-05	7080	A
USGS	14103000	2009-06-06	7200	A
USGS	14103000	2009-06-07	7130	A
USGS	14103000	2009-06-08	6940	A
USGS	14103000	2009-06-09	6660	A
USGS	14103000	2009-06-10	6470	A
USGS	14103000	2009-06-11	6380	A
USGS	14103000	2009-06-12	6370	A
USGS	14103000	2009-06-13	6360	A
USGS	14103000	2009-06-14	6400	A
USGS	14103000	2009-06-15	6320	A
USGS	14103000	2009-06-16	6220	A
USGS	14103000	2009-06-17	6170	A
USGS	14103000	2009-06-18	6080	A
USGS	14103000	2009-06-19	5880	A
USGS	14103000	2009-06-20	5710	A
USGS	14103000	2009-06-21	5620	A
USGS	14103000	2009-06-22	5480	A
USGS	14103000	2009-06-23	5300	A
USGS	14103000	2009-06-24	5180	A
USGS	14103000	2009-06-25	4980	A
USGS	14103000	2009-06-26	4970	A
USGS	14103000	2009-06-27	5000	A
USGS	14103000	2009-06-28	4960	A
USGS	14103000	2009-06-29	4980	A
USGS	14103000	2009-06-30	4970	A
USGS	14103000	2009-07-01	4970	A
USGS	14103000	2009-07-02	4960	A
USGS	14103000	2009-07-03	4960	A
USGS	14103000	2009-07-04	4950	A
USGS	14103000	2009-07-05	4950	A
USGS	14103000	2009-07-06	4960	A
USGS	14103000	2009-07-07	5010	A
USGS	14103000	2009-07-08	5000	A
USGS	14103000	2009-07-09	5000	A
USGS	14103000	2009-07-10	4940	A
USGS	14103000	2009-07-11	4850	A
USGS	14103000	2009-07-12	4790	A
USGS	14103000	2009-07-13	4810	A
USGS	14103000	2009-07-14	4840	A
USGS	14103000	2009-07-15	4910	A
USGS	14103000	2009-07-16	5000	A
USGS	14103000	2009-07-17	4970	A
USGS	14103000	2009-07-18	4840	A
USGS	14103000	2009-07-19	4790	A
USGS	14103000	2009-07-20	4800	A
USGS	14103000	2009-07-21	4800	A
USGS	14103000	2009-07-22	4780	A
USGS	14103000	2009-07-23	4820	A
USGS	14103000	2009-07-24	4830	A
USGS	14103000	2009-07-25	4840	A
USGS	14103000	2009-07-26	4840	A
USGS	14103000	2009-07-27	4800	A
USGS	14103000	2009-07-28	4790	A
USGS	14103000	2009-07-29	4780	A
USGS	14103000	2009-07-30	4800	A
USGS	14103000	2009-07-31	4850	A
USGS	14103000	2009-08-01	4850	A
USGS	14103000	2009-08-02	4840	A
USGS	14103000	2009-08-03	4870	A
USGS	14103000	2009-08-04	4910	A
USGS	14103000	2009-08-05	4940	A
USGS	14103000	2009-08-06	4920	A
USGS	14103000	2009-08-07	4950	A
USGS	14103000	2009-08-08	4920	A
USGS	14103000	2009-08-09	4830	A
USGS	14103000	2009-08-10	4800	A
USGS	14103000	2009-08-11	4760	A
USGS	14103000	2009-08-12	4760	A
USGS	14103000	2009-08-13	4780	A
USGS	14103000	2009-08-14	4900	A
USGS	14103000	2009-08-15	4910	A
USGS	14103000	2009-08-16	4860	A
USGS	14103000	2009-08-17	4630	A
USGS	14103000	2009-08-18	4620	A
USGS	14103000	2009-08-19	4540	A
USGS	14103000	2009-08-20	4500	A
USGS	14103000	2009-08-21	4520	A
USGS	14103000	2009-08-22	4690	A
USGS	14103000	2009-08-23	4700	A
USGS	14103000	2009-08-24	4690	A
USGS	14103000	2009-08-25	4690	A
USGS	14103000	2009-08-26	4700	A
USGS	14103000	2009-08-27	4660	A
USGS	14103000	2009-08-28	4610	A
USGS	14103000	2009-08-29	4640	A
USGS	14103000	2009-08-30	4650	A
USGS	14103000	2009-08-31	4680	A
USGS	14103000	2009-09-01	4680	A
USGS	14103000	2009-09-02	4670	A
USGS	14103000	2009-09-03	4650	A
USGS	14103000	2009-09-04	4640	A
USGS	14103000	2009-09-05	4650	A
USGS	14103000	2009-09-06	4700	A
USGS	14103000	2009-09-07	4670	A
USGS	14103000	2009-09-08	4690	A
USGS	14103000	2009-09-09	4710	A
USGS	14103000	2009-09-10	4690	A
USGS	14103000	2009-09-11	4670	A
USGS	14103000	2009-09-12	4650	A
USGS	14103000	2009-09-13	4650	A
USGS	14103000	2009-09-14	4680	A
USGS	14103000	2009-09-15	4770	A
USGS	14103000	2009-09-16	4740	A
USGS	14103000	2009-09-17	4730	A
USGS	14103000	2009-09-18	4720	A
USGS	14103000	2009-09-19	4700	A
USGS	14103000	2009-09-20	4640	A
USGS	14103000	2009-09-21	4640	A
USGS	14103000	2009-09-22	4640	A
USGS	14103000	2009-09-23	4610	A
USGS	14103000	2009-09-24	4600	A
USGS	14103000	2009-09-25	4610	A
USGS	14103000	2009-09-26	4600	A
USGS	14103000	2009-09-27	4600	A
USGS	14103000	2009-09-28	4610	A
USGS	14103000	2009-09-29	4600	A
USGS	14103000	2009-09-30	4540	A
USGS	14103000	2009-10-01	4560	A
USGS	14103000	2009-10-02	4560	A
USGS	14103000	2009-10-03	4540	A
USGS	14103000	2009-10-04	4630	A
USGS	14103000	2009-10-05	4750	A
USGS	14103000	2009-10-06	4960	A
USGS	14103000	2009-10-07	5000	A
USGS	14103000	2009-10-08	5150	A
USGS	14103000	2009-10-09	5050	A
USGS	14103000	2009-10-10	5020	A
USGS	14103000	2009-10-11	4900	A
USGS	14103000	2009-10-12	4810	A
USGS	14103000	2009-10-13	4830	A
USGS	14103000	2009-10-14	4990	A
USGS	14103000	2009-10-15	5180	A
USGS	14103000	2009-10-16	5530	A
USGS	14103000	2009-10-17	5570	A
USGS	14103000	2009-10-18	5550	A
USGS	14103000	2009-10-19	5550	A
USGS	14103000	2009-10-20	5540	A
USGS	14103000	2009-10-21	5540	A
USGS	14103000	2009-10-22	5510	A
USGS	14103000	2009-10-23	5490	A
USGS	14103000	2009-10-24	5490	A
USGS	14103000	2009-10-25	5490	A
USGS	14103000	2009-10-26	5410	A
USGS	14103000	2009-10-27	5460	A
USGS	14103000	2009-10-28	5530	A
USGS	14103000	2009-10-29	5440	A
USGS	14103000	2009-10-30	5470	A
USGS	14103000	2009-10-31	5500	A
USGS	14103000	2009-11-01	5530	A
USGS	14103000	2009-11-02	5550	A
USGS	14103000	2009-11-03	5490	A
USGS	14103000	2009-11-04	5350	A
USGS	14103000	2009-11-05	5360	A
USGS	14103000	2009-11-06	5350	A
USGS	14103000	2009-11-07	5420	A
USGS	14103000	2009-11-08	5430	A
USGS	14103000	2009-11-09	5320	A
USGS	14103000	2009-11-10	5310	A
USGS	14103000	2009-11-11	5310	A
USGS	14103000	2009-11-12	5280	A
USGS	14103000	2009-11-13	5230	A
USGS	14103000	2009-11-14	5220	A
USGS	14103000	2009-11-15	5250	A
USGS	14103000	2009-11-16	5220	A
USGS	14103000	2009-11-17	5190	A
USGS	14103000	2009-11-18	5230	A
USGS	14103000	2009-11-19	5190	A
USGS	14103000	2009-11-20	5130	A
USGS	14103000	2009-11-21	5080	A
USGS	14103000	2009-11-22	5110	A
USGS	14103000	2009-11-23	5090	A
USGS	14103000	2009-11-24	5060	A
USGS	14103000	2009-11-25	5210	A
USGS	14103000	2009-11-26	5230	A
USGS	14103000	2009-11-27	5430	A
USGS	14103000	2009-11-28	5540	A
USGS	14103000	2009-11-29	5550	A
USGS	14103000	2009-11-30	5520	A
USGS	14103000	2009-12-01	5360	A
USGS	14103000	2009-12-02	5080	A
USGS	14103000	2009-12-03	5030	A
USGS	14103000	2009-12-04	4950	A
USGS	14103000	2009-12-05	4930	A
USGS	14103000	2009-12-06	4960	A
USGS	14103000	2009-12-07	4920	A
USGS	14103000	2009-12-08	4820	A
USGS	14103000	2009-12-09	4780	A
USGS	14103000	2009-12-10	4740	A
USGS	14103000	2009-12-11	4710	A
USGS	14103000	2009-12-12	4740	A
USGS	14103000	2009-12-13	5000	A
USGS	14103000	2009-12-14	5280	A
USGS	14103000	2009-12-15	5490	A
USGS	14103000	2009-12-16	5620	A
USGS	14103000	2009-12-17	5950	A
USGS	14103000	2009-12-18	6020	A
USGS	14103000	2009-12-19	5860	A
USGS	14103000	2009-12-20	5720	A
USGS	14103000	2009-12-21	5760	A
USGS	14103000	2009-12-22	6040	A
USGS	14103000	2009-12-23	5860	A
USGS	14103000	2009-12-24	5640	A
USGS	14103000	2009-12-25	5370	A
USGS	14103000	2009-12-26	5210	A
USGS	14103000	2009-12-27	5110	A
USGS	14103000	2009-12-28	5150	A
USGS	14103000	2009-12-29	5120	A
USGS	14103000	2009-12-30	5110	A
USGS	14103000	2009-12-31	5120	A
USGS	14103000	2010-01-01	5200	A
USGS	14103000	2010-01-02	5600	A
USGS	14103000	2010-01-03	5850	A
USGS	14103000	2010-01-04	5700	A
USGS	14103000	2010-01-05	5660	A
USGS	14103000	2010-01-06	7180	A
USGS	14103000	2010-01-07	7690	A
USGS	14103000	2010-01-08	6810	A
USGS	14103000	2010-01-09	6420	A
USGS	14103000	2010-01-10	6370	A
USGS	14103000	2010-01-11	6360	A
USGS	14103000	2010-01-12	6270	A
USGS	14103000	2010-01-13	6380	A
USGS	14103000	2010-01-14	6610	A
USGS	14103000	2010-01-15	6510	A
USGS	14103000	2010-01-16	6480	A
USGS	14103000	2010-01-17	6660	A
USGS	14103000	2010-01-18	7360	A
USGS	14103000	2010-01-19	7350	A
USGS	14103000	2010-01-20	7000	A
USGS	14103000	2010-01-21	6810	A
USGS	14103000	2010-01-22	6650	A
USGS	14103000	2010-01-23	6510	A
USGS	14103000	2010-01-24	6400	A
USGS	14103000	2010-01-25	6330	A
USGS	14103000	2010-01-26	6420	A
USGS	14103000	2010-01-27	6720	A
USGS	14103000	2010-01-28	6580	A
USGS	14103000	2010-01-29	6430	A
USGS	14103000	2010-01-30	6380	A
USGS	14103000	2010-01-31	6440	A
USGS	14103000	2010-02-01	6360	A
USGS	14103000	2010-02-02	6300	A
USGS	14103000	2010-02-03	6240	A
USGS	14103000	2010-02-04	6190	A
USGS	14103000	2010-02-05	6570	A
USGS	14103000	2010-02-06	6680	A
USGS	14103000	2010-02-07	6500	A
USGS	14103000	2010-02-08	6420	A
USGS	14103000	2010-02-09	6340	A
USGS	14103000	2010-02-10	6190	A
USGS	14103000	2010-02-11	6070	A
USGS	14103000	2010-02-12	5900	A
USGS	14103000	2010-02-13	5820	A
USGS	14103000	2010-02-14	5800	A
USGS	14103000	2010-02-15	5930	A
USGS	14103000	2010-02-16	5950	A
USGS	14103000	2010-02-17	6010	A
USGS	14103000	2010-02-18	6050	A
USGS	14103000	2010-02-19	6010	A
USGS	14103000	2010-02-20	5940	A
USGS	14103000	2010-02-21	5830	A
USGS	14103000	2010-02-22	5610	A
USGS	14103000	2010-02-23	5430	A
USGS	14103000	2010-02-24	5400	A
USGS	14103000	2010-02-25	5410	A
USGS	14103000	2010-02-26	5420	A
USGS	14103000	2010-02-27	5630	A
USGS	14103000	2010-02-28	5870	A
USGS	14103000	2010-03-01	5760	A
USGS	14103000	2010-03-02	5710	A
USGS	14103000	2010-03-03	5740	A
USGS	14103000	2010-03-04	5790	A
USGS	14103000	2010-03-05	5740	A
USGS	14103000	2010-03-06	5680	A
USGS	14103000	2010-03-07	5610	A
USGS	14103000	2010-03-08	5580	A
USGS	14103000	2010-03-09	5540	A
USGS	14103000	2010-03-10	5490	A
USGS	14103000	2010-03-11	5480	A
USGS	14103000	2010-03-12	5530	A
USGS	14103000	2010-03-13	5530	A
USGS	14103000	2010-03-14	5500	A
USGS	14103000	2010-03-15	5470	A
USGS	14103000	2010-03-16	5440	A
USGS	14103000	2010-03-17	5380	A
USGS	14103000	2010-03-18	5230	A
USGS	14103000	2010-03-19	5200	A
USGS	14103000	2010-03-20	5190	A
USGS	14103000	2010-03-21	5210	A
USGS	14103000	2010-03-22	5320	A
USGS	14103000	2010-03-23	5380	A
USGS	14103000	2010-03-24	5360	A
USGS	14103000	2010-03-25	5330	A
USGS	14103000	2010-03-26	5290	A
USGS	14103000	2010-03-27	5330	A
USGS	14103000	2010-03-28	5370	A
USGS	14103000	2010-03-29	5460	A
USGS	14103000	2010-03-30	6070	A
USGS	14103000	2010-03-31	6450	A
USGS	14103000	2010-04-01	6390	A
USGS	14103000	2010-04-02	6400	A
USGS	14103000	2010-04-03	6450	A
USGS	14103000	2010-04-04	6540	A
USGS	14103000	2010-04-05	6560	A
USGS	14103000	2010-04-06	6480	A
USGS	14103000	2010-04-07	6420	A
USGS	14103000	2010-04-08	6400	A
USGS	14103000	2010-04-09	6370	A
USGS	14103000	2010-04-10	6280	A
USGS	14103000	2010-04-11	6160	A
USGS	14103000	2010-04-12	6030	A
USGS	14103000	2010-04-13	6210	A
USGS	14103000	2010-04-14	6460	A
USGS	14103000	2010-04-15	6570	A
USGS	14103000	2010-04-16	6680	A
USGS	14103000	2010-04-17	6750	A
USGS	14103000	2010-04-18	6980	A
USGS	14103000	2010-04-19	7170	A
USGS	14103000	2010-04-20	7380	A
USGS	14103000	2010-04-21	7570	A
USGS	14103000	2010-04-22	8120	A
USGS	14103000	2010-04-23	8420	A
USGS	14103000	2010-04-24	8310	A
USGS	14103000	2010-04-25	8130	A
USGS	14103000	2010-04-26	8110	A
USGS	14103000	2010-04-27	7610	A
USGS	14103000	2010-04-28	6950	A
USGS	14103000	2010-04-29	6630	A
USGS	14103000	2010-04-30	6400	A
USGS	14103000	2010-05-01	6160	A
USGS	14103000	2010-05-02	6130	A
USGS	14103000	2010-05-03	6500	A
USGS	14103000	2010-05-04	6710	A
USGS	14103000	2010-05-05	6380	A
USGS	14103000	2010-05-06	6170	A
USGS	14103000	2010-05-07	5920	A
USGS	14103000	2010-05-08	5780	A
USGS	14103000	2010-05-09	5610	A
USGS	14103000	2010-05-10	5520	A
USGS	14103000	2010-05-11	5530	A
USGS	14103000	2010-05-12	5520	A
USGS	14103000	2010-05-13	5560	A
USGS	14103000	2010-05-14	5590	A
USGS	14103000	2010-05-15	5570	A
USGS	14103000	2010-05-16	5590	A
USGS	14103000	2010-05-17	5930	A
USGS	14103000	2010-05-18	6370	A
USGS	14103000	2010-05-19	6500	A
USGS	14103000	2010-05-20	6400	A
USGS	14103000	2010-05-21	6400	A
USGS	14103000	2010-05-22	6290	A
USGS	14103000	2010-05-23	6040	A
USGS	14103000	2010-05-24	5850	A
USGS	14103000	2010-05-25	5610	A
USGS	14103000	2010-05-26	5520	A
USGS	14103000	2010-05-27	5430	A
USGS	14103000	2010-05-28	5390	A
USGS	14103000	2010-05-29	5440	A
USGS	14103000	2010-05-30	5400	A
USGS	14103000	2010-05-31	5510	A
USGS	14103000	2010-06-01	5650	A
USGS	14103000	2010-06-02	5790	A
USGS	14103000	2010-06-03	6780	A
USGS	14103000	2010-06-04	8420	A
USGS	14103000	2010-06-05	9410	A
USGS	14103000	2010-06-06	9730	A
USGS	14103000	2010-06-07	10100	A
USGS	14103000	2010-06-08	9700	A
USGS	14103000	2010-06-09	8990	A
USGS	14103000	2010-06-10	8620	A
USGS	14103000	2010-06-11	8520	A
USGS	14103000	2010-06-12	7650	A
USGS	14103000	2010-06-13	6930	A
USGS	14103000	2010-06-14	6620	A
USGS	14103000	2010-06-15	6600	A
USGS	14103000	2010-06-16	6470	A
USGS	14103000	2010-06-17	6140	A
USGS	14103000	2010-06-18	5780	A
USGS	14103000	2010-06-19	5630	A
USGS	14103000	2010-06-20	5540	A
USGS	14103000	2010-06-21	5530	A
USGS	14103000	2010-06-22	5470	A
USGS	14103000	2010-06-23	5480	A
USGS	14103000	2010-06-24	5490	A
USGS	14103000	2010-06-25	5370	A
USGS	14103000	2010-06-26	5350	A
USGS	14103000	2010-06-27	5320	A
USGS	14103000	2010-06-28	5320	A
USGS	14103000	2010-06-29	5290	A
USGS	14103000	2010-06-30	5280	A
USGS	14103000	2010-07-01	5240	A
USGS	14103000	2010-07-02	5170	A
USGS	14103000	2010-07-03	4940	A
USGS	14103000	2010-07-04	4940	A
USGS	14103000	2010-07-05	4950	A
USGS	14103000	2010-07-06	4920	A
USGS	14103000	2010-07-07	4900	A
USGS	14103000	2010-07-08	4910	A
USGS	14103000	2010-07-09	4970	A
USGS	14103000	2010-07-10	4960	A
USGS	14103000	2010-07-11	4960	A
USGS	14103000	2010-07-12	4950	A
USGS	14103000	2010-07-13	4990	A
USGS	14103000	2010-07-14	5090	A
USGS	14103000	2010-07-15	5050	A
USGS	14103000	2010-07-16	4900	A
USGS	14103000	2010-07-17	4790	A
USGS	14103000	2010-07-18	4780	A
USGS	14103000	2010-07-19	4750	A
USGS	14103000	2010-07-20	4720	A
USGS	14103000	2010-07-21	4690	A
USGS	14103000	2010-07-22	4670	A
USGS	14103000	2010-07-23	4620	A
USGS	14103000	2010-07-24	4620	A
USGS	14103000	2010-07-25	4640	A
USGS	14103000	2010-07-26	4630	A
USGS	14103000	2010-07-27	4640	A
USGS	14103000	2010-07-28	4660	A
USGS	14103000	2010-07-29	4680	A
USGS	14103000	2010-07-30	4670	A
USGS	14103000	2010-07-31	4660	A
USGS	14103000	2010-08-01	4670	A
USGS	14103000	2010-08-02	4720	A
USGS	14103000	2010-08-03	4720	A
USGS	14103000	2010-08-04	4700	A
USGS	14103000	2010-08-05	4680	A
USGS	14103000	2010-08-06	4650	A
USGS	14103000	2010-08-07	4690	A
USGS	14103000	2010-08-08	4690	A
USGS	14103000	2010-08-09	4690	A
USGS	14103000	2010-08-10	4710	A
USGS	14103000	2010-08-11	4710	A
USGS	14103000	2010-08-12	4690	A
USGS	14103000	2010-08-13	4620	A
USGS	14103000	2010-08-14	4610	A
USGS	14103000	2010-08-15	4610	A
USGS	14103000	2010-08-16	4610	A
USGS	14103000	2010-08-17	4610	A
USGS	14103000	2010-08-18	4610	A
USGS	14103000	2010-08-19	4590	A
USGS	14103000	2010-08-20	4580	A
USGS	14103000	2010-08-21	4570	A
USGS	14103000	2010-08-22	4530	A
USGS	14103000	2010-08-23	4480	A
USGS	14103000	2010-08-24	4480	A
USGS	14103000	2010-08-25	4480	A
USGS	14103000	2010-08-26	4560	A
USGS	14103000	2010-08-27	4560	A
USGS	14103000	2010-08-28	4580	A
USGS	14103000	2010-08-29	4590	A
USGS	14103000	2010-08-30	4600	A
USGS	14103000	2010-08-31	4640	A
USGS	14103000	2010-09-01	4680	A
USGS	14103000	2010-09-02	4710	A
USGS	14103000	2010-09-03	4680	A
USGS	14103000	2010-09-04	4660	A
USGS	14103000	2010-09-05	4670	A
USGS	14103000	2010-09-06	4660	A
USGS	14103000	2010-09-07	4660	A
USGS	14103000	2010-09-08	4690	A
USGS	14103000	2010-09-09	4690	A
USGS	14103000	2010-09-10	4820	A
USGS	14103000	2010-09-11	5110	A
USGS	14103000	2010-09-12	4780	A
USGS	14103000	2010-09-13	4820	A
USGS	14103000	2010-09-14	4820	A
USGS	14103000	2010-09-15	4870	A
USGS	14103000	2010-09-16	5150	A
USGS	14103000	2010-09-17	5400	A
USGS	14103000	2010-09-18	5510	A
USGS	14103000	2010-09-19	5710	A
USGS	14103000	2010-09-20	5800	A
USGS	14103000	2010-09-21	5870	A
USGS	14103000	2010-09-22	5630	A
USGS	14103000	2010-09-23	5160	A
USGS	14103000	2010-09-24	4590	A
USGS	14103000	2010-09-25	4380	A
USGS	14103000	2010-09-26	4450	A
USGS	14103000	2010-09-27	5010	A
USGS	14103000	2010-09-28	5230	A
