# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2022-10-18 14:50:44 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 12510500 YAKIMA RIVER AT KIONA, WA
# -----------------------------------------------------------------------------------
#
# Data provided for site 12510500
#            TS   parameter     statistic     Description
#        150108       00060     00003     Discharge, cubic feet per second (Mean)
#        150109       00065     00003     Gage height, feet (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     R  Records for these data have been revised. [https://waterdata.usgs.gov/usa/nwis/revision/?site_no=12510500&ts_ids=150108,150109]
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	150108_00060_00003	150108_00060_00003_cd	150109_00065_00003	150109_00065_00003_cd
USGS	12510500	2008-12-03	3080	A	5.01	A
USGS	12510500	2008-12-04	3120	A	5.04	A
USGS	12510500	2008-12-05	3040	A	4.97	A
USGS	12510500	2008-12-06	2910	A	4.87	A
USGS	12510500	2008-12-07	2830	A	4.80	A
USGS	12510500	2008-12-08	2830	A	4.80	A
USGS	12510500	2008-12-09	2930	A	4.89	A
USGS	12510500	2008-12-10	2970	A	4.92	A
USGS	12510500	2008-12-11	2890	A	4.85	A
USGS	12510500	2008-12-12	2920	A	4.88	A
USGS	12510500	2008-12-13	2930	A	4.88	A
USGS	12510500	2008-12-14	2920	A	4.88	A
USGS	12510500	2008-12-15	2770	A:e	4.85	A
USGS	12510500	2008-12-16	2400	A:e	4.60	A
USGS	12510500	2008-12-17	2300	A:e	4.66	A
USGS	12510500	2008-12-18	2400	A:e	4.88	A
USGS	12510500	2008-12-19	2530	A:e	5.16	A
USGS	12510500	2008-12-20	2600	A:e	5.27	A
USGS	12510500	2008-12-21	2650	A:e	5.18	A
USGS	12510500	2008-12-22	2600	A:e	5.21	A
USGS	12510500	2008-12-23	2700	A:e	5.33	A
USGS	12510500	2008-12-24	2750	A:e	5.37	A
USGS	12510500	2008-12-25	2800	A:e	5.51	A
USGS	12510500	2008-12-26	2700	A:e	5.57	A
USGS	12510500	2008-12-27	2600	A:e	5.15	A
USGS	12510500	2008-12-28	2510	A	4.52	A
USGS	12510500	2008-12-29	2700	A	4.69	A
USGS	12510500	2008-12-30	2750	A	4.73	A
USGS	12510500	2008-12-31	2660	A	4.65	A
USGS	12510500	2009-01-01	2600	A	4.60	A
USGS	12510500	2009-01-02	2760	A	4.74	A
USGS	12510500	2009-01-03	2960	A	4.91	A
USGS	12510500	2009-01-04	2640	A	4.63	A
USGS	12510500	2009-01-05	2450	A	4.46	A
USGS	12510500	2009-01-06	2510	A	4.46	A
USGS	12510500	2009-01-07	2720	A	4.60	A
USGS	12510500	2009-01-08	5720	A	6.73	A
USGS	12510500	2009-01-09	15300	A	11.68	A
USGS	12510500	2009-01-10	24000	A	15.08	A
USGS	12510500	2009-01-11	20900	A	13.92	A
USGS	12510500	2009-01-12	12600	A	10.53	A
USGS	12510500	2009-01-13	10200	A	9.43	A
USGS	12510500	2009-01-14	9520	A	9.06	A
USGS	12510500	2009-01-15	8670	A	8.58	A
USGS	12510500	2009-01-16	7810	A	8.05	A
USGS	12510500	2009-01-17	7140	A	7.64	A
USGS	12510500	2009-01-18	6590	A	7.29	A
USGS	12510500	2009-01-19	6120	A	6.98	A
USGS	12510500	2009-01-20	5710	A	6.71	A
USGS	12510500	2009-01-21	5410	A	6.51	A
USGS	12510500	2009-01-22	5150	A	6.32	A
USGS	12510500	2009-01-23	4920	A	6.16	A
USGS	12510500	2009-01-24	4720	A	6.02	A
USGS	12510500	2009-01-25	4520	A	5.88	A
USGS	12510500	2009-01-26	4340	A	5.74	A
USGS	12510500	2009-01-27	4070	A	5.54	A
USGS	12510500	2009-01-28	3790	A	5.33	A
USGS	12510500	2009-01-29	3970	A	5.47	A
USGS	12510500	2009-01-30	3910	A	5.42	A
USGS	12510500	2009-01-31	3740	A	5.29	A
USGS	12510500	2009-02-01	3610	A	5.19	A
USGS	12510500	2009-02-02	3470	A	5.08	A
USGS	12510500	2009-02-03	3390	A	5.01	A
USGS	12510500	2009-02-04	3330	A	4.96	A
USGS	12510500	2009-02-05	3270	A	4.92	A
USGS	12510500	2009-02-06	3240	A	4.89	A
USGS	12510500	2009-02-07	3180	A	4.84	A
USGS	12510500	2009-02-08	3070	A:e	4.75	A
USGS	12510500	2009-02-09	3040	A:e	4.73	A
USGS	12510500	2009-02-10	3000	A:e	4.69	A
USGS	12510500	2009-02-11	2970	A:e	4.73	A
USGS	12510500	2009-02-12	2940	A	4.65	A
USGS	12510500	2009-02-13	2910	A	4.62	A
USGS	12510500	2009-02-14	2840	A	4.56	A
USGS	12510500	2009-02-15	2830	A	4.55	A
USGS	12510500	2009-02-16	2810	A	4.53	A
USGS	12510500	2009-02-17	2770	A	4.50	A
USGS	12510500	2009-02-18	2730	A	4.47	A
USGS	12510500	2009-02-19	2690	A	4.43	A
USGS	12510500	2009-02-20	2660	A	4.41	A
USGS	12510500	2009-02-21	2630	A	4.38	A
USGS	12510500	2009-02-22	2600	A	4.36	A
USGS	12510500	2009-02-23	2620	A	4.37	A
USGS	12510500	2009-02-24	2690	A	4.43	A
USGS	12510500	2009-02-25	2730	A	4.47	A
USGS	12510500	2009-02-26	2950	A	4.65	A
USGS	12510500	2009-02-27	3010	A	4.70	A
USGS	12510500	2009-02-28	2890	A	4.60	A
USGS	12510500	2009-03-01	2780	A	4.51	A
USGS	12510500	2009-03-02	2800	A	4.53	A
USGS	12510500	2009-03-03	2890	A	4.60	A
USGS	12510500	2009-03-04	3220	A	4.87	A
USGS	12510500	2009-03-05	3640	A	5.21	A
USGS	12510500	2009-03-06	4030	A	5.51	A
USGS	12510500	2009-03-07	3940	A	5.44	A
USGS	12510500	2009-03-08	3670	A	5.23	A
USGS	12510500	2009-03-09	3560	A	5.15	A
USGS	12510500	2009-03-10	3410	A	5.02	A
USGS	12510500	2009-03-11	3310	A	4.95	A
USGS	12510500	2009-03-12	3150	A	4.82	A
USGS	12510500	2009-03-13	2960	A	4.66	A
USGS	12510500	2009-03-14	2920	A	4.63	A
USGS	12510500	2009-03-15	2970	A	4.66	A
USGS	12510500	2009-03-16	2920	A	4.63	A
USGS	12510500	2009-03-17	3000	A	4.70	A
USGS	12510500	2009-03-18	2900	A	4.61	A
USGS	12510500	2009-03-19	2770	A	4.50	A
USGS	12510500	2009-03-20	2480	A	4.24	A
USGS	12510500	2009-03-21	2540	A	4.30	A
USGS	12510500	2009-03-22	2950	A	4.65	A
USGS	12510500	2009-03-23	3060	A	4.74	A
USGS	12510500	2009-03-24	2930	A	4.64	A
USGS	12510500	2009-03-25	2860	A	4.58	A
USGS	12510500	2009-03-26	2930	A	4.63	A
USGS	12510500	2009-03-27	3020	A	4.71	A
USGS	12510500	2009-03-28	3030	A	4.72	A
USGS	12510500	2009-03-29	3100	A	4.78	A
USGS	12510500	2009-03-30	3120	A	4.80	A
USGS	12510500	2009-03-31	2980	A	4.68	A
USGS	12510500	2009-04-01	2790	A	4.52	A
USGS	12510500	2009-04-02	2820	A	4.54	A
USGS	12510500	2009-04-03	2770	A	4.50	A
USGS	12510500	2009-04-04	2760	A	4.49	A
USGS	12510500	2009-04-05	2760	A	4.49	A
USGS	12510500	2009-04-06	2710	A	4.45	A
USGS	12510500	2009-04-07	2660	A	4.41	A
USGS	12510500	2009-04-08	2800	A	4.53	A
USGS	12510500	2009-04-09	3340	A	4.97	A
USGS	12510500	2009-04-10	4170	A	5.62	A
USGS	12510500	2009-04-11	4710	A	6.01	A
USGS	12510500	2009-04-12	4740	A	6.03	A
USGS	12510500	2009-04-13	4630	A	5.96	A
USGS	12510500	2009-04-14	4640	A	5.96	A
USGS	12510500	2009-04-15	4560	A	5.90	A
USGS	12510500	2009-04-16	4200	A	5.64	A
USGS	12510500	2009-04-17	3860	A	5.38	A
USGS	12510500	2009-04-18	3670	A	5.23	A
USGS	12510500	2009-04-19	3940	A	5.44	A
USGS	12510500	2009-04-20	4220	A	5.66	A
USGS	12510500	2009-04-21	4380	A	5.77	A
USGS	12510500	2009-04-22	5380	A	6.48	A
USGS	12510500	2009-04-23	6850	A	7.46	A
USGS	12510500	2009-04-24	7640	A	7.95	A
USGS	12510500	2009-04-25	6520	A	7.24	A
USGS	12510500	2009-04-26	5410	A	6.50	A
USGS	12510500	2009-04-27	4690	A	6.00	A
USGS	12510500	2009-04-28	4120	A	5.58	A
USGS	12510500	2009-04-29	3830	A	5.35	A
USGS	12510500	2009-04-30	3610	A	5.19	A
USGS	12510500	2009-05-01	3310	A	4.95	A
USGS	12510500	2009-05-02	2990	A	4.68	A
USGS	12510500	2009-05-03	2940	A	4.64	A
USGS	12510500	2009-05-04	3230	A	4.88	A
USGS	12510500	2009-05-05	3560	A	5.14	A
USGS	12510500	2009-05-06	4650	A	5.96	A
USGS	12510500	2009-05-07	5590	A	6.63	A
USGS	12510500	2009-05-08	5980	A	6.89	A
USGS	12510500	2009-05-09	6230	A	7.06	A
USGS	12510500	2009-05-10	6220	A	7.05	A
USGS	12510500	2009-05-11	5960	A	6.87	A
USGS	12510500	2009-05-12	5820	A	6.79	A
USGS	12510500	2009-05-13	5860	A	6.81	A
USGS	12510500	2009-05-14	5890	A	6.83	A
USGS	12510500	2009-05-15	5830	A	6.79	A
USGS	12510500	2009-05-16	5770	A	6.75	A
USGS	12510500	2009-05-17	5930	A	6.81	A
USGS	12510500	2009-05-18	6790	A	7.27	A
USGS	12510500	2009-05-19	8200	A	8.04	A
USGS	12510500	2009-05-20	10300	A	9.11	A
USGS	12510500	2009-05-21	11800	A	9.85	A
USGS	12510500	2009-05-22	11300	A	9.55	A
USGS	12510500	2009-05-23	10400	A	9.05	A
USGS	12510500	2009-05-24	9890	A	8.80	A
USGS	12510500	2009-05-25	10000	A	8.87	A
USGS	12510500	2009-05-26	10300	A	9.04	A
USGS	12510500	2009-05-27	10400	A	9.08	A
USGS	12510500	2009-05-28	10500	A	9.15	A
USGS	12510500	2009-05-29	10600	A	9.17	A
USGS	12510500	2009-05-30	10600	A	9.16	A
USGS	12510500	2009-05-31	11100	A	9.44	A
USGS	12510500	2009-06-01	12000	A	9.93	A
USGS	12510500	2009-06-02	12800	A	10.33	A
USGS	12510500	2009-06-03	12800	A	10.35	A
USGS	12510500	2009-06-04	12000	A	10.06	A
USGS	12510500	2009-06-05	11200	A	9.75	A
USGS	12510500	2009-06-06	10500	A	9.46	A
USGS	12510500	2009-06-07	10100	A	9.37	A
USGS	12510500	2009-06-08	9860	A	9.33	A
USGS	12510500	2009-06-09	8630	A	8.75	A
USGS	12510500	2009-06-10	6940	A	7.77	A
USGS	12510500	2009-06-11	6070	A	7.20	A
USGS	12510500	2009-06-12	5540	A	6.84	A
USGS	12510500	2009-06-13	5260	A	6.65	A
USGS	12510500	2009-06-14	5230	A	6.63	A
USGS	12510500	2009-06-15	5420	A	6.76	A
USGS	12510500	2009-06-16	5280	A	6.66	A
USGS	12510500	2009-06-17	4740	A	6.29	A
USGS	12510500	2009-06-18	4280	A	5.95	A
USGS	12510500	2009-06-19	3710	A	5.52	A
USGS	12510500	2009-06-20	3090	A	5.01	A
USGS	12510500	2009-06-21	2720	A	4.70	A
USGS	12510500	2009-06-22	2580	A	4.59	A
USGS	12510500	2009-06-23	2480	A	4.50	A
USGS	12510500	2009-06-24	2130	A	4.17	A
USGS	12510500	2009-06-25	1600	A	3.71	A
USGS	12510500	2009-06-26	1330	A	3.48	A
USGS	12510500	2009-06-27	1200	A	3.38	A
USGS	12510500	2009-06-28	1160	A	3.35	A
USGS	12510500	2009-06-29	1080	A	3.28	A
USGS	12510500	2009-06-30	948	A	3.16	A
USGS	12510500	2009-07-01	887	A	3.10	A
USGS	12510500	2009-07-02	914	A	3.12	A
USGS	12510500	2009-07-03	986	A	3.19	A
USGS	12510500	2009-07-04	949	A	3.16	A
USGS	12510500	2009-07-05	916	A	3.13	A
USGS	12510500	2009-07-06	1010	A	3.21	A
USGS	12510500	2009-07-07	1030	A	3.23	A
USGS	12510500	2009-07-08	1060	A	3.26	A
USGS	12510500	2009-07-09	1030	A	3.23	A
USGS	12510500	2009-07-10	1030	A	3.23	A
USGS	12510500	2009-07-11	1030	A	3.24	A
USGS	12510500	2009-07-12	967	A	3.17	A
USGS	12510500	2009-07-13	946	A	3.15	A
USGS	12510500	2009-07-14	951	A	3.16	A
USGS	12510500	2009-07-15	1030	A	3.24	A
USGS	12510500	2009-07-16	965	A	3.17	A
USGS	12510500	2009-07-17	838	A	3.05	A
USGS	12510500	2009-07-18	815	A	3.03	A
USGS	12510500	2009-07-19	877	A	3.09	A
USGS	12510500	2009-07-20	977	A	3.18	A
USGS	12510500	2009-07-21	983	A	3.19	A
USGS	12510500	2009-07-22	979	A	3.19	A
USGS	12510500	2009-07-23	980	A	3.19	A
USGS	12510500	2009-07-24	895	A	3.11	A
USGS	12510500	2009-07-25	816	A	3.03	A
USGS	12510500	2009-07-26	909	A	3.12	A
USGS	12510500	2009-07-27	1340	A	3.49	A
USGS	12510500	2009-07-28	1500	A	3.61	A
USGS	12510500	2009-07-29	1310	A	3.47	A
USGS	12510500	2009-07-30	1400	A	3.54	A
USGS	12510500	2009-07-31	1180	A	3.36	A
USGS	12510500	2009-08-01	1120	A	3.31	A
USGS	12510500	2009-08-02	1070	A	3.27	A
USGS	12510500	2009-08-03	1120	A	3.31	A
USGS	12510500	2009-08-04	1120	A	3.31	A
USGS	12510500	2009-08-05	1090	A	3.29	A
USGS	12510500	2009-08-06	1110	A	3.31	A
USGS	12510500	2009-08-07	1190	A	3.37	A
USGS	12510500	2009-08-08	1540	A	3.64	A
USGS	12510500	2009-08-09	1740	A	3.80	A
USGS	12510500	2009-08-10	1730	A	3.80	A
USGS	12510500	2009-08-11	1620	A	3.70	A
USGS	12510500	2009-08-12	1470	A	3.60	A
USGS	12510500	2009-08-13	1550	A	3.66	A
USGS	12510500	2009-08-14	1780	A	3.85	A
USGS	12510500	2009-08-15	1840	A	3.90	A
USGS	12510500	2009-08-16	1830	A	3.89	A
USGS	12510500	2009-08-17	1850	A	3.91	A
USGS	12510500	2009-08-18	1770	A	3.84	A
USGS	12510500	2009-08-19	1710	A	3.77	A
USGS	12510500	2009-08-20	1640	A	3.72	A
USGS	12510500	2009-08-21	1670	A	3.74	A
USGS	12510500	2009-08-22	1800	A	3.87	A
USGS	12510500	2009-08-23	1830	A	3.90	A
USGS	12510500	2009-08-24	2020	A	4.08	A
USGS	12510500	2009-08-25	2040	A	4.10	A
USGS	12510500	2009-08-26	2040	A	4.10	A
USGS	12510500	2009-08-27	1970	A	4.03	A
USGS	12510500	2009-08-28	1940	A	4.00	A
USGS	12510500	2009-08-29	1970	A	4.03	A
USGS	12510500	2009-08-30	2030	A	4.09	A
USGS	12510500	2009-08-31	2140	A	4.18	A
USGS	12510500	2009-09-01	2250	A	4.29	A
USGS	12510500	2009-09-02	2220	A	4.26	A
USGS	12510500	2009-09-03	2100	A	4.15	A
USGS	12510500	2009-09-04	1920	A	3.98	A
USGS	12510500	2009-09-05	1990	A	4.04	A
USGS	12510500	2009-09-06	2120	A	4.17	A
USGS	12510500	2009-09-07	2380	A	4.41	A
USGS	12510500	2009-09-08	2630	A	4.63	A
USGS	12510500	2009-09-09	2590	A	4.60	A
USGS	12510500	2009-09-10	2410	A	4.43	A
USGS	12510500	2009-09-11	2240	A	4.28	A
USGS	12510500	2009-09-12	2070	A	4.12	A
USGS	12510500	2009-09-13	1980	A	4.04	A
USGS	12510500	2009-09-14	2000	A	4.05	A
USGS	12510500	2009-09-15	2020	A	4.07	A
USGS	12510500	2009-09-16	1980	A	4.04	A
USGS	12510500	2009-09-17	1890	A	3.95	A
USGS	12510500	2009-09-18	1940	A	4.00	A
USGS	12510500	2009-09-19	2000	A	4.06	A
USGS	12510500	2009-09-20	2110	A	4.16	A
USGS	12510500	2009-09-21	2260	A	4.30	A
USGS	12510500	2009-09-22	2300	A	4.34	A
USGS	12510500	2009-09-23	2210	A	4.25	A
USGS	12510500	2009-09-24	2090	A	4.14	A
USGS	12510500	2009-09-25	2010	A	4.07	A
USGS	12510500	2009-09-26	1980	A	4.04	A
USGS	12510500	2009-09-27	1980	A	4.04	A
USGS	12510500	2009-09-28	2080	A	4.13	A
USGS	12510500	2009-09-29	2200	A	4.25	A
USGS	12510500	2009-09-30	2230	A	4.27	A
USGS	12510500	2009-10-01	2170	A	4.21	A
USGS	12510500	2009-10-02	2200	A	4.25	A
USGS	12510500	2009-10-03	2170	A	4.21	A
USGS	12510500	2009-10-04	2150	A	4.20	A
USGS	12510500	2009-10-05	2240	A	4.28	A
USGS	12510500	2009-10-06	2200	A	4.25	A
USGS	12510500	2009-10-07	1900	A	3.97	A
USGS	12510500	2009-10-08	1830	A	3.89	A
USGS	12510500	2009-10-09	1820	A	3.88	A
USGS	12510500	2009-10-10	1830	A	3.89	A
USGS	12510500	2009-10-11	1930	A	3.99	A
USGS	12510500	2009-10-12	2010	A	4.06	A
USGS	12510500	2009-10-13	2040	A	4.09	A
USGS	12510500	2009-10-14	2190	A	4.23	A
USGS	12510500	2009-10-15	2430	A	4.45	A
USGS	12510500	2009-10-16	2860	A	4.83	A
USGS	12510500	2009-10-17	3110	A	5.03	A
USGS	12510500	2009-10-18	2960	A	4.91	A
USGS	12510500	2009-10-19	2690	A	4.68	A
USGS	12510500	2009-10-20	2490	A	4.51	A
USGS	12510500	2009-10-21	2830	A	4.80	A
USGS	12510500	2009-10-22	3120	A	5.04	A
USGS	12510500	2009-10-23	3080	A	5.01	A
USGS	12510500	2009-10-24	2980	A	4.93	A
USGS	12510500	2009-10-25	2840	A	4.81	A
USGS	12510500	2009-10-26	2830	A	4.80	A
USGS	12510500	2009-10-27	2790	A	4.77	A
USGS	12510500	2009-10-28	2850	A	4.82	A
USGS	12510500	2009-10-29	3140	A	5.06	A
USGS	12510500	2009-10-30	2990	A	4.93	A
USGS	12510500	2009-10-31	2820	A	4.79	A
USGS	12510500	2009-11-01	3170	A	4.97	A
USGS	12510500	2009-11-02	3800	A	5.35	A
USGS	12510500	2009-11-03	3700	A	5.25	A
USGS	12510500	2009-11-04	3440	A	5.05	A
USGS	12510500	2009-11-05	3250	A	4.90	A
USGS	12510500	2009-11-06	3150	A	4.82	A
USGS	12510500	2009-11-07	2980	A	4.68	A
USGS	12510500	2009-11-08	2990	A	4.68	A
USGS	12510500	2009-11-09	2970	A	4.67	A
USGS	12510500	2009-11-10	2930	A	4.64	A
USGS	12510500	2009-11-11	2890	A	4.60	A
USGS	12510500	2009-11-12	2860	A	4.58	A
USGS	12510500	2009-11-13	2820	A	4.54	A
USGS	12510500	2009-11-14	2780	A	4.50	A
USGS	12510500	2009-11-15	2760	A	4.49	A
USGS	12510500	2009-11-16	2690	A	4.43	A
USGS	12510500	2009-11-17	2690	A	4.43	A
USGS	12510500	2009-11-18	2830	A	4.55	A
USGS	12510500	2009-11-19	3360	A	4.99	A
USGS	12510500	2009-11-20	3310	A	4.95	A
USGS	12510500	2009-11-21	3220	A	4.88	A
USGS	12510500	2009-11-22	3220	A	4.87	A
USGS	12510500	2009-11-23	3130	A	4.80	A
USGS	12510500	2009-11-24	3110	A	4.79	A
USGS	12510500	2009-11-25	3090	A	4.77	A
USGS	12510500	2009-11-26	3200	A	4.85	A
USGS	12510500	2009-11-27	3360	A	4.99	A
USGS	12510500	2009-11-28	3590	A	5.17	A
USGS	12510500	2009-11-29	3810	A	5.34	A
USGS	12510500	2009-11-30	3770	A	5.31	A
USGS	12510500	2009-12-01	3670	A	5.23	A
USGS	12510500	2009-12-02	3600	A	5.18	A
USGS	12510500	2009-12-03	3450	A	5.06	A
USGS	12510500	2009-12-04	3240	A	4.89	A
USGS	12510500	2009-12-05	3100	A	4.78	A
USGS	12510500	2009-12-06	3000	A:e	4.69	A
USGS	12510500	2009-12-07	2850	A:e	4.77	A
USGS	12510500	2009-12-08	2700	A:e	4.58	A
USGS	12510500	2009-12-09	2400	A:e	4.46	A
USGS	12510500	2009-12-10	2350	A:e	4.39	A
USGS	12510500	2009-12-11	2360	A:e	4.47	A
USGS	12510500	2009-12-12	2400	A:e	4.54	A
USGS	12510500	2009-12-13	2500	A:e	4.56	A
USGS	12510500	2009-12-14	2600	A:e	4.60	A
USGS	12510500	2009-12-15	2700	A:e	4.44	A
USGS	12510500	2009-12-16	2770	A	4.50	A
USGS	12510500	2009-12-17	2720	A	4.46	A
USGS	12510500	2009-12-18	2710	A	4.45	A
USGS	12510500	2009-12-19	2730	A	4.47	A
USGS	12510500	2009-12-20	2690	A	4.43	A
USGS	12510500	2009-12-21	2800	A	4.52	A
USGS	12510500	2009-12-22	2940	A	4.65	A
USGS	12510500	2009-12-23	3110	A	4.78	A
USGS	12510500	2009-12-24	2960	A	4.66	A
USGS	12510500	2009-12-25	2870	A	4.58	A
USGS	12510500	2009-12-26	2790	A	4.52	A
USGS	12510500	2009-12-27	2720	A	4.46	A
USGS	12510500	2009-12-28	2590	A	4.34	A
USGS	12510500	2009-12-29	2620	A	4.37	A
USGS	12510500	2009-12-30	2660	A	4.40	A
USGS	12510500	2009-12-31	2590	A	4.35	A
USGS	12510500	2010-01-01	2500	A	4.27	A
USGS	12510500	2010-01-02	2500	A	4.26	A
USGS	12510500	2010-01-03	2520	A	4.28	A
USGS	12510500	2010-01-04	2520	A	4.28	A
USGS	12510500	2010-01-05	2670	A	4.41	A
USGS	12510500	2010-01-06	2830	A	4.55	A
USGS	12510500	2010-01-07	2890	A	4.60	A
USGS	12510500	2010-01-08	2880	A	4.60	A
USGS	12510500	2010-01-09	2880	A	4.59	A
USGS	12510500	2010-01-10	2890	A	4.60	A
USGS	12510500	2010-01-11	2880	A	4.59	A
USGS	12510500	2010-01-12	2800	A	4.53	A
USGS	12510500	2010-01-13	2830	A	4.55	A
USGS	12510500	2010-01-14	2930	A	4.63	A
USGS	12510500	2010-01-15	3180	A	4.84	A
USGS	12510500	2010-01-16	3150	A	4.81	A
USGS	12510500	2010-01-17	3320	A	4.95	A
USGS	12510500	2010-01-18	3700	A	5.26	A
USGS	12510500	2010-01-19	4520	A	5.88	A
USGS	12510500	2010-01-20	4460	A	5.83	A
USGS	12510500	2010-01-21	4250	A	5.68	A
USGS	12510500	2010-01-22	4280	A	5.70	A
USGS	12510500	2010-01-23	4190	A	5.63	A
USGS	12510500	2010-01-24	3830	A	5.36	A
USGS	12510500	2010-01-25	3720	A	5.28	A
USGS	12510500	2010-01-26	3620	A	5.19	A
USGS	12510500	2010-01-27	3570	A	5.15	A
USGS	12510500	2010-01-28	3470	A	5.08	A
USGS	12510500	2010-01-29	3320	A	4.95	A
USGS	12510500	2010-01-30	3220	A	4.87	A
USGS	12510500	2010-01-31	3220	A	4.88	A
USGS	12510500	2010-02-01	3280	A	4.93	A
USGS	12510500	2010-02-02	3240	A	4.89	A
USGS	12510500	2010-02-03	3160	A	4.82	A
USGS	12510500	2010-02-04	3140	A	4.81	A
USGS	12510500	2010-02-05	3160	A	4.83	A
USGS	12510500	2010-02-06	3260	A	4.91	A
USGS	12510500	2010-02-07	3440	A	5.05	A
USGS	12510500	2010-02-08	3430	A	5.05	A
USGS	12510500	2010-02-09	3420	A	5.04	A
USGS	12510500	2010-02-10	3370	A	4.99	A
USGS	12510500	2010-02-11	3300	A	4.94	A
USGS	12510500	2010-02-12	3220	A	4.88	A
USGS	12510500	2010-02-13	3320	A	4.95	A
USGS	12510500	2010-02-14	3500	A	5.10	A
USGS	12510500	2010-02-15	3530	A	5.12	A
USGS	12510500	2010-02-16	3650	A	5.22	A
USGS	12510500	2010-02-17	3660	A	5.22	A
USGS	12510500	2010-02-18	3740	A	5.29	A
USGS	12510500	2010-02-19	3760	A	5.30	A
USGS	12510500	2010-02-20	3680	A	5.24	A
USGS	12510500	2010-02-21	3590	A	5.17	A
USGS	12510500	2010-02-22	3480	A	5.08	A
USGS	12510500	2010-02-23	3370	A	5.00	A
USGS	12510500	2010-02-24	3290	A	4.93	A
USGS	12510500	2010-02-25	3230	A	4.88	A
USGS	12510500	2010-02-26	3210	A	4.86	A
USGS	12510500	2010-02-27	3260	A	4.91	A
USGS	12510500	2010-02-28	3830	A	5.36	A
USGS	12510500	2010-03-01	3840	A	5.37	A
USGS	12510500	2010-03-02	3650	A	5.21	A
USGS	12510500	2010-03-03	3590	A	5.17	A
USGS	12510500	2010-03-04	4080	A	5.55	A
USGS	12510500	2010-03-05	4650	A	5.97	A
USGS	12510500	2010-03-06	4590	A	5.97	A
USGS	12510500	2010-03-07	4340	A	5.85	A
USGS	12510500	2010-03-08	4160	A	5.78	A
USGS	12510500	2010-03-09	3970	A	5.70	A
USGS	12510500	2010-03-10	3820	A	5.60	A
USGS	12510500	2010-03-11	3640	A	5.46	A
USGS	12510500	2010-03-12	3490	A	5.34	A
USGS	12510500	2010-03-13	3410	A	5.28	A
USGS	12510500	2010-03-14	3360	A	5.24	A
USGS	12510500	2010-03-15	3230	A	5.13	A
USGS	12510500	2010-03-16	3110	A	5.03	A
USGS	12510500	2010-03-17	2880	A	4.84	A
USGS	12510500	2010-03-18	2740	A	4.72	A
USGS	12510500	2010-03-19	2620	A	4.62	A
USGS	12510500	2010-03-20	2630	A	4.63	A
USGS	12510500	2010-03-21	2770	A	4.75	A
USGS	12510500	2010-03-22	2590	A	4.60	A
USGS	12510500	2010-03-23	2420	A	4.44	A
USGS	12510500	2010-03-24	2410	A	4.44	A
USGS	12510500	2010-03-25	2570	A	4.58	A
USGS	12510500	2010-03-26	2570	A	4.57	A
USGS	12510500	2010-03-27	2600	A	4.61	A
USGS	12510500	2010-03-28	2650	A	4.65	A
USGS	12510500	2010-03-29	2660	A	4.66	A
USGS	12510500	2010-03-30	2660	A	4.65	A
USGS	12510500	2010-03-31	3020	A	4.96	A
USGS	12510500	2010-04-01	2930	A	4.89	A
USGS	12510500	2010-04-02	2830	A	4.80	A
USGS	12510500	2010-04-03	2630	A	4.63	A
USGS	12510500	2010-04-04	2440	A	4.46	A
USGS	12510500	2010-04-05	2370	A	4.40	A
USGS	12510500	2010-04-06	2270	A	4.31	A
USGS	12510500	2010-04-07	2130	A	4.18	A
USGS	12510500	2010-04-08	2010	A	4.06	A
USGS	12510500	2010-04-09	2010	A	4.07	A
USGS	12510500	2010-04-10	2080	A	4.13	A
USGS	12510500	2010-04-11	1860	A	3.92	A
USGS	12510500	2010-04-12	1840	A	3.90	A
USGS	12510500	2010-04-13	1820	A	3.88	A
USGS	12510500	2010-04-14	1740	A	3.80	A
USGS	12510500	2010-04-15	1400	A	3.53	A
USGS	12510500	2010-04-16	1740	A	3.81	A
USGS	12510500	2010-04-17	1720	A	3.79	A
USGS	12510500	2010-04-18	1670	A	3.75	A
USGS	12510500	2010-04-19	1960	A	4.02	A
USGS	12510500	2010-04-20	2340	A	4.37	A
USGS	12510500	2010-04-21	2890	A	4.85	A
USGS	12510500	2010-04-22	4450	A	6.06	A
USGS	12510500	2010-04-23	5470	A	6.80	A
USGS	12510500	2010-04-24	4720	A	6.27	A
USGS	12510500	2010-04-25	3970	A	5.72	A
USGS	12510500	2010-04-26	3520	A	5.36	A
USGS	12510500	2010-04-27	3100	A	5.03	A
USGS	12510500	2010-04-28	2850	A	4.82	A
