# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2022-10-18 15:29:34 EDT       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 12447200 OKANOGAN RIVER AT MALOTT, WA
# -----------------------------------------------------------------------------------
#
# Data provided for site 12447200
#            TS   parameter     statistic     Description
#        296281       00060     00003     Discharge, cubic feet per second (Mean)
#        296282       00065     00003     Gage height, feet (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	296281_00060_00003	296281_00060_00003_cd	296282_00065_00003	296282_00065_00003_cd
USGS	12447200	2009-07-07	1900	A	3.98	A
USGS	12447200	2009-07-08	1890	A	3.97	A
USGS	12447200	2009-07-09	1880	A	3.96	A
USGS	12447200	2009-07-10	1840	A	3.93	A
USGS	12447200	2009-07-11	1780	A	3.87	A
USGS	12447200	2009-07-12	1760	A	3.85	A
USGS	12447200	2009-07-13	1690	A	3.80	A
USGS	12447200	2009-07-14	1620	A	3.74	A
USGS	12447200	2009-07-15	1580	A	3.70	A
USGS	12447200	2009-07-16	1580	A	3.70	A
USGS	12447200	2009-07-17	1500	A	3.63	A
USGS	12447200	2009-07-18	1420	A	3.55	A
USGS	12447200	2009-07-19	1350	A	3.49	A
USGS	12447200	2009-07-20	1280	A	3.42	A
USGS	12447200	2009-07-21	1210	A	3.36	A
USGS	12447200	2009-07-22	1130	A	3.28	A
USGS	12447200	2009-07-23	1020	A	3.16	A
USGS	12447200	2009-07-24	1000	A	3.14	A
USGS	12447200	2009-07-25	988	A	3.13	A
USGS	12447200	2009-07-26	1020	A	3.16	A
USGS	12447200	2009-07-27	1060	A	3.20	A
USGS	12447200	2009-07-28	1050	A	3.20	A
USGS	12447200	2009-07-29	1040	A	3.18	A
USGS	12447200	2009-07-30	1010	A	3.14	A
USGS	12447200	2009-07-31	948	A	3.08	A
USGS	12447200	2009-08-01	915	A	3.05	A
USGS	12447200	2009-08-02	967	A	3.10	A
USGS	12447200	2009-08-03	990	A	3.13	A
USGS	12447200	2009-08-04	908	A	3.04	A
USGS	12447200	2009-08-05	839	A	2.96	A
USGS	12447200	2009-08-06	784	A	2.90	A
USGS	12447200	2009-08-07	742	A	2.85	A
USGS	12447200	2009-08-08	690	A	2.79	A
USGS	12447200	2009-08-09	659	A	2.75	A
USGS	12447200	2009-08-10	615	A	2.70	A
USGS	12447200	2009-08-11	590	A	2.67	A
USGS	12447200	2009-08-12	581	A	2.65	A
USGS	12447200	2009-08-13	570	A	2.64	A
USGS	12447200	2009-08-14	558	A	2.62	A
USGS	12447200	2009-08-15	621	A	2.70	A
USGS	12447200	2009-08-16	762	A	2.87	A
USGS	12447200	2009-08-17	1220	A	3.36	A
USGS	12447200	2009-08-18	1220	A	3.36	A
USGS	12447200	2009-08-19	1100	A	3.25	A
USGS	12447200	2009-08-20	1040	A	3.18	A
USGS	12447200	2009-08-21	1010	A	3.15	A
USGS	12447200	2009-08-22	956	A	3.09	A
USGS	12447200	2009-08-23	879	A	3.01	A
USGS	12447200	2009-08-24	789	A	2.91	A
USGS	12447200	2009-08-25	722	A	2.83	A
USGS	12447200	2009-08-26	663	A	2.76	A
USGS	12447200	2009-08-27	619	A	2.70	A
USGS	12447200	2009-08-28	581	A	2.65	A
USGS	12447200	2009-08-29	557	A	2.62	A
USGS	12447200	2009-08-30	554	A	2.62	A
USGS	12447200	2009-08-31	543	A	2.60	A
USGS	12447200	2009-09-01	524	A	2.58	A
USGS	12447200	2009-09-02	538	A	2.60	A
USGS	12447200	2009-09-03	525	A	2.58	A
USGS	12447200	2009-09-04	545	A	2.61	A
USGS	12447200	2009-09-05	637	A	2.73	A
USGS	12447200	2009-09-06	788	A	2.90	A
USGS	12447200	2009-09-07	1000	A	3.14	A
USGS	12447200	2009-09-08	952	A	3.09	A
USGS	12447200	2009-09-09	927	A	3.06	A
USGS	12447200	2009-09-10	903	A	3.03	A
USGS	12447200	2009-09-11	885	A	3.01	A
USGS	12447200	2009-09-12	883	A	3.01	A
USGS	12447200	2009-09-13	859	A	2.98	A
USGS	12447200	2009-09-14	835	A	2.96	A
USGS	12447200	2009-09-15	794	A	2.91	A
USGS	12447200	2009-09-16	733	A	2.84	A
USGS	12447200	2009-09-17	668	A	2.76	A
USGS	12447200	2009-09-18	631	A	2.72	A
USGS	12447200	2009-09-19	611	A	2.69	A
USGS	12447200	2009-09-20	605	A	2.69	A
USGS	12447200	2009-09-21	590	A	2.67	A
USGS	12447200	2009-09-22	582	A	2.66	A
USGS	12447200	2009-09-23	582	A	2.66	A
USGS	12447200	2009-09-24	607	A	2.69	A
USGS	12447200	2009-09-25	633	A	2.72	A
USGS	12447200	2009-09-26	658	A	2.75	A
USGS	12447200	2009-09-27	646	A	2.74	A
USGS	12447200	2009-09-28	639	A	2.73	A
USGS	12447200	2009-09-29	621	A	2.71	A
USGS	12447200	2009-09-30	617	A	2.70	A
USGS	12447200	2009-10-01	617	A	2.70	A
USGS	12447200	2009-10-02	620	A	2.70	A
USGS	12447200	2009-10-03	630	A	2.72	A
USGS	12447200	2009-10-04	638	A	2.73	A
USGS	12447200	2009-10-05	645	A	2.73	A
USGS	12447200	2009-10-06	664	A	2.76	A
USGS	12447200	2009-10-07	668	A	2.76	A
USGS	12447200	2009-10-08	704	A	2.81	A
USGS	12447200	2009-10-09	774	A	2.89	A
USGS	12447200	2009-10-10	792	A	2.91	A
USGS	12447200	2009-10-11	837	A	2.96	A
USGS	12447200	2009-10-12	841	A	2.97	A
USGS	12447200	2009-10-13	842	A	2.97	A
USGS	12447200	2009-10-14	854	A	2.98	A
USGS	12447200	2009-10-15	854	A	2.98	A
USGS	12447200	2009-10-16	872	A	3.00	A
USGS	12447200	2009-10-17	922	A	3.05	A
USGS	12447200	2009-10-18	938	A	3.07	A
USGS	12447200	2009-10-19	948	A	3.08	A
USGS	12447200	2009-10-20	1440	A	3.56	A
USGS	12447200	2009-10-21	1600	A	3.72	A
USGS	12447200	2009-10-22	1420	A	3.55	A
USGS	12447200	2009-10-23	1320	A	3.45	A
USGS	12447200	2009-10-24	1270	A	3.41	A
USGS	12447200	2009-10-25	1270	A	3.41	A
USGS	12447200	2009-10-26	1460	A	3.58	A
USGS	12447200	2009-10-27	1650	A	3.76	A
USGS	12447200	2009-10-28	1520	A	3.65	A
USGS	12447200	2009-10-29	1550	A	3.67	A
USGS	12447200	2009-10-30	1550	A	3.68	A
USGS	12447200	2009-10-31	1480	A	3.61	A
USGS	12447200	2009-11-01	1480	A	3.61	A
USGS	12447200	2009-11-02	2600	A	4.53	A
USGS	12447200	2009-11-03	2470	A	4.43	A
USGS	12447200	2009-11-04	2170	A	4.20	A
USGS	12447200	2009-11-05	2010	A	4.07	A
USGS	12447200	2009-11-06	1880	A	3.96	A
USGS	12447200	2009-11-07	1810	A	3.90	A
USGS	12447200	2009-11-08	1880	A	3.96	A
USGS	12447200	2009-11-09	1900	A	3.97	A
USGS	12447200	2009-11-10	1800	A	3.89	A
USGS	12447200	2009-11-11	1720	A	3.83	A
USGS	12447200	2009-11-12	1690	A	3.79	A
USGS	12447200	2009-11-13	1650	A	3.76	A
USGS	12447200	2009-11-14	1550	A	3.67	A
USGS	12447200	2009-11-15	1390	A	3.53	A
USGS	12447200	2009-11-16	1400	A	3.54	A
USGS	12447200	2009-11-17	1380	A	3.51	A
USGS	12447200	2009-11-18	1470	A	3.60	A
USGS	12447200	2009-11-19	1710	A	3.81	A
USGS	12447200	2009-11-20	1840	A	3.93	A
USGS	12447200	2009-11-21	1730	A	3.83	A
USGS	12447200	2009-11-22	1670	A	3.78	A
USGS	12447200	2009-11-23	1620	A	3.73	A
USGS	12447200	2009-11-24	1540	A	3.66	A
USGS	12447200	2009-11-25	1450	A	3.58	A
USGS	12447200	2009-11-26	1380	A	3.51	A
USGS	12447200	2009-11-27	1330	A	3.47	A
USGS	12447200	2009-11-28	1350	A	3.49	A
USGS	12447200	2009-11-29	1630	A	3.74	A
USGS	12447200	2009-11-30	1640	A	3.75	A
USGS	12447200	2009-12-01	1590	A	3.71	A
USGS	12447200	2009-12-02	1650	A	3.76	A
USGS	12447200	2009-12-03	1720	A	3.82	A
USGS	12447200	2009-12-04	1460	A	3.59	A
USGS	12447200	2009-12-05	1280	A	3.42	A
USGS	12447200	2009-12-06	1180	A:e	3.43	A
USGS	12447200	2009-12-07	1090	A:e	3.41	A
USGS	12447200	2009-12-08	980	A:e	3.43	A
USGS	12447200	2009-12-09	910	A:e	3.07	A
USGS	12447200	2009-12-10	910	A:e	3.09	A
USGS	12447200	2009-12-11	920	A:e	3.18	A
USGS	12447200	2009-12-12	980	A:e	3.18	A
USGS	12447200	2009-12-13	1040	A:e	3.16	A
USGS	12447200	2009-12-14	1120	A:e	3.17	A
USGS	12447200	2009-12-15	1220	A:e	3.17	A
USGS	12447200	2009-12-16	1200	A:e	3.18	A
USGS	12447200	2009-12-17	1250	A:e	3.39	A
USGS	12447200	2009-12-18	1320	A:e	3.52	A
USGS	12447200	2009-12-19	1410	A:e	3.59	A
USGS	12447200	2009-12-20	1390	A:e	3.62	A
USGS	12447200	2009-12-21	1370	A:e	3.64	A
USGS	12447200	2009-12-22	1390	A:e	3.66	A
USGS	12447200	2009-12-23	1430	A:e	3.60	A
USGS	12447200	2009-12-24	1280	A:e	3.49	A
USGS	12447200	2009-12-25	1160	A:e	3.44	A
USGS	12447200	2009-12-26	1080	A:e	3.36	A
USGS	12447200	2009-12-27	1000	A:e	3.25	A
USGS	12447200	2009-12-28	940	A:e	3.23	A
USGS	12447200	2009-12-29	880	A:e	3.16	A
USGS	12447200	2009-12-30	900	A:e	3.17	A
USGS	12447200	2009-12-31	890	A:e	3.18	A
USGS	12447200	2010-01-01	940	A:e	3.25	A
USGS	12447200	2010-01-02	1100	A:e	3.43	A
USGS	12447200	2010-01-03	1170	A:e	3.47	A
USGS	12447200	2010-01-04	1180	A:e	3.51	A
USGS	12447200	2010-01-05	1160	A:e	3.51	A
USGS	12447200	2010-01-06	1200	A:e	3.47	A
USGS	12447200	2010-01-07	1100	A:e	3.40	A
USGS	12447200	2010-01-08	1000	A:e	3.26	A
USGS	12447200	2010-01-09	850	A:e	3.18	A
USGS	12447200	2010-01-10	940	A:e	3.27	A
USGS	12447200	2010-01-11	1020	A:e	3.37	A
USGS	12447200	2010-01-12	1100	A:e	3.43	A
USGS	12447200	2010-01-13	1160	A:e	3.49	A
USGS	12447200	2010-01-14	1180	A:e	3.54	A
USGS	12447200	2010-01-15	1220	A:e	3.56	A
USGS	12447200	2010-01-16	1250	A:e	3.56	A
USGS	12447200	2010-01-17	1210	A:e	3.56	A
USGS	12447200	2010-01-18	1170	A:e	3.62	A
USGS	12447200	2010-01-19	1160	A:e	3.54	A
USGS	12447200	2010-01-20	1120	A:e	3.48	A
USGS	12447200	2010-01-21	1090	A:e	3.42	A
USGS	12447200	2010-01-22	1070	A:e	3.36	A
USGS	12447200	2010-01-23	1040	A:e	3.25	A
USGS	12447200	2010-01-24	1010	A	3.15	A
USGS	12447200	2010-01-25	980	A	3.12	A
USGS	12447200	2010-01-26	943	A	3.08	A
USGS	12447200	2010-01-27	898	A	3.03	A
USGS	12447200	2010-01-28	899	A	3.03	A
USGS	12447200	2010-01-29	885	A	3.01	A
USGS	12447200	2010-01-30	859	A	2.98	A
USGS	12447200	2010-01-31	874	A	3.00	A
USGS	12447200	2010-02-01	901	A	3.03	A
USGS	12447200	2010-02-02	892	A	3.02	A
USGS	12447200	2010-02-03	891	A	3.02	A
USGS	12447200	2010-02-04	885	A	3.01	A
USGS	12447200	2010-02-05	858	A	2.98	A
USGS	12447200	2010-02-06	854	A	2.98	A
USGS	12447200	2010-02-07	838	A	2.96	A
USGS	12447200	2010-02-08	822	A	2.94	A
USGS	12447200	2010-02-09	812	A	2.93	A
USGS	12447200	2010-02-10	801	A	2.92	A
USGS	12447200	2010-02-11	803	A	2.92	A
USGS	12447200	2010-02-12	831	A	2.95	A
USGS	12447200	2010-02-13	805	A	2.92	A
USGS	12447200	2010-02-14	788	A	2.90	A
USGS	12447200	2010-02-15	784	A	2.90	A
USGS	12447200	2010-02-16	780	A	2.90	A
USGS	12447200	2010-02-17	778	A	2.89	A
USGS	12447200	2010-02-18	773	A	2.89	A
USGS	12447200	2010-02-19	764	A	2.88	A
USGS	12447200	2010-02-20	755	A	2.87	A
USGS	12447200	2010-02-21	724	A	2.83	A
USGS	12447200	2010-02-22	697	A	2.80	A
USGS	12447200	2010-02-23	674	A	2.77	A
USGS	12447200	2010-02-24	673	A	2.77	A
USGS	12447200	2010-02-25	686	A	2.78	A
USGS	12447200	2010-02-26	704	A	2.81	A
USGS	12447200	2010-02-27	757	A	2.87	A
USGS	12447200	2010-02-28	758	A	2.87	A
USGS	12447200	2010-03-01	737	A	2.85	A
USGS	12447200	2010-03-02	724	A	2.83	A
USGS	12447200	2010-03-03	727	A	2.83	A
USGS	12447200	2010-03-04	724	A	2.83	A
USGS	12447200	2010-03-05	732	A	2.84	A
USGS	12447200	2010-03-06	735	A	2.84	A
USGS	12447200	2010-03-07	741	A	2.85	A
USGS	12447200	2010-03-08	739	A	2.85	A
USGS	12447200	2010-03-09	733	A	2.84	A
USGS	12447200	2010-03-10	721	A	2.83	A
USGS	12447200	2010-03-11	726	A	2.83	A
USGS	12447200	2010-03-12	732	A	2.84	A
USGS	12447200	2010-03-13	738	A	2.85	A
USGS	12447200	2010-03-14	761	A	2.87	A
USGS	12447200	2010-03-15	743	A	2.85	A
USGS	12447200	2010-03-16	733	A	2.84	A
USGS	12447200	2010-03-17	723	A	2.83	A
USGS	12447200	2010-03-18	729	A	2.84	A
USGS	12447200	2010-03-19	738	A	2.85	A
USGS	12447200	2010-03-20	758	A	2.87	A
USGS	12447200	2010-03-21	766	A	2.88	A
USGS	12447200	2010-03-22	767	A	2.88	A
USGS	12447200	2010-03-23	767	A	2.88	A
USGS	12447200	2010-03-24	780	A	2.90	A
USGS	12447200	2010-03-25	799	A	2.92	A
USGS	12447200	2010-03-26	814	A	2.93	A
USGS	12447200	2010-03-27	886	A	3.01	A
USGS	12447200	2010-03-28	1030	A	3.17	A
USGS	12447200	2010-03-29	1070	A	3.21	A
USGS	12447200	2010-03-30	1100	A	3.24	A
USGS	12447200	2010-03-31	1140	A	3.28	A
USGS	12447200	2010-04-01	1180	A	3.32	A
USGS	12447200	2010-04-02	1170	A	3.31	A
USGS	12447200	2010-04-03	1100	A	3.25	A
USGS	12447200	2010-04-04	1090	A	3.23	A
USGS	12447200	2010-04-05	1070	A	3.22	A
USGS	12447200	2010-04-06	1050	A	3.19	A
USGS	12447200	2010-04-07	1040	A	3.18	A
USGS	12447200	2010-04-08	1050	A	3.19	A
USGS	12447200	2010-04-09	1030	A	3.17	A
USGS	12447200	2010-04-10	974	A	3.11	A
USGS	12447200	2010-04-11	974	A	3.11	A
USGS	12447200	2010-04-12	969	A	3.10	A
USGS	12447200	2010-04-13	975	A	3.11	A
USGS	12447200	2010-04-14	993	A	3.13	A
USGS	12447200	2010-04-15	990	A	3.13	A
USGS	12447200	2010-04-16	1010	A	3.15	A
USGS	12447200	2010-04-17	1070	A	3.21	A
USGS	12447200	2010-04-18	1230	A	3.37	A
USGS	12447200	2010-04-19	1520	A	3.64	A
USGS	12447200	2010-04-20	2020	A	4.07	A
USGS	12447200	2010-04-21	2620	A	4.55	A
USGS	12447200	2010-04-22	3610	A	5.24	A
USGS	12447200	2010-04-23	4410	A	5.76	A
USGS	12447200	2010-04-24	4460	A	5.79	A
USGS	12447200	2010-04-25	4240	A	5.65	A
USGS	12447200	2010-04-26	4020	A	5.51	A
USGS	12447200	2010-04-27	3850	A	5.40	A
USGS	12447200	2010-04-28	3880	A	5.42	A
USGS	12447200	2010-04-29	4020	A	5.51	A
USGS	12447200	2010-04-30	4110	A	5.57	A
USGS	12447200	2010-05-01	3940	A	5.46	A
USGS	12447200	2010-05-02	3760	A	5.35	A
USGS	12447200	2010-05-03	3710	A	5.31	A
USGS	12447200	2010-05-04	3570	A	5.22	A
USGS	12447200	2010-05-05	3430	A	5.12	A
USGS	12447200	2010-05-06	3290	A	5.03	A
USGS	12447200	2010-05-07	3190	A	4.96	A
USGS	12447200	2010-05-08	3090	A	4.89	A
USGS	12447200	2010-05-09	3020	A	4.84	A
USGS	12447200	2010-05-10	2920	A	4.76	A
USGS	12447200	2010-05-11	2830	A	4.70	A
USGS	12447200	2010-05-12	2810	A	4.69	A
USGS	12447200	2010-05-13	2890	A	4.74	A
USGS	12447200	2010-05-14	3210	A	4.97	A
USGS	12447200	2010-05-15	3790	A	5.37	A
USGS	12447200	2010-05-16	4680	A	5.93	A
USGS	12447200	2010-05-17	5950	A	6.66	A
USGS	12447200	2010-05-18	7650	A	7.59	A
USGS	12447200	2010-05-19	9630	A	8.68	A
USGS	12447200	2010-05-20	10800	A	9.28	A
USGS	12447200	2010-05-21	11800	A	9.83	A
USGS	12447200	2010-05-22	12000	A	9.91	A
USGS	12447200	2010-05-23	10700	A	9.27	A
USGS	12447200	2010-05-24	8940	A	8.51	A
USGS	12447200	2010-05-25	7540	A	7.86	A
USGS	12447200	2010-05-26	6840	A	7.48	A
USGS	12447200	2010-05-27	6610	A	7.36	A
USGS	12447200	2010-05-28	7580	A	7.87	A
USGS	12447200	2010-05-29	10300	A	9.11	A
USGS	12447200	2010-05-30	12200	A	10.03	A
USGS	12447200	2010-05-31	12500	A	10.19	A
USGS	12447200	2010-06-01	12300	A	10.07	A
USGS	12447200	2010-06-02	12600	A	10.26	A
USGS	12447200	2010-06-03	13000	A	10.45	A
USGS	12447200	2010-06-04	13400	A	10.67	A
USGS	12447200	2010-06-05	13400	A	10.68	A
USGS	12447200	2010-06-06	12700	A	10.29	A
USGS	12447200	2010-06-07	11900	A	9.88	A
USGS	12447200	2010-06-08	11300	A	9.54	A
USGS	12447200	2010-06-09	11100	A	9.45	A
USGS	12447200	2010-06-10	11200	A	9.48	A
USGS	12447200	2010-06-11	11400	A	9.62	A
USGS	12447200	2010-06-12	11100	A	9.45	A
USGS	12447200	2010-06-13	10800	A	9.28	A
USGS	12447200	2010-06-14	10900	A	9.33	A
USGS	12447200	2010-06-15	11100	A	9.45	A
USGS	12447200	2010-06-16	10400	A	9.14	A
USGS	12447200	2010-06-17	9440	A	8.72	A
USGS	12447200	2010-06-18	9370	A	8.69	A
USGS	12447200	2010-06-19	9200	A	8.62	A
USGS	12447200	2010-06-20	8970	A	8.52	A
USGS	12447200	2010-06-21	9090	A	8.57	A
USGS	12447200	2010-06-22	10300	A	9.09	A
USGS	12447200	2010-06-23	11000	A	9.38	A
USGS	12447200	2010-06-24	10800	A	9.31	A
USGS	12447200	2010-06-25	10900	A	9.33	A
USGS	12447200	2010-06-26	10600	A	9.20	A
USGS	12447200	2010-06-27	10000	A	8.96	A
USGS	12447200	2010-06-28	9260	A	8.65	A
USGS	12447200	2010-06-29	8570	A	8.35	A
USGS	12447200	2010-06-30	8140	A	8.15	A
USGS	12447200	2010-07-01	7380	A	7.77	A
USGS	12447200	2010-07-02	6520	A	7.31	A
USGS	12447200	2010-07-03	6100	A:e		
USGS	12447200	2010-07-04	5690	A:e		
USGS	12447200	2010-07-05	5290	A:e		
USGS	12447200	2010-07-06	4880	A:e		
USGS	12447200	2010-07-07	4470	A	6.13	A
USGS	12447200	2010-07-08	4020	A	5.78	A
USGS	12447200	2010-07-09	3780	A	5.49	A
USGS	12447200	2010-07-10	3790	A	5.42	A
USGS	12447200	2010-07-11	3740	A	5.39	A
USGS	12447200	2010-07-12	3670	A	5.35	A
USGS	12447200	2010-07-13	3530	A	5.26	A
USGS	12447200	2010-07-14	3530	A	5.26	A
USGS	12447200	2010-07-15	3420	A	5.18	A
USGS	12447200	2010-07-16	3160	A	5.01	A
USGS	12447200	2010-07-17	2940	A	4.86	A
USGS	12447200	2010-07-18	2800	A	4.76	A
USGS	12447200	2010-07-19	2660	A	4.67	A
USGS	12447200	2010-07-20	2480	A	4.53	A
USGS	12447200	2010-07-21	2260	A	4.37	A
USGS	12447200	2010-07-22	2140	A	4.28	A
USGS	12447200	2010-07-23	2070	A	4.22	A
USGS	12447200	2010-07-24	2030	A	4.18	A
USGS	12447200	2010-07-25	1980	A	4.15	A
USGS	12447200	2010-07-26	1910	A	4.10	A
USGS	12447200	2010-07-27	1880	A	4.07	A
USGS	12447200	2010-07-28	1880	A	4.07	A
USGS	12447200	2010-07-29	1830	A	4.02	A
USGS	12447200	2010-07-30	1780	A	3.99	A
USGS	12447200	2010-07-31	1770	A	3.97	A
USGS	12447200	2010-08-01	1760	A	3.97	A
USGS	12447200	2010-08-02	1710	A	3.92	A
USGS	12447200	2010-08-03	1710	A	3.92	A
USGS	12447200	2010-08-04	1680	A	3.89	A
USGS	12447200	2010-08-05	1630	A	3.84	A
USGS	12447200	2010-08-06	1660	A	3.86	A
USGS	12447200	2010-08-07	1680	A	3.87	A
USGS	12447200	2010-08-08	1630	A	3.84	A
USGS	12447200	2010-08-09	1590	A	3.78	A
USGS	12447200	2010-08-10	1520	A	3.73	A
USGS	12447200	2010-08-11	1500	A	3.70	A
USGS	12447200	2010-08-12	1460	A	3.66	A
USGS	12447200	2010-08-13	1480	A	3.68	A
USGS	12447200	2010-08-14	1440	A	3.63	A
USGS	12447200	2010-08-15	1370	A	3.57	A
USGS	12447200	2010-08-16	1310	A	3.51	A
USGS	12447200	2010-08-17	1260	A	3.45	A
USGS	12447200	2010-08-18	1180	A	3.37	A
USGS	12447200	2010-08-19	1140	A	3.32	A
USGS	12447200	2010-08-20	1090	A	3.27	A
USGS	12447200	2010-08-21	1060	A	3.24	A
USGS	12447200	2010-08-22	1050	A	3.22	A
USGS	12447200	2010-08-23	1010	A	3.18	A
USGS	12447200	2010-08-24	994	A	3.15	A
USGS	12447200	2010-08-25	974	A	3.13	A
USGS	12447200	2010-08-26	954	A	3.11	A
USGS	12447200	2010-08-27	945	A	3.09	A
USGS	12447200	2010-08-28	926	A	3.07	A
USGS	12447200	2010-08-29	919	A	3.06	A
USGS	12447200	2010-08-30	918	A	3.05	A
USGS	12447200	2010-08-31	934	A	3.07	A
USGS	12447200	2010-09-01	937	A	3.07	A
USGS	12447200	2010-09-02	877	A	3.00	A
USGS	12447200	2010-09-03	955	A	3.09	A
USGS	12447200	2010-09-04	1010	A	3.15	A
USGS	12447200	2010-09-05	1030	A	3.17	A
USGS	12447200	2010-09-06	998	A	3.14	A
USGS	12447200	2010-09-07	989	A	3.13	A
USGS	12447200	2010-09-08	993	A	3.13	A
USGS	12447200	2010-09-09	1030	A	3.17	A
USGS	12447200	2010-09-10	1090	A	3.23	A
USGS	12447200	2010-09-11	1100	A	3.24	A
USGS	12447200	2010-09-12	1090	A	3.24	A
USGS	12447200	2010-09-13	1070	A	3.21	A
USGS	12447200	2010-09-14	1030	A	3.17	A
USGS	12447200	2010-09-15	962	A	3.10	A
USGS	12447200	2010-09-16	977	A	3.11	A
USGS	12447200	2010-09-17	1010	A	3.15	A
USGS	12447200	2010-09-18	1000	A	3.14	A
USGS	12447200	2010-09-19	1050	A	3.19	A
USGS	12447200	2010-09-20	1210	A	3.35	A
USGS	12447200	2010-09-21	1170	A	3.32	A
USGS	12447200	2010-09-22	1360	A	3.49	A
USGS	12447200	2010-09-23	1680	A	3.79	A
USGS	12447200	2010-09-24	1760	A	3.86	A
USGS	12447200	2010-09-25	1530	A	3.66	A
USGS	12447200	2010-09-26	1330	A	3.47	A
USGS	12447200	2010-09-27	1290	A	3.43	A
USGS	12447200	2010-09-28	1250	A	3.39	A
USGS	12447200	2010-09-29	1230	A	3.37	A
USGS	12447200	2010-09-30	1280	A	3.42	A
USGS	12447200	2010-10-01	1300	A	3.44	A
USGS	12447200	2010-10-02	1330	A	3.47	A
USGS	12447200	2010-10-03	1280	A	3.42	A
USGS	12447200	2010-10-04	1240	A	3.39	A
USGS	12447200	2010-10-05	1210	A	3.35	A
USGS	12447200	2010-10-06	1170	A	3.31	A
USGS	12447200	2010-10-07	1150	A	3.29	A
USGS	12447200	2010-10-08	1110	A	3.25	A
USGS	12447200	2010-10-09	1050	A	3.19	A
USGS	12447200	2010-10-10	1060	A	3.20	A
USGS	12447200	2010-10-11	1040	A	3.18	A
USGS	12447200	2010-10-12	1030	A	3.16	A
USGS	12447200	2010-10-13	1080	A	3.23	A
USGS	12447200	2010-10-14	1220	A	3.36	A
USGS	12447200	2010-10-15	1180	A	3.33	A
USGS	12447200	2010-10-16	1180	A	3.32	A
USGS	12447200	2010-10-17	1190	A	3.34	A
USGS	12447200	2010-10-18	1180	A	3.32	A
USGS	12447200	2010-10-19	1170	A	3.31	A
USGS	12447200	2010-10-20	1150	A	3.29	A
USGS	12447200	2010-10-21	1170	A	3.31	A
USGS	12447200	2010-10-22	1220	A	3.36	A
USGS	12447200	2010-10-23	1220	A	3.36	A
USGS	12447200	2010-10-24	1260	A	3.40	A
USGS	12447200	2010-10-25	1250	A	3.39	A
USGS	12447200	2010-10-26	1240	A	3.38	A
USGS	12447200	2010-10-27	1220	A	3.36	A
USGS	12447200	2010-10-28	1210	A	3.36	A
USGS	12447200	2010-10-29	1110	A	3.25	A
USGS	12447200	2010-10-30	1070	A	3.21	A
USGS	12447200	2010-10-31	1070	A	3.21	A
USGS	12447200	2010-11-01	1060	A	3.20	A
USGS	12447200	2010-11-02	1050	A	3.19	A
USGS	12447200	2010-11-03	1040	A	3.18	A
USGS	12447200	2010-11-04	1080	A	3.22	A
USGS	12447200	2010-11-05	1390	A	3.52	A
USGS	12447200	2010-11-06	1360	A	3.50	A
USGS	12447200	2010-11-07	1290	A	3.43	A
USGS	12447200	2010-11-08	1250	A	3.39	A
USGS	12447200	2010-11-09	1280	A	3.42	A
USGS	12447200	2010-11-10	1330	A	3.47	A
USGS	12447200	2010-11-11	1290	A	3.43	A
USGS	12447200	2010-11-12	1230	A	3.37	A
USGS	12447200	2010-11-13	1220	A	3.36	A
USGS	12447200	2010-11-14	1210	A	3.36	A
USGS	12447200	2010-11-15	1210	A	3.35	A
USGS	12447200	2010-11-16	1210	A	3.35	A
USGS	12447200	2010-11-17	1210	A	3.35	A
USGS	12447200	2010-11-18	1310	A	3.45	A
USGS	12447200	2010-11-19	1460	A	3.59	A
USGS	12447200	2010-11-20	1410	A	3.54	A
USGS	12447200	2010-11-21	1300	A	3.44	A
USGS	12447200	2010-11-22	1100	A:e	3.33	A
USGS	12447200	2010-11-23	600	A:e	2.91	A
USGS	12447200	2010-11-24	550	A:e	2.85	A
USGS	12447200	2010-11-25	700	A:e	3.17	A
USGS	12447200	2010-11-26	800	A:e	3.35	A
USGS	12447200	2010-11-27	1000	A:e	3.32	A
USGS	12447200	2010-11-28	1100	A:e	3.29	A
USGS	12447200	2010-11-29	1200	A:e	3.36	A
USGS	12447200	2010-11-30	1150	A:e	3.44	A
USGS	12447200	2010-12-01	1200	A:e	3.48	A
USGS	12447200	2010-12-02	1210	A:e	3.48	A
USGS	12447200	2010-12-03	1200	A:e	3.45	A
USGS	12447200	2010-12-04	1220	A:e	3.44	A
USGS	12447200	2010-12-05	1160	A:e	3.34	A
USGS	12447200	2010-12-06	1030	A:e	3.26	A
