# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2022-10-18 15:06:02 EDT       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 14120000 HOOD RIVER AT TUCKER BRIDGE, NEAR HOOD RIVER, OR
# -----------------------------------------------------------------------------------
#
# Data provided for site 14120000
#            TS   parameter     statistic     Description
#        113482       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	113482_00060_00003	113482_00060_00003_cd
USGS	14120000	2009-05-18	2450	A
USGS	14120000	2009-05-19	2670	A
USGS	14120000	2009-05-20	2360	A
USGS	14120000	2009-05-21	2000	A
USGS	14120000	2009-05-22	1860	A
USGS	14120000	2009-05-23	1880	A
USGS	14120000	2009-05-24	1910	A
USGS	14120000	2009-05-25	1850	A
USGS	14120000	2009-05-26	1780	A
USGS	14120000	2009-05-27	1760	A
USGS	14120000	2009-05-28	1770	A
USGS	14120000	2009-05-29	1890	A
USGS	14120000	2009-05-30	1990	A
USGS	14120000	2009-05-31	1920	A
USGS	14120000	2009-06-01	1860	A
USGS	14120000	2009-06-02	1740	A
USGS	14120000	2009-06-03	1640	A
USGS	14120000	2009-06-04	1610	A
USGS	14120000	2009-06-05	1650	A
USGS	14120000	2009-06-06	1520	A
USGS	14120000	2009-06-07	1390	A
USGS	14120000	2009-06-08	1230	A
USGS	14120000	2009-06-09	1180	A
USGS	14120000	2009-06-10	1200	A
USGS	14120000	2009-06-11	1140	A
USGS	14120000	2009-06-12	1070	A
USGS	14120000	2009-06-13	1090	A
USGS	14120000	2009-06-14	1060	A
USGS	14120000	2009-06-15	1020	A
USGS	14120000	2009-06-16	985	A
USGS	14120000	2009-06-17	930	A
USGS	14120000	2009-06-18	919	A
USGS	14120000	2009-06-19	939	A
USGS	14120000	2009-06-20	971	A
USGS	14120000	2009-06-21	852	A
USGS	14120000	2009-06-22	795	A
USGS	14120000	2009-06-23	744	A
USGS	14120000	2009-06-24	740	A
USGS	14120000	2009-06-25	777	A
USGS	14120000	2009-06-26	735	A
USGS	14120000	2009-06-27	692	A
USGS	14120000	2009-06-28	706	A
USGS	14120000	2009-06-29	700	A
USGS	14120000	2009-06-30	660	A
USGS	14120000	2009-07-01	651	A
USGS	14120000	2009-07-02	647	A
USGS	14120000	2009-07-03	669	A
USGS	14120000	2009-07-04	678	A
USGS	14120000	2009-07-05	678	A
USGS	14120000	2009-07-06	667	A
USGS	14120000	2009-07-07	599	A
USGS	14120000	2009-07-08	560	A
USGS	14120000	2009-07-09	534	A
USGS	14120000	2009-07-10	523	A
USGS	14120000	2009-07-11	544	A
USGS	14120000	2009-07-12	577	A
USGS	14120000	2009-07-13	580	A
USGS	14120000	2009-07-14	552	A
USGS	14120000	2009-07-15	514	A
USGS	14120000	2009-07-16	507	A
USGS	14120000	2009-07-17	512	A
USGS	14120000	2009-07-18	508	A
USGS	14120000	2009-07-19	505	A
USGS	14120000	2009-07-20	488	A
USGS	14120000	2009-07-21	495	A
USGS	14120000	2009-07-22	507	A
USGS	14120000	2009-07-23	499	A
USGS	14120000	2009-07-24	479	A
USGS	14120000	2009-07-25	479	A
USGS	14120000	2009-07-26	510	A
USGS	14120000	2009-07-27	539	A
USGS	14120000	2009-07-28	546	A
USGS	14120000	2009-07-29	552	A
USGS	14120000	2009-07-30	537	A
USGS	14120000	2009-07-31	508	A
USGS	14120000	2009-08-01	498	A
USGS	14120000	2009-08-02	503	A
USGS	14120000	2009-08-03	461	A
USGS	14120000	2009-08-04	436	A
USGS	14120000	2009-08-05	413	A
USGS	14120000	2009-08-06	375	A
USGS	14120000	2009-08-07	349	A
USGS	14120000	2009-08-08	364	A
USGS	14120000	2009-08-09	375	A
USGS	14120000	2009-08-10	359	A
USGS	14120000	2009-08-11	362	A
USGS	14120000	2009-08-12	437	A
USGS	14120000	2009-08-13	413	A
USGS	14120000	2009-08-14	340	A
USGS	14120000	2009-08-15	313	A
USGS	14120000	2009-08-16	306	A
USGS	14120000	2009-08-17	312	A
USGS	14120000	2009-08-18	329	A
USGS	14120000	2009-08-19	355	A
USGS	14120000	2009-08-20	379	A
USGS	14120000	2009-08-21	370	A
USGS	14120000	2009-08-22	328	A
USGS	14120000	2009-08-23	299	A
USGS	14120000	2009-08-24	294	A
USGS	14120000	2009-08-25	289	A
USGS	14120000	2009-08-26	293	A
USGS	14120000	2009-08-27	300	A
USGS	14120000	2009-08-28	311	A
USGS	14120000	2009-08-29	318	A
USGS	14120000	2009-08-30	314	A
USGS	14120000	2009-08-31	324	A
USGS	14120000	2009-09-01	323	A
USGS	14120000	2009-09-02	321	A
USGS	14120000	2009-09-03	330	A
USGS	14120000	2009-09-04	292	A
USGS	14120000	2009-09-05	306	A
USGS	14120000	2009-09-06	355	A
USGS	14120000	2009-09-07	351	A
USGS	14120000	2009-09-08	289	A
USGS	14120000	2009-09-09	289	A
USGS	14120000	2009-09-10	290	A
USGS	14120000	2009-09-11	298	A
USGS	14120000	2009-09-12	336	A
USGS	14120000	2009-09-13	340	A
USGS	14120000	2009-09-14	331	A
USGS	14120000	2009-09-15	311	A
USGS	14120000	2009-09-16	316	A
USGS	14120000	2009-09-17	324	A
USGS	14120000	2009-09-18	299	A
USGS	14120000	2009-09-19	312	A
USGS	14120000	2009-09-20	307	A
USGS	14120000	2009-09-21	280	A
USGS	14120000	2009-09-22	298	A
USGS	14120000	2009-09-23	325	A
USGS	14120000	2009-09-24	323	A
USGS	14120000	2009-09-25	308	A
USGS	14120000	2009-09-26	306	A
USGS	14120000	2009-09-27	299	A
USGS	14120000	2009-09-28	298	A
USGS	14120000	2009-09-29	305	A
USGS	14120000	2009-09-30	353	A
USGS	14120000	2009-10-01	347	A
USGS	14120000	2009-10-02	333	A
USGS	14120000	2009-10-03	329	A
USGS	14120000	2009-10-04	415	A
USGS	14120000	2009-10-05	362	A
USGS	14120000	2009-10-06	338	A
USGS	14120000	2009-10-07	329	A
USGS	14120000	2009-10-08	324	A
USGS	14120000	2009-10-09	321	A
USGS	14120000	2009-10-10	316	A
USGS	14120000	2009-10-11	352	A
USGS	14120000	2009-10-12	395	A
USGS	14120000	2009-10-13	402	A
USGS	14120000	2009-10-14	493	A
USGS	14120000	2009-10-15	466	A
USGS	14120000	2009-10-16	396	A
USGS	14120000	2009-10-17	399	A
USGS	14120000	2009-10-18	446	A
USGS	14120000	2009-10-19	364	A
USGS	14120000	2009-10-20	339	A
USGS	14120000	2009-10-21	342	A
USGS	14120000	2009-10-22	368	A
USGS	14120000	2009-10-23	415	A
USGS	14120000	2009-10-24	464	A
USGS	14120000	2009-10-25	364	A
USGS	14120000	2009-10-26	564	A
USGS	14120000	2009-10-27	626	A
USGS	14120000	2009-10-28	478	A
USGS	14120000	2009-10-29	471	A
USGS	14120000	2009-10-30	853	A
USGS	14120000	2009-10-31	936	A
USGS	14120000	2009-11-01	674	A
USGS	14120000	2009-11-02	536	A
USGS	14120000	2009-11-03	484	A
USGS	14120000	2009-11-04	473	A
USGS	14120000	2009-11-05	442	A
USGS	14120000	2009-11-06	968	A
USGS	14120000	2009-11-07	939	A
USGS	14120000	2009-11-08	1120	A
USGS	14120000	2009-11-09	920	A
USGS	14120000	2009-11-10	970	A
USGS	14120000	2009-11-11	908	A
USGS	14120000	2009-11-12	787	A
USGS	14120000	2009-11-13	707	A
USGS	14120000	2009-11-14	642	A
USGS	14120000	2009-11-15	593	A
USGS	14120000	2009-11-16	614	A
USGS	14120000	2009-11-17	965	A
USGS	14120000	2009-11-18	848	A
USGS	14120000	2009-11-19	935	A
USGS	14120000	2009-11-20	881	A
USGS	14120000	2009-11-21	825	A
USGS	14120000	2009-11-22	986	A
USGS	14120000	2009-11-23	850	A
USGS	14120000	2009-11-24	762	A
USGS	14120000	2009-11-25	718	A
USGS	14120000	2009-11-26	696	A
USGS	14120000	2009-11-27	914	A
USGS	14120000	2009-11-28	818	A
USGS	14120000	2009-11-29	724	A
USGS	14120000	2009-11-30	666	A
USGS	14120000	2009-12-01	631	A
USGS	14120000	2009-12-02	580	A
USGS	14120000	2009-12-03	537	A
USGS	14120000	2009-12-04	513	A
USGS	14120000	2009-12-05	490	A
USGS	14120000	2009-12-06	463	A
USGS	14120000	2009-12-07	400	A:e
USGS	14120000	2009-12-08	400	A:e
USGS	14120000	2009-12-09	400	A:e
USGS	14120000	2009-12-10	400	A:e
USGS	14120000	2009-12-11	400	A:e
USGS	14120000	2009-12-12	400	A:e
USGS	14120000	2009-12-13	420	A:e
USGS	14120000	2009-12-14	440	A:e
USGS	14120000	2009-12-15	601	A
USGS	14120000	2009-12-16	1050	A
USGS	14120000	2009-12-17	1310	A
USGS	14120000	2009-12-18	1070	A
USGS	14120000	2009-12-19	1180	A
USGS	14120000	2009-12-20	1370	A
USGS	14120000	2009-12-21	2550	A
USGS	14120000	2009-12-22	1880	A
USGS	14120000	2009-12-23	1320	A
USGS	14120000	2009-12-24	1070	A
USGS	14120000	2009-12-25	922	A
USGS	14120000	2009-12-26	823	A
USGS	14120000	2009-12-27	750	A
USGS	14120000	2009-12-28	693	A
USGS	14120000	2009-12-29	657	A
USGS	14120000	2009-12-30	640	A
USGS	14120000	2009-12-31	692	A
USGS	14120000	2010-01-01	1290	A
USGS	14120000	2010-01-02	1560	A
USGS	14120000	2010-01-03	1240	A
USGS	14120000	2010-01-04	1240	A
USGS	14120000	2010-01-05	2890	A
USGS	14120000	2010-01-06	2990	A
USGS	14120000	2010-01-07	1960	A
USGS	14120000	2010-01-08	1530	A
USGS	14120000	2010-01-09	1360	A
USGS	14120000	2010-01-10	1190	A
USGS	14120000	2010-01-11	1080	A
USGS	14120000	2010-01-12	1120	A
USGS	14120000	2010-01-13	1270	A
USGS	14120000	2010-01-14	1330	A
USGS	14120000	2010-01-15	1280	A
USGS	14120000	2010-01-16	1600	A
USGS	14120000	2010-01-17	1770	A
USGS	14120000	2010-01-18	1760	A
USGS	14120000	2010-01-19	1530	A
USGS	14120000	2010-01-20	1350	A
USGS	14120000	2010-01-21	1230	A
USGS	14120000	2010-01-22	1100	A
USGS	14120000	2010-01-23	1010	A
USGS	14120000	2010-01-24	964	A
USGS	14120000	2010-01-25	958	A
USGS	14120000	2010-01-26	923	A
USGS	14120000	2010-01-27	872	A
USGS	14120000	2010-01-28	832	A
USGS	14120000	2010-01-29	811	A
USGS	14120000	2010-01-30	818	A
USGS	14120000	2010-01-31	811	A
USGS	14120000	2010-02-01	806	A
USGS	14120000	2010-02-02	803	A
USGS	14120000	2010-02-03	798	A
USGS	14120000	2010-02-04	802	A
USGS	14120000	2010-02-05	870	A
USGS	14120000	2010-02-06	855	A
USGS	14120000	2010-02-07	853	A
USGS	14120000	2010-02-08	826	A
USGS	14120000	2010-02-09	794	A
USGS	14120000	2010-02-10	778	A
USGS	14120000	2010-02-11	895	A
USGS	14120000	2010-02-12	1030	A
USGS	14120000	2010-02-13	1070	A
USGS	14120000	2010-02-14	1100	A
USGS	14120000	2010-02-15	1100	A
USGS	14120000	2010-02-16	1200	A
USGS	14120000	2010-02-17	1160	A
USGS	14120000	2010-02-18	1050	A
USGS	14120000	2010-02-19	975	A
USGS	14120000	2010-02-20	904	A
USGS	14120000	2010-02-21	842	A
USGS	14120000	2010-02-22	782	A
USGS	14120000	2010-02-23	746	A
USGS	14120000	2010-02-24	932	A
USGS	14120000	2010-02-25	1030	A
USGS	14120000	2010-02-26	1170	A
USGS	14120000	2010-02-27	1270	A
USGS	14120000	2010-02-28	1100	A
USGS	14120000	2010-03-01	1020	A
USGS	14120000	2010-03-02	993	A
USGS	14120000	2010-03-03	997	A
USGS	14120000	2010-03-04	918	A
USGS	14120000	2010-03-05	857	A
USGS	14120000	2010-03-06	807	A
USGS	14120000	2010-03-07	780	A
USGS	14120000	2010-03-08	768	A
USGS	14120000	2010-03-09	725	A
USGS	14120000	2010-03-10	707	A
USGS	14120000	2010-03-11	758	A
USGS	14120000	2010-03-12	983	A
USGS	14120000	2010-03-13	865	A
USGS	14120000	2010-03-14	784	A
USGS	14120000	2010-03-15	748	A
USGS	14120000	2010-03-16	724	A
USGS	14120000	2010-03-17	718	A
USGS	14120000	2010-03-18	685	A
USGS	14120000	2010-03-19	655	A
USGS	14120000	2010-03-20	637	A
USGS	14120000	2010-03-21	706	A
USGS	14120000	2010-03-22	872	A
USGS	14120000	2010-03-23	782	A
USGS	14120000	2010-03-24	737	A
USGS	14120000	2010-03-25	757	A
USGS	14120000	2010-03-26	943	A
USGS	14120000	2010-03-27	855	A
USGS	14120000	2010-03-28	868	A
USGS	14120000	2010-03-29	2490	A
USGS	14120000	2010-03-30	2170	A
USGS	14120000	2010-03-31	1590	A
USGS	14120000	2010-04-01	1310	A
USGS	14120000	2010-04-02	1230	A
USGS	14120000	2010-04-03	1160	A
USGS	14120000	2010-04-04	1080	A
USGS	14120000	2010-04-05	1030	A
USGS	14120000	2010-04-06	1060	A
USGS	14120000	2010-04-07	1060	A
USGS	14120000	2010-04-08	1200	A
USGS	14120000	2010-04-09	1080	A
USGS	14120000	2010-04-10	1010	A
USGS	14120000	2010-04-11	968	A
USGS	14120000	2010-04-12	988	A
USGS	14120000	2010-04-13	998	A
USGS	14120000	2010-04-14	1000	A
USGS	14120000	2010-04-15	1050	A
USGS	14120000	2010-04-16	1050	A
USGS	14120000	2010-04-17	1100	A
USGS	14120000	2010-04-18	1110	A
USGS	14120000	2010-04-19	1160	A
USGS	14120000	2010-04-20	1190	A
USGS	14120000	2010-04-21	1270	A
USGS	14120000	2010-04-22	1110	A
USGS	14120000	2010-04-23	1020	A
USGS	14120000	2010-04-24	1040	A
USGS	14120000	2010-04-25	978	A
USGS	14120000	2010-04-26	930	A
USGS	14120000	2010-04-27	980	A
USGS	14120000	2010-04-28	1060	A
USGS	14120000	2010-04-29	1070	A
USGS	14120000	2010-04-30	1040	A
USGS	14120000	2010-05-01	1030	A
USGS	14120000	2010-05-02	1010	A
USGS	14120000	2010-05-03	1420	A
USGS	14120000	2010-05-04	1400	A
USGS	14120000	2010-05-05	1220	A
USGS	14120000	2010-05-06	1110	A
USGS	14120000	2010-05-07	1040	A
USGS	14120000	2010-05-08	986	A
USGS	14120000	2010-05-09	947	A
USGS	14120000	2010-05-10	988	A
USGS	14120000	2010-05-11	948	A
USGS	14120000	2010-05-12	921	A
USGS	14120000	2010-05-13	923	A
USGS	14120000	2010-05-14	929	A
USGS	14120000	2010-05-15	981	A
USGS	14120000	2010-05-16	1060	A
USGS	14120000	2010-05-17	1160	A
USGS	14120000	2010-05-18	1340	A
USGS	14120000	2010-05-19	1350	A
USGS	14120000	2010-05-20	1280	A
USGS	14120000	2010-05-21	1110	A
USGS	14120000	2010-05-22	1010	A
USGS	14120000	2010-05-23	941	A
USGS	14120000	2010-05-24	882	A
USGS	14120000	2010-05-25	851	A
USGS	14120000	2010-05-26	927	A
USGS	14120000	2010-05-27	910	A
USGS	14120000	2010-05-28	877	A
USGS	14120000	2010-05-29	953	A
USGS	14120000	2010-05-30	909	A
USGS	14120000	2010-05-31	1020	A
USGS	14120000	2010-06-01	1040	A
USGS	14120000	2010-06-02	2120	A
USGS	14120000	2010-06-03	2530	A
USGS	14120000	2010-06-04	2910	A
USGS	14120000	2010-06-05	2290	A
USGS	14120000	2010-06-06	1950	A
USGS	14120000	2010-06-07	2320	A
USGS	14120000	2010-06-08	1820	A
USGS	14120000	2010-06-09	1770	A
USGS	14120000	2010-06-10	2050	A
USGS	14120000	2010-06-11	1790	A
USGS	14120000	2010-06-12	1520	A
USGS	14120000	2010-06-13	1420	A
USGS	14120000	2010-06-14	1330	A
USGS	14120000	2010-06-15	1200	A
USGS	14120000	2010-06-16	1130	A
USGS	14120000	2010-06-17	1110	A
USGS	14120000	2010-06-18	1020	A
USGS	14120000	2010-06-19	984	A
USGS	14120000	2010-06-20	938	A
USGS	14120000	2010-06-21	904	A
USGS	14120000	2010-06-22	886	A
USGS	14120000	2010-06-23	866	A
USGS	14120000	2010-06-24	850	A
USGS	14120000	2010-06-25	832	A
USGS	14120000	2010-06-26	801	A
USGS	14120000	2010-06-27	790	A
USGS	14120000	2010-06-28	782	A
USGS	14120000	2010-06-29	778	A
USGS	14120000	2010-06-30	694	A
USGS	14120000	2010-07-01	653	A
USGS	14120000	2010-07-02	659	A
USGS	14120000	2010-07-03	628	A
USGS	14120000	2010-07-04	602	A
USGS	14120000	2010-07-05	602	A
USGS	14120000	2010-07-06	582	A
USGS	14120000	2010-07-07	587	A
USGS	14120000	2010-07-08	586	A
USGS	14120000	2010-07-09	611	A
USGS	14120000	2010-07-10	623	A
USGS	14120000	2010-07-11	599	A
USGS	14120000	2010-07-12	639	A
USGS	14120000	2010-07-13	586	A
USGS	14120000	2010-07-14	519	A
USGS	14120000	2010-07-15	504	A
USGS	14120000	2010-07-16	525	A
USGS	14120000	2010-07-17	537	A
USGS	14120000	2010-07-18	508	A
USGS	14120000	2010-07-19	474	A
USGS	14120000	2010-07-20	451	A
USGS	14120000	2010-07-21	444	A
USGS	14120000	2010-07-22	459	A
USGS	14120000	2010-07-23	471	A
USGS	14120000	2010-07-24	442	A
USGS	14120000	2010-07-25	456	A
USGS	14120000	2010-07-26	452	A
USGS	14120000	2010-07-27	427	A
USGS	14120000	2010-07-28	445	A
USGS	14120000	2010-07-29	446	A
USGS	14120000	2010-07-30	449	A
USGS	14120000	2010-07-31	437	A
USGS	14120000	2010-08-01	408	A
USGS	14120000	2010-08-02	389	A
USGS	14120000	2010-08-03	384	A
USGS	14120000	2010-08-04	381	A
USGS	14120000	2010-08-05	384	A
USGS	14120000	2010-08-06	389	A
USGS	14120000	2010-08-07	388	A
USGS	14120000	2010-08-08	383	A
USGS	14120000	2010-08-09	359	A
USGS	14120000	2010-08-10	334	A
USGS	14120000	2010-08-11	315	A
USGS	14120000	2010-08-12	299	A
USGS	14120000	2010-08-13	309	A
USGS	14120000	2010-08-14	329	A
USGS	14120000	2010-08-15	337	A
USGS	14120000	2010-08-16	338	A
USGS	14120000	2010-08-17	325	A
USGS	14120000	2010-08-18	330	A
USGS	14120000	2010-08-19	325	A
USGS	14120000	2010-08-20	295	A
USGS	14120000	2010-08-21	274	A
USGS	14120000	2010-08-22	262	A
USGS	14120000	2010-08-23	258	A
USGS	14120000	2010-08-24	263	A
USGS	14120000	2010-08-25	280	A
USGS	14120000	2010-08-26	310	A
USGS	14120000	2010-08-27	326	A
USGS	14120000	2010-08-28	290	A
USGS	14120000	2010-08-29	265	A
USGS	14120000	2010-08-30	260	A
USGS	14120000	2010-08-31	249	A
USGS	14120000	2010-09-01	432	A
USGS	14120000	2010-09-02	382	A
USGS	14120000	2010-09-03	334	A
USGS	14120000	2010-09-04	344	A
USGS	14120000	2010-09-05	293	A
USGS	14120000	2010-09-06	262	A
USGS	14120000	2010-09-07	263	A
USGS	14120000	2010-09-08	278	A
USGS	14120000	2010-09-09	280	A
USGS	14120000	2010-09-10	289	A
USGS	14120000	2010-09-11	281	A
USGS	14120000	2010-09-12	276	A
USGS	14120000	2010-09-13	278	A
USGS	14120000	2010-09-14	270	A
USGS	14120000	2010-09-15	283	A
USGS	14120000	2010-09-16	343	A
USGS	14120000	2010-09-17	386	A
USGS	14120000	2010-09-18	573	A
USGS	14120000	2010-09-19	639	A
USGS	14120000	2010-09-20	740	A
USGS	14120000	2010-09-21	464	A
USGS	14120000	2010-09-22	390	A
USGS	14120000	2010-09-23	366	A
USGS	14120000	2010-09-24	384	A
USGS	14120000	2010-09-25	349	A
USGS	14120000	2010-09-26	353	A
USGS	14120000	2010-09-27	445	A
USGS	14120000	2010-09-28	393	A
USGS	14120000	2010-09-29	366	A
USGS	14120000	2010-09-30	350	A
USGS	14120000	2010-10-01	331	A
USGS	14120000	2010-10-02	332	A
USGS	14120000	2010-10-03	330	A
USGS	14120000	2010-10-04	319	A
USGS	14120000	2010-10-05	313	A
USGS	14120000	2010-10-06	298	A
USGS	14120000	2010-10-07	306	A
USGS	14120000	2010-10-08	311	A
USGS	14120000	2010-10-09	412	A
USGS	14120000	2010-10-10	665	A
USGS	14120000	2010-10-11	486	A
USGS	14120000	2010-10-12	427	A
USGS	14120000	2010-10-13	406	A
USGS	14120000	2010-10-14	400	A
USGS	14120000	2010-10-15	395	A
USGS	14120000	2010-10-16	383	A
USGS	14120000	2010-10-17	377	A
USGS	14120000	2010-10-18	373	A
USGS	14120000	2010-10-19	374	A
USGS	14120000	2010-10-20	372	A
USGS	14120000	2010-10-21	373	A
USGS	14120000	2010-10-22	371	A
USGS	14120000	2010-10-23	377	A
USGS	14120000	2010-10-24	674	A
USGS	14120000	2010-10-25	879	A
USGS	14120000	2010-10-26	737	A
USGS	14120000	2010-10-27	767	A
USGS	14120000	2010-10-28	621	A
USGS	14120000	2010-10-29	647	A
USGS	14120000	2010-10-30	574	A
USGS	14120000	2010-10-31	691	A
USGS	14120000	2010-11-01	653	A
USGS	14120000	2010-11-02	1460	A
USGS	14120000	2010-11-03	927	A
USGS	14120000	2010-11-04	754	A
USGS	14120000	2010-11-05	669	A
USGS	14120000	2010-11-06	637	A
USGS	14120000	2010-11-07	810	A
USGS	14120000	2010-11-08	771	A
USGS	14120000	2010-11-09	755	A
USGS	14120000	2010-11-10	711	A
USGS	14120000	2010-11-11	655	A
USGS	14120000	2010-11-12	738	A
USGS	14120000	2010-11-13	679	A
USGS	14120000	2010-11-14	899	A
USGS	14120000	2010-11-15	1070	A
USGS	14120000	2010-11-16	1620	A
USGS	14120000	2010-11-17	1460	A
USGS	14120000	2010-11-18	2010	A
USGS	14120000	2010-11-19	1310	A
USGS	14120000	2010-11-20	1080	A
USGS	14120000	2010-11-21	927	A
USGS	14120000	2010-11-22	868	A
USGS	14120000	2010-11-23	775	A
USGS	14120000	2010-11-24	688	A
USGS	14120000	2010-11-25	664	A
USGS	14120000	2010-11-26	697	A
USGS	14120000	2010-11-27	804	A
USGS	14120000	2010-11-28	712	A
USGS	14120000	2010-11-29	654	A
USGS	14120000	2010-11-30	754	A
USGS	14120000	2010-12-01	1450	A
USGS	14120000	2010-12-02	1260	A
USGS	14120000	2010-12-03	1040	A
USGS	14120000	2010-12-04	905	A
USGS	14120000	2010-12-05	818	A
USGS	14120000	2010-12-06	757	A
USGS	14120000	2010-12-07	709	A
USGS	14120000	2010-12-08	815	A
USGS	14120000	2010-12-09	1850	A
USGS	14120000	2010-12-10	2590	A
USGS	14120000	2010-12-11	2350	A
USGS	14120000	2010-12-12	4970	A
USGS	14120000	2010-12-13	6370	A
USGS	14120000	2010-12-14	5370	A
USGS	14120000	2010-12-15	3310	A
USGS	14120000	2010-12-16	2340	A
USGS	14120000	2010-12-17	1870	A
USGS	14120000	2010-12-18	1620	A
USGS	14120000	2010-12-19	1420	A
USGS	14120000	2010-12-20	1280	A
USGS	14120000	2010-12-21	1150	A
USGS	14120000	2010-12-22	1070	A
USGS	14120000	2010-12-23	987	A
USGS	14120000	2010-12-24	938	A
USGS	14120000	2010-12-25	919	A
USGS	14120000	2010-12-26	899	A
USGS	14120000	2010-12-27	930	A
USGS	14120000	2010-12-28	2310	A
USGS	14120000	2010-12-29	2240	A
USGS	14120000	2010-12-30	1610	A
USGS	14120000	2010-12-31	1350	A
USGS	14120000	2011-01-01	1200	A
USGS	14120000	2011-01-02	1100	A
USGS	14120000	2011-01-03	1010	A
USGS	14120000	2011-01-04	950	A
USGS	14120000	2011-01-05	917	A
USGS	14120000	2011-01-06	896	A
USGS	14120000	2011-01-07	898	A
USGS	14120000	2011-01-08	939	A
USGS	14120000	2011-01-09	882	A
USGS	14120000	2011-01-10	831	A
USGS	14120000	2011-01-11	796	A
USGS	14120000	2011-01-12	1280	A
USGS	14120000	2011-01-13	3080	A
USGS	14120000	2011-01-14	4010	A
USGS	14120000	2011-01-15	3890	A
USGS	14120000	2011-01-16	11500	A
USGS	14120000	2011-01-17	9490	A
USGS	14120000	2011-01-18	5650	A
USGS	14120000	2011-01-19	3880	A
USGS	14120000	2011-01-20	2960	A
USGS	14120000	2011-01-21	2620	A
USGS	14120000	2011-01-22	2400	A
USGS	14120000	2011-01-23	2100	A
USGS	14120000	2011-01-24	1930	A
USGS	14120000	2011-01-25	1820	A
USGS	14120000	2011-01-26	1690	A
USGS	14120000	2011-01-27	1580	A
USGS	14120000	2011-01-28	1530	A
USGS	14120000	2011-01-29	1510	A
USGS	14120000	2011-01-30	1420	A
USGS	14120000	2011-01-31	1320	A
USGS	14120000	2011-02-01	1210	A
USGS	14120000	2011-02-02	1130	A
USGS	14120000	2011-02-03	1100	A
USGS	14120000	2011-02-04	1120	A
USGS	14120000	2011-02-05	1180	A
USGS	14120000	2011-02-06	1210	A
USGS	14120000	2011-02-07	1350	A
USGS	14120000	2011-02-08	1250	A
USGS	14120000	2011-02-09	1140	A
USGS	14120000	2011-02-10	1080	A
USGS	14120000	2011-02-11	1050	A
USGS	14120000	2011-02-12	1050	A
USGS	14120000	2011-02-13	1300	A
USGS	14120000	2011-02-14	1230	A
USGS	14120000	2011-02-15	1340	A
USGS	14120000	2011-02-16	1230	A
USGS	14120000	2011-02-17	1140	A
USGS	14120000	2011-02-18	1070	A
USGS	14120000	2011-02-19	1020	A
USGS	14120000	2011-02-20	981	A
USGS	14120000	2011-02-21	950	A
USGS	14120000	2011-02-22	950	A
USGS	14120000	2011-02-23	926	A
USGS	14120000	2011-02-24	908	A
USGS	14120000	2011-02-25	860	A
USGS	14120000	2011-02-26	889	A
USGS	14120000	2011-02-27	937	A
USGS	14120000	2011-02-28	1050	A
USGS	14120000	2011-03-01	1020	A
USGS	14120000	2011-03-02	1040	A
USGS	14120000	2011-03-03	1050	A
USGS	14120000	2011-03-04	1020	A
USGS	14120000	2011-03-05	1040	A
USGS	14120000	2011-03-06	1040	A
USGS	14120000	2011-03-07	1010	A
USGS	14120000	2011-03-08	1010	A
USGS	14120000	2011-03-09	1130	A
USGS	14120000	2011-03-10	2130	A
USGS	14120000	2011-03-11	1910	A
USGS	14120000	2011-03-12	1540	A
USGS	14120000	2011-03-13	1430	A
USGS	14120000	2011-03-14	1500	A
USGS	14120000	2011-03-15	1720	A
USGS	14120000	2011-03-16	2000	A
USGS	14120000	2011-03-17	1670	A
USGS	14120000	2011-03-18	1500	A
USGS	14120000	2011-03-19	1380	A
USGS	14120000	2011-03-20	1320	A
USGS	14120000	2011-03-21	1260	A
USGS	14120000	2011-03-22	1220	A
USGS	14120000	2011-03-23	1170	A
USGS	14120000	2011-03-24	1180	A
USGS	14120000	2011-03-25	1170	A
USGS	14120000	2011-03-26	1150	A
USGS	14120000	2011-03-27	1170	A
USGS	14120000	2011-03-28	1170	A
USGS	14120000	2011-03-29	1340	A
USGS	14120000	2011-03-30	2540	A
USGS	14120000	2011-03-31	3770	A
USGS	14120000	2011-04-01	3390	A
USGS	14120000	2011-04-02	2990	A
USGS	14120000	2011-04-03	2190	A
USGS	14120000	2011-04-04	2190	A
USGS	14120000	2011-04-05	3540	A
USGS	14120000	2011-04-06	2670	A
USGS	14120000	2011-04-07	2140	A
USGS	14120000	2011-04-08	1810	A
USGS	14120000	2011-04-09	1620	A
USGS	14120000	2011-04-10	1480	A
