# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2022-10-18 14:59:05 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 12452990 ENTIAT RIVER NEAR ENTIAT, WA
# -----------------------------------------------------------------------------------
#
# Data provided for site 12452990
#            TS   parameter     statistic     Description
#        149832       00060     00003     Discharge, cubic feet per second (Mean)
#        149833       00065     00003     Gage height, feet (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	149832_00060_00003	149832_00060_00003_cd	149833_00065_00003	149833_00065_00003_cd
USGS	12452990	2008-08-10	211	A	7.00	A
USGS	12452990	2008-08-11	193	A	6.95	A
USGS	12452990	2008-08-12	180	A	6.91	A
USGS	12452990	2008-08-13	172	A	6.88	A
USGS	12452990	2008-08-14	169	A	6.87	A
USGS	12452990	2008-08-15	169	A	6.87	A
USGS	12452990	2008-08-16	172	A	6.88	A
USGS	12452990	2008-08-17	176	A	6.89	A
USGS	12452990	2008-08-18	172	A	6.88	A
USGS	12452990	2008-08-19	172	A	6.88	A
USGS	12452990	2008-08-20	175	A	6.89	A
USGS	12452990	2008-08-21	218	A	7.02	A
USGS	12452990	2008-08-22	200	A	6.96	A
USGS	12452990	2008-08-23	177	A	6.90	A
USGS	12452990	2008-08-24	163	A	6.85	A
USGS	12452990	2008-08-25	163	A	6.85	A
USGS	12452990	2008-08-26	160	A	6.84	A
USGS	12452990	2008-08-27	150	A	6.81	A
USGS	12452990	2008-08-28	146	A	6.80	A
USGS	12452990	2008-08-29	147	A	6.80	A
USGS	12452990	2008-08-30	147	A	6.80	A
USGS	12452990	2008-08-31	145	A	6.79	A
USGS	12452990	2008-09-01	138	A	6.77	A
USGS	12452990	2008-09-02	131	A	6.74	A
USGS	12452990	2008-09-03	126	A	6.72	A
USGS	12452990	2008-09-04	121	A	6.70	A
USGS	12452990	2008-09-05	118	A	6.69	A
USGS	12452990	2008-09-06	116	A	6.68	A
USGS	12452990	2008-09-07	114	A	6.68	A
USGS	12452990	2008-09-08	109	A	6.66	A
USGS	12452990	2008-09-09	105	A	6.64	A
USGS	12452990	2008-09-10	106	A	6.64	A
USGS	12452990	2008-09-11	105	A	6.64	A
USGS	12452990	2008-09-12	105	A	6.64	A
USGS	12452990	2008-09-13	105	A	6.64	A
USGS	12452990	2008-09-14	104	A	6.64	A
USGS	12452990	2008-09-15	101	A	6.62	A
USGS	12452990	2008-09-16	98.8	A	6.61	A
USGS	12452990	2008-09-17	96.1	A	6.60	A
USGS	12452990	2008-09-18	96.0	A	6.60	A
USGS	12452990	2008-09-19	96.0	A	6.60	A
USGS	12452990	2008-09-20	97.0	A	6.61	A
USGS	12452990	2008-09-21	100	A	6.62	A
USGS	12452990	2008-09-22	101	A	6.62	A
USGS	12452990	2008-09-23	99.4	A	6.62	A
USGS	12452990	2008-09-24	97.7	A	6.61	A
USGS	12452990	2008-09-25	95.7	A	6.60	A
USGS	12452990	2008-09-26	98.6	A	6.61	A
USGS	12452990	2008-09-27	98.1	A	6.61	A
USGS	12452990	2008-09-28	95.7	A	6.60	A
USGS	12452990	2008-09-29	93.8	A	6.59	A
USGS	12452990	2008-09-30	91.3	A	6.58	A
USGS	12452990	2008-10-01	91.1	A	6.58	A
USGS	12452990	2008-10-02	92.4	A	6.59	A
USGS	12452990	2008-10-03	96.5	A	6.60	A
USGS	12452990	2008-10-04	136	A	6.75	A
USGS	12452990	2008-10-05	173	A	6.88	A
USGS	12452990	2008-10-06	139	A	6.77	A
USGS	12452990	2008-10-07	139	A	6.77	A
USGS	12452990	2008-10-08	162	A	6.85	A
USGS	12452990	2008-10-09	137	A	6.76	A
USGS	12452990	2008-10-10	131	A	6.74	A
USGS	12452990	2008-10-11	125	A	6.72	A
USGS	12452990	2008-10-12	123	A	6.71	A
USGS	12452990	2008-10-13	122	A	6.71	A
USGS	12452990	2008-10-14	125	A	6.72	A
USGS	12452990	2008-10-15	130	A	6.74	A
USGS	12452990	2008-10-16	125	A	6.72	A
USGS	12452990	2008-10-17	125	A	6.72	A
USGS	12452990	2008-10-18	124	A	6.72	A
USGS	12452990	2008-10-19	122	A	6.71	A
USGS	12452990	2008-10-20	120	A	6.70	A
USGS	12452990	2008-10-21	132	A	6.75	A
USGS	12452990	2008-10-22	125	A	6.72	A
USGS	12452990	2008-10-23	122	A	6.71	A
USGS	12452990	2008-10-24	123	A	6.71	A
USGS	12452990	2008-10-25	120	A	6.70	A
USGS	12452990	2008-10-26	120	A	6.70	A
USGS	12452990	2008-10-27	118	A	6.69	A
USGS	12452990	2008-10-28	116	A	6.68	A
USGS	12452990	2008-10-29	115	A	6.68	A
USGS	12452990	2008-10-30	115	A	6.68	A
USGS	12452990	2008-10-31	115	A	6.68	A
USGS	12452990	2008-11-01	122	A	6.71	A
USGS	12452990	2008-11-02	134	A	6.75	A
USGS	12452990	2008-11-03	140	A	6.78	A
USGS	12452990	2008-11-04	155	A	6.83	A
USGS	12452990	2008-11-05	140	A	6.77	A
USGS	12452990	2008-11-06	133	A	6.75	A
USGS	12452990	2008-11-07	176	A	6.89	A
USGS	12452990	2008-11-08	321	A	7.26	A
USGS	12452990	2008-11-09	279	A	7.17	A
USGS	12452990	2008-11-10	246	A	7.09	A
USGS	12452990	2008-11-11	235	A	7.06	A
USGS	12452990	2008-11-12	696	A	7.78	A
USGS	12452990	2008-11-13	797	A	8.04	A
USGS	12452990	2008-11-14	574	A	7.73	A
USGS	12452990	2008-11-15	503	A	7.61	A
USGS	12452990	2008-11-16	470	A	7.56	A
USGS	12452990	2008-11-17	439	A	7.50	A
USGS	12452990	2008-11-18	417	A	7.46	A
USGS	12452990	2008-11-19	393	A	7.41	A
USGS	12452990	2008-11-20	374	A	7.38	A
USGS	12452990	2008-11-21	357	A	7.34	A
USGS	12452990	2008-11-22	340	A	7.31	A
USGS	12452990	2008-11-23	311	A	7.24	A
USGS	12452990	2008-11-24	295	A	7.21	A
USGS	12452990	2008-11-25	294	A	7.21	A
USGS	12452990	2008-11-26	279	A	7.17	A
USGS	12452990	2008-11-27	253	A	7.11	A
USGS	12452990	2008-11-28	261	A	7.13	A
USGS	12452990	2008-11-29	252	A	7.10	A
USGS	12452990	2008-11-30	257	A	7.12	A
USGS	12452990	2008-12-01	253	A	7.11	A
USGS	12452990	2008-12-02	250	A	7.10	A
USGS	12452990	2008-12-03	243	A	7.08	A
USGS	12452990	2008-12-04	233	A	7.06	A
USGS	12452990	2008-12-05	225	A	7.03	A
USGS	12452990	2008-12-06	232	A	7.05	A
USGS	12452990	2008-12-07	231	A	7.05	A
USGS	12452990	2008-12-08	228	A	7.04	A
USGS	12452990	2008-12-09	216	A	7.01	A
USGS	12452990	2008-12-10	216	A	7.01	A
USGS	12452990	2008-12-11	211	A	7.00	A
USGS	12452990	2008-12-12	199	A	6.96	A
USGS	12452990	2008-12-13	196	A	6.95	A
USGS	12452990	2008-12-14	180	A:e		
USGS	12452990	2008-12-15	140	A:e		
USGS	12452990	2008-12-16	113	A:e		
USGS	12452990	2008-12-17	115	A:e		
USGS	12452990	2008-12-18	156	A:e		
USGS	12452990	2008-12-19	150	A:e		
USGS	12452990	2008-12-20	135	A:e		
USGS	12452990	2008-12-21	146	A:e		
USGS	12452990	2008-12-22	170	A:e		
USGS	12452990	2008-12-23	185	A:e		
USGS	12452990	2008-12-24	183	A:e		
USGS	12452990	2008-12-25	176	A:e		
USGS	12452990	2008-12-26	175	A:e		
USGS	12452990	2008-12-27	178	A:e		
USGS	12452990	2008-12-28	184	A:e		
USGS	12452990	2008-12-29	212	A:e		
USGS	12452990	2008-12-30	185	A:e		
USGS	12452990	2008-12-31	180	A:e		
USGS	12452990	2009-01-01	178	A:e		
USGS	12452990	2009-01-02	175	A:e		
USGS	12452990	2009-01-03	170	A:e		
USGS	12452990	2009-01-04	156	A:e		
USGS	12452990	2009-01-05	159	A:e		
USGS	12452990	2009-01-06	170	A:e		
USGS	12452990	2009-01-07	560	A:e		
USGS	12452990	2009-01-08	460	A:e		
USGS	12452990	2009-01-09	410	A:e		
USGS	12452990	2009-01-10	340	A:e		
USGS	12452990	2009-01-11	315	A:e		
USGS	12452990	2009-01-12	308	A:e		
USGS	12452990	2009-01-13	310	A:e		
USGS	12452990	2009-01-14	290	A:e		
USGS	12452990	2009-01-15	275	A:e		
USGS	12452990	2009-01-16	260	A:e		
USGS	12452990	2009-01-17	250	A:e		
USGS	12452990	2009-01-18	240	A:e		
USGS	12452990	2009-01-19	235	A:e		
USGS	12452990	2009-01-20	230	A:e		
USGS	12452990	2009-01-21	222	A	7.03	A
USGS	12452990	2009-01-22	219	A	7.02	A
USGS	12452990	2009-01-23	194	A	6.95	A
USGS	12452990	2009-01-24	200	A	6.96	A
USGS	12452990	2009-01-25	205	A	6.98	A
USGS	12452990	2009-01-26	167	A	6.86	A
USGS	12452990	2009-01-27	166	A	6.86	A
USGS	12452990	2009-01-28	200	A	6.96	A
USGS	12452990	2009-01-29	254	A	7.11	A
USGS	12452990	2009-01-30	224	A	7.03	A
USGS	12452990	2009-01-31	194	A	6.95	A
USGS	12452990	2009-02-01	181	A	6.91	A
USGS	12452990	2009-02-02	179	A	6.90	A
USGS	12452990	2009-02-03	173	A	6.88	A
USGS	12452990	2009-02-04	169	A	6.87	A
USGS	12452990	2009-02-05	167	A	6.87	A
USGS	12452990	2009-02-06	167	A	6.86	A
USGS	12452990	2009-02-07	163	A	6.85	A
USGS	12452990	2009-02-08	159	A	6.84	A
USGS	12452990	2009-02-09	157	A	6.83	A
USGS	12452990	2009-02-10	153	A	6.82	A
USGS	12452990	2009-02-11	152	A	6.82	A
USGS	12452990	2009-02-12	144	A	6.79	A
USGS	12452990	2009-02-13	154	A	6.82	A
USGS	12452990	2009-02-14	154	A	6.82	A
USGS	12452990	2009-02-15	153	A	6.82	A
USGS	12452990	2009-02-16	152	A	6.82	A
USGS	12452990	2009-02-17	150	A	6.81	A
USGS	12452990	2009-02-18	148	A	6.80	A
USGS	12452990	2009-02-19	147	A	6.80	A
USGS	12452990	2009-02-20	144	A	6.79	A
USGS	12452990	2009-02-21	141	A	6.78	A
USGS	12452990	2009-02-22	144	A	6.79	A
USGS	12452990	2009-02-23	145	A	6.79	A
USGS	12452990	2009-02-24	147	A	6.80	A
USGS	12452990	2009-02-25	147	A	6.80	A
USGS	12452990	2009-02-26	146	A	6.80	A
USGS	12452990	2009-02-27	138	A	6.77	A
USGS	12452990	2009-02-28	140	A	6.78	A
USGS	12452990	2009-03-01	142	A	6.78	A
USGS	12452990	2009-03-02	154	A	6.82	A
USGS	12452990	2009-03-03	169	A	6.87	A
USGS	12452990	2009-03-04	177	A	6.90	A
USGS	12452990	2009-03-05	178	A	6.90	A
USGS	12452990	2009-03-06	166	A	6.86	A
USGS	12452990	2009-03-07	163	A	6.85	A
USGS	12452990	2009-03-08	161	A	6.84	A
USGS	12452990	2009-03-09	158	A	6.84	A
USGS	12452990	2009-03-10	149	A	6.81	A
USGS	12452990	2009-03-11	131	A	6.74	A
USGS	12452990	2009-03-12	137	A	6.76	A
USGS	12452990	2009-03-13	158	A	6.83	A
USGS	12452990	2009-03-14	162	A	6.85	A
USGS	12452990	2009-03-15	158	A	6.84	A
USGS	12452990	2009-03-16	150	A	6.81	A
USGS	12452990	2009-03-17	148	A	6.80	A
USGS	12452990	2009-03-18	145	A	6.79	A
USGS	12452990	2009-03-19	152	A	6.81	A
USGS	12452990	2009-03-20	159	A	6.84	A
USGS	12452990	2009-03-21	171	A	6.88	A
USGS	12452990	2009-03-22	171	A	6.88	A
USGS	12452990	2009-03-23	170	A	6.88	A
USGS	12452990	2009-03-24	169	A	6.87	A
USGS	12452990	2009-03-25	177	A	6.90	A
USGS	12452990	2009-03-26	176	A	6.89	A
USGS	12452990	2009-03-27	172	A	6.88	A
USGS	12452990	2009-03-28	178	A	6.90	A
USGS	12452990	2009-03-29	177	A	6.90	A
USGS	12452990	2009-03-30	174	A	6.89	A
USGS	12452990	2009-03-31	176	A	6.89	A
USGS	12452990	2009-04-01	178	A	6.90	A
USGS	12452990	2009-04-02	178	A	6.90	A
USGS	12452990	2009-04-03	176	A	6.89	A
USGS	12452990	2009-04-04	173	A	6.88	A
USGS	12452990	2009-04-05	171	A	6.88	A
USGS	12452990	2009-04-06	177	A	6.90	A
USGS	12452990	2009-04-07	191	A	6.94	A
USGS	12452990	2009-04-08	226	A	7.04	A
USGS	12452990	2009-04-09	269	A	7.15	A
USGS	12452990	2009-04-10	281	A	7.17	A
USGS	12452990	2009-04-11	283	A	7.18	A
USGS	12452990	2009-04-12	291	A	7.20	A
USGS	12452990	2009-04-13	307	A	7.24	A
USGS	12452990	2009-04-14	304	A	7.23	A
USGS	12452990	2009-04-15	293	A	7.20	A
USGS	12452990	2009-04-16	291	A	7.20	A
USGS	12452990	2009-04-17	304	A	7.23	A
USGS	12452990	2009-04-18	324	A	7.27	A
USGS	12452990	2009-04-19	335	A	7.30	A
USGS	12452990	2009-04-20	380	A	7.39	A
USGS	12452990	2009-04-21	502	A	7.61	A
USGS	12452990	2009-04-22	697	A	7.91	A
USGS	12452990	2009-04-23	787	A	8.03	A
USGS	12452990	2009-04-24	728	A	7.95	A
USGS	12452990	2009-04-25	676	A	7.88	A
USGS	12452990	2009-04-26	627	A	7.81	A
USGS	12452990	2009-04-27	602	A	7.77	A
USGS	12452990	2009-04-28	579	A	7.74	A
USGS	12452990	2009-04-29	550	A	7.69	A
USGS	12452990	2009-04-30	520	A	7.64	A
USGS	12452990	2009-05-01	508	A	7.62	A
USGS	12452990	2009-05-02	518	A	7.64	A
USGS	12452990	2009-05-03	525	A	7.65	A
USGS	12452990	2009-05-04	558	A	7.70	A
USGS	12452990	2009-05-05	647	A	7.84	A
USGS	12452990	2009-05-06	655	A	7.85	A
USGS	12452990	2009-05-07	670	A	7.87	A
USGS	12452990	2009-05-08	643	A	7.83	A
USGS	12452990	2009-05-09	634	A	7.82	A
USGS	12452990	2009-05-10	631	A	7.82	A
USGS	12452990	2009-05-11	681	A	7.89	A
USGS	12452990	2009-05-12	753	A	7.99	A
USGS	12452990	2009-05-13	759	A	7.99	A
USGS	12452990	2009-05-14	774	A	8.01	A
USGS	12452990	2009-05-15	738	A	7.97	A
USGS	12452990	2009-05-16	733	A	7.96	A
USGS	12452990	2009-05-17	820	A	8.07	A
USGS	12452990	2009-05-18	1120	A	8.41	A
USGS	12452990	2009-05-19	1560	A	8.84	A
USGS	12452990	2009-05-20	1520	A	8.80	A
USGS	12452990	2009-05-21	1380	A	8.68	A
USGS	12452990	2009-05-22	1340	A	8.64	A
USGS	12452990	2009-05-23	1420	A	8.71	A
USGS	12452990	2009-05-24	1590	A	8.87	A
USGS	12452990	2009-05-25	1790	A	9.04	A
USGS	12452990	2009-05-26	1930	A	9.15	A
USGS	12452990	2009-05-27	1890	A	9.12	A
USGS	12452990	2009-05-28	1860	A	9.10	A
USGS	12452990	2009-05-29	2080	A	9.26	A
USGS	12452990	2009-05-30	2500	A	9.56	A
USGS	12452990	2009-05-31	2540	A	9.58	A
USGS	12452990	2009-06-01	2430	A	9.51	A
USGS	12452990	2009-06-02	2420	A	9.50	A
USGS	12452990	2009-06-03	2350	A	9.46	A
USGS	12452990	2009-06-04	2270	A	9.40	A
USGS	12452990	2009-06-05	2310	A	9.43	A
USGS	12452990	2009-06-06	2390	A	9.48	A
USGS	12452990	2009-06-07	2310	A	9.43	A
USGS	12452990	2009-06-08	1950	A	9.16	A
USGS	12452990	2009-06-09	1720	A	8.98	A
USGS	12452990	2009-06-10	1620	A	8.90	A
USGS	12452990	2009-06-11	1590	A	8.87	A
USGS	12452990	2009-06-12	1550	A	8.83	A
USGS	12452990	2009-06-13	1520	A	8.80	A
USGS	12452990	2009-06-14	1490	A	8.78	A
USGS	12452990	2009-06-15	1460	A	8.76	A
USGS	12452990	2009-06-16	1430	A	8.73	A
USGS	12452990	2009-06-17	1320	A	8.62	A
USGS	12452990	2009-06-18	1240	A	8.55	A
USGS	12452990	2009-06-19	1140	A	8.45	A
USGS	12452990	2009-06-20	1060	A	8.35	A
USGS	12452990	2009-06-21	977	A	8.26	A
USGS	12452990	2009-06-22	889	A	8.16	A
USGS	12452990	2009-06-23	790	A	8.03	A
USGS	12452990	2009-06-24	728	A	7.95	A
USGS	12452990	2009-06-25	709	A	7.93	A
USGS	12452990	2009-06-26	688	A	7.90	A
USGS	12452990	2009-06-27	654	A	7.85	A
USGS	12452990	2009-06-28	637	A	7.82	A
USGS	12452990	2009-06-29	615	A	7.79	A
USGS	12452990	2009-06-30	580	A	7.74	A
USGS	12452990	2009-07-01	549	A	7.69	A
USGS	12452990	2009-07-02	522	A	7.64	A
USGS	12452990	2009-07-03	514	A	7.63	A
USGS	12452990	2009-07-04	516	A	7.64	A
USGS	12452990	2009-07-05	510	A	7.62	A
USGS	12452990	2009-07-06	490	A	7.59	A
USGS	12452990	2009-07-07	465	A	7.55	A
USGS	12452990	2009-07-08	432	A	7.49	A
USGS	12452990	2009-07-09	405	A	7.44	A
USGS	12452990	2009-07-10	389	A	7.41	A
USGS	12452990	2009-07-11	372	A	7.37	A
USGS	12452990	2009-07-12	369	A	7.37	A
USGS	12452990	2009-07-13	406	A	7.44	A
USGS	12452990	2009-07-14	389	A	7.41	A
USGS	12452990	2009-07-15	360	A	7.35	A
USGS	12452990	2009-07-16	336	A	7.30	A
USGS	12452990	2009-07-17	325	A	7.28	A
USGS	12452990	2009-07-18	320	A	7.26	A
USGS	12452990	2009-07-19	308	A	7.24	A
USGS	12452990	2009-07-20	291	A	7.20	A
USGS	12452990	2009-07-21	274	A	7.16	A
USGS	12452990	2009-07-22	268	A	7.14	A
USGS	12452990	2009-07-23	263	A	7.13	A
USGS	12452990	2009-07-24	261	A	7.13	A
USGS	12452990	2009-07-25	260	A	7.13	A
USGS	12452990	2009-07-26	259	A	7.12	A
USGS	12452990	2009-07-27	251	A	7.10	A
USGS	12452990	2009-07-28	253	A	7.11	A
USGS	12452990	2009-07-29	246	A	7.09	A
USGS	12452990	2009-07-30	242	A	7.08	A
USGS	12452990	2009-07-31	235	A	7.06	A
USGS	12452990	2009-08-01	224	A	7.03	A
USGS	12452990	2009-08-02	214	A	7.00	A
USGS	12452990	2009-08-03	202	A	6.97	A
USGS	12452990	2009-08-04	189	A	6.93	A
USGS	12452990	2009-08-05	180	A	6.90	A
USGS	12452990	2009-08-06	172	A	6.88	A
USGS	12452990	2009-08-07	168	A	6.87	A
USGS	12452990	2009-08-08	159	A	6.84	A
USGS	12452990	2009-08-09	160	A	6.84	A
USGS	12452990	2009-08-10	155	A	6.83	A
USGS	12452990	2009-08-11	148	A	6.80	A
USGS	12452990	2009-08-12	152	A	6.81	A
USGS	12452990	2009-08-13	149	A	6.80	A
USGS	12452990	2009-08-14	147	A	6.80	A
USGS	12452990	2009-08-15	142	A	6.78	A
USGS	12452990	2009-08-16	138	A	6.77	A
USGS	12452990	2009-08-17	131	A	6.74	A
USGS	12452990	2009-08-18	122	A	6.71	A
USGS	12452990	2009-08-19	119	A	6.70	A
USGS	12452990	2009-08-20	117	A	6.69	A
USGS	12452990	2009-08-21	117	A	6.69	A
USGS	12452990	2009-08-22	120	A	6.70	A
USGS	12452990	2009-08-23	117	A	6.69	A
USGS	12452990	2009-08-24	112	A	6.67	A
USGS	12452990	2009-08-25	109	A	6.66	A
USGS	12452990	2009-08-26	104	A	6.64	A
USGS	12452990	2009-08-27	103	A	6.63	A
USGS	12452990	2009-08-28	99.2	A	6.62	A
USGS	12452990	2009-08-29	95.9	A	6.60	A
USGS	12452990	2009-08-30	99.8	A	6.62	A
USGS	12452990	2009-08-31	97.4	A	6.61	A
USGS	12452990	2009-09-01	98.0	A	6.61	A
USGS	12452990	2009-09-02	99.0	A	6.61	A
USGS	12452990	2009-09-03	105	A	6.64	A
USGS	12452990	2009-09-04	137	A	6.76	A
USGS	12452990	2009-09-05	119	A	6.69	A
USGS	12452990	2009-09-06	143	A	6.79	A
USGS	12452990	2009-09-07	155	A	6.82	A
USGS	12452990	2009-09-08	155	A	6.82	A
USGS	12452990	2009-09-09	139	A	6.77	A
USGS	12452990	2009-09-10	122	A	6.71	A
USGS	12452990	2009-09-11	118	A	6.75	A
USGS	12452990	2009-09-12	113	A	6.78	A
USGS	12452990	2009-09-13	111	A	6.77	A
USGS	12452990	2009-09-14	109	A	6.77	A
USGS	12452990	2009-09-15	114	A	6.79	A
USGS	12452990	2009-09-16	114	A	6.79	A
USGS	12452990	2009-09-17	110	A	6.77	A
USGS	12452990	2009-09-18	108	A	6.76	A
USGS	12452990	2009-09-19	105	A	6.75	A
USGS	12452990	2009-09-20	104	A	6.74	A
USGS	12452990	2009-09-21	104	A	6.75	A
USGS	12452990	2009-09-22	102	A	6.74	A
USGS	12452990	2009-09-23	101	A	6.74	A
USGS	12452990	2009-09-24	101	A	6.73	A
USGS	12452990	2009-09-25	97.3	A	6.72	A
USGS	12452990	2009-09-26	94.8	A	6.71	A
USGS	12452990	2009-09-27	92.7	A	6.70	A
USGS	12452990	2009-09-28	93.1	A	6.82	A
USGS	12452990	2009-09-29	91.8	A	7.02	A
USGS	12452990	2009-09-30	95.5	A	6.88	A
USGS	12452990	2009-10-01	98.3	A	6.55	A
USGS	12452990	2009-10-02	100	A	6.56	A
USGS	12452990	2009-10-03	100	A	6.56	A
USGS	12452990	2009-10-04	101	A	6.56	A
USGS	12452990	2009-10-05	100	A	6.56	A
USGS	12452990	2009-10-06	99.1	A	6.56	A
USGS	12452990	2009-10-07	97.3	A	6.55	A
USGS	12452990	2009-10-08	95.7	A	6.54	A
USGS	12452990	2009-10-09	95.6	A	6.54	A
USGS	12452990	2009-10-10	97.0	A	6.55	A
USGS	12452990	2009-10-11	102	A	6.57	A
USGS	12452990	2009-10-12	102	A	6.57	A
USGS	12452990	2009-10-13	104	A	6.58	A
USGS	12452990	2009-10-14	119	A	6.64	A
USGS	12452990	2009-10-15	135	A	6.70	A
USGS	12452990	2009-10-16	132	A	6.68	A
USGS	12452990	2009-10-17	169	A	6.80	A
USGS	12452990	2009-10-18	255	A	7.05	A
USGS	12452990	2009-10-19	199	A	6.90	A
USGS	12452990	2009-10-20	169	A	6.81	A
USGS	12452990	2009-10-21	158	A	6.78	A
USGS	12452990	2009-10-22	157	A	6.77	A
USGS	12452990	2009-10-23	160	A	6.78	A
USGS	12452990	2009-10-24	253	A	7.04	A
USGS	12452990	2009-10-25	206	A	6.92	A
USGS	12452990	2009-10-26	203	A	6.91	A
USGS	12452990	2009-10-27	251	A	7.04	A
USGS	12452990	2009-10-28	211	A	6.94	A
USGS	12452990	2009-10-29	204	A	6.92	A
USGS	12452990	2009-10-30	223	A	6.97	A
USGS	12452990	2009-10-31	368	A	7.30	A
USGS	12452990	2009-11-01	340	A	7.26	A
USGS	12452990	2009-11-02	296	A	7.18	A
USGS	12452990	2009-11-03	274	A	7.14	A
USGS	12452990	2009-11-04	252	A	7.10	A
USGS	12452990	2009-11-05	239	A	7.07	A
USGS	12452990	2009-11-06	251	A	7.10	A
USGS	12452990	2009-11-07	239	A	7.07	A
USGS	12452990	2009-11-08	226	A	7.04	A
USGS	12452990	2009-11-09	213	A	7.00	A
USGS	12452990	2009-11-10	206	A	6.98	A
USGS	12452990	2009-11-11	197	A	6.96	A
USGS	12452990	2009-11-12	186	A	6.92	A
USGS	12452990	2009-11-13	175	A	6.89	A
USGS	12452990	2009-11-14	172	A	6.88	A
USGS	12452990	2009-11-15	178	A	6.90	A
USGS	12452990	2009-11-16	176	A	6.89	A
USGS	12452990	2009-11-17	199	A	6.96	A
USGS	12452990	2009-11-18	197	A	6.96	A
USGS	12452990	2009-11-19	189	A	6.93	A
USGS	12452990	2009-11-20	183	A	6.92	A
USGS	12452990	2009-11-21	178	A	6.90	A
USGS	12452990	2009-11-22	177	A	6.90	A
USGS	12452990	2009-11-23	169	A	6.87	A
USGS	12452990	2009-11-24	165	A	6.86	A
USGS	12452990	2009-11-25	167	A	6.86	A
USGS	12452990	2009-11-26	167	A	6.86	A
USGS	12452990	2009-11-27	183	A	6.91	A
USGS	12452990	2009-11-28	169	A	6.87	A
USGS	12452990	2009-11-29	162	A	6.85	A
USGS	12452990	2009-11-30	162	A	6.85	A
USGS	12452990	2009-12-01	162	A	6.85	A
USGS	12452990	2009-12-02	147	A	6.80	A
USGS	12452990	2009-12-03	112	A	6.67	A
USGS	12452990	2009-12-04	122	A	6.71	A
USGS	12452990	2009-12-05	115	A:e	6.69	A
USGS	12452990	2009-12-06	102	A:e	6.78	A
USGS	12452990	2009-12-07	92.0	A:e	6.66	A
USGS	12452990	2009-12-08	83.0	A:e	6.55	A
USGS	12452990	2009-12-09	90.5	A:e	6.76	A
USGS	12452990	2009-12-10	105	A:e	6.92	A
USGS	12452990	2009-12-11	118	A:e	7.19	A
USGS	12452990	2009-12-12	124	A:e		
USGS	12452990	2009-12-13	130	A:e		
USGS	12452990	2009-12-14	137	A:e		
USGS	12452990	2009-12-15	137	A:e		
USGS	12452990	2009-12-16	140	A:e		
USGS	12452990	2009-12-17	148	A:e		
USGS	12452990	2009-12-18	154	A:e	7.71	A
USGS	12452990	2009-12-19	158	A:e	7.67	A
USGS	12452990	2009-12-20	160	A:e	6.91	A
USGS	12452990	2009-12-21	158	A	6.84	A
USGS	12452990	2009-12-22	149	A	6.80	A
USGS	12452990	2009-12-23	138	A	6.77	A
USGS	12452990	2009-12-24	129	A	6.73	A
USGS	12452990	2009-12-25	118	A	6.69	A
USGS	12452990	2009-12-26	93.4	A	6.59	A
USGS	12452990	2009-12-27	115	A	6.67	A
USGS	12452990	2009-12-28	116	A	6.68	A
USGS	12452990	2009-12-29	128	A	6.73	A
USGS	12452990	2009-12-30	134	A	6.75	A
USGS	12452990	2009-12-31	132	A	6.74	A
USGS	12452990	2010-01-01	123	A	6.71	A
USGS	12452990	2010-01-02	123	A	6.71	A
USGS	12452990	2010-01-03	122	A	6.71	A
USGS	12452990	2010-01-04	123	A	6.71	A
USGS	12452990	2010-01-05	122	A	6.71	A
USGS	12452990	2010-01-06	123	A	6.71	A
USGS	12452990	2010-01-07	110	A	6.66	A
USGS	12452990	2010-01-08	120	A	6.70	A
USGS	12452990	2010-01-09	116	A	6.68	A
USGS	12452990	2010-01-10	114	A	6.68	A
USGS	12452990	2010-01-11	117	A	6.69	A
USGS	12452990	2010-01-12	118	A	6.69	A
USGS	12452990	2010-01-13	125	A	6.72	A
USGS	12452990	2010-01-14	121	A	6.70	A
USGS	12452990	2010-01-15	117	A	6.69	A
USGS	12452990	2010-01-16	120	A	6.70	A
USGS	12452990	2010-01-17	120	A	6.70	A
USGS	12452990	2010-01-18	124	A	6.71	A
USGS	12452990	2010-01-19	118	A	6.69	A
USGS	12452990	2010-01-20	119	A	6.70	A
USGS	12452990	2010-01-21	127	A	6.73	A
USGS	12452990	2010-01-22	122	A	6.71	A
USGS	12452990	2010-01-23	116	A	6.69	A
USGS	12452990	2010-01-24	114	A	6.68	A
USGS	12452990	2010-01-25	115	A	6.68	A
USGS	12452990	2010-01-26	113	A	6.67	A
USGS	12452990	2010-01-27	110	A	6.66	A
