# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2022-10-18 15:26:00 EDT       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 12449950 METHOW RIVER NEAR PATEROS, WA
# -----------------------------------------------------------------------------------
#
# Data provided for site 12449950
#            TS   parameter     statistic     Description
#        296286       00060     00003     Discharge, cubic feet per second (Mean)
#        296287       00065     00003     Gage height, feet (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	296286_00060_00003	296286_00060_00003_cd	296287_00065_00003	296287_00065_00003_cd
USGS	12449950	2009-05-01	1610	A	3.39	A
USGS	12449950	2009-05-02	1670	A	3.45	A
USGS	12449950	2009-05-03	1770	A	3.55	A
USGS	12449950	2009-05-04	1860	A	3.64	A
USGS	12449950	2009-05-05	2070	A	3.82	A
USGS	12449950	2009-05-06	2150	A	3.89	A
USGS	12449950	2009-05-07	2100	A	3.85	A
USGS	12449950	2009-05-08	1960	A	3.72	A
USGS	12449950	2009-05-09	1890	A	3.66	A
USGS	12449950	2009-05-10	1910	A	3.68	A
USGS	12449950	2009-05-11	2010	A	3.77	A
USGS	12449950	2009-05-12	2290	A	4.00	A
USGS	12449950	2009-05-13	2280	A	4.00	A
USGS	12449950	2009-05-14	2220	A	3.95	A
USGS	12449950	2009-05-15	2180	A	3.91	A
USGS	12449950	2009-05-16	2230	A	3.96	A
USGS	12449950	2009-05-17	2540	A	4.19	A
USGS	12449950	2009-05-18	3540	A	4.87	A
USGS	12449950	2009-05-19	5040	A	5.71	A
USGS	12449950	2009-05-20	5010	A	5.71	A
USGS	12449950	2009-05-21	4410	A	5.39	A
USGS	12449950	2009-05-22	4260	A	5.31	A
USGS	12449950	2009-05-23	4500	A	5.44	A
USGS	12449950	2009-05-24	5070	A	5.74	A
USGS	12449950	2009-05-25	5750	A	6.07	A
USGS	12449950	2009-05-26	6390	A	6.36	A
USGS	12449950	2009-05-27	6180	A	6.27	A
USGS	12449950	2009-05-28	5870	A	6.13	A
USGS	12449950	2009-05-29	6260	A	6.30	A
USGS	12449950	2009-05-30	7490	A	6.82	A
USGS	12449950	2009-05-31	7750	A	6.93	A
USGS	12449950	2009-06-01	7360	A	6.77	A
USGS	12449950	2009-06-02	6930	A	6.59	A
USGS	12449950	2009-06-03	6780	A	6.53	A
USGS	12449950	2009-06-04	6530	A	6.42	A
USGS	12449950	2009-06-05	6430	A	6.38	A
USGS	12449950	2009-06-06	6490	A	6.40	A
USGS	12449950	2009-06-07	6170	A	6.26	A
USGS	12449950	2009-06-08	5600	A	6.00	A
USGS	12449950	2009-06-09	4970	A	5.69	A
USGS	12449950	2009-06-10	4620	A	5.51	A
USGS	12449950	2009-06-11	4410	A	5.39	A
USGS	12449950	2009-06-12	4350	A	5.36	A
USGS	12449950	2009-06-13	4280	A	5.32	A
USGS	12449950	2009-06-14	4250	A	5.30	A
USGS	12449950	2009-06-15	4220	A	5.29	A
USGS	12449950	2009-06-16	4080	A	5.21	A
USGS	12449950	2009-06-17	3710	A	4.99	A
USGS	12449950	2009-06-18	3440	A	4.82	A
USGS	12449950	2009-06-19	3200	A	4.67	A
USGS	12449950	2009-06-20	2960	A	4.50	A
USGS	12449950	2009-06-21	2740	A	4.35	A
USGS	12449950	2009-06-22	2640	A	4.27	A
USGS	12449950	2009-06-23	2510	A	4.17	A
USGS	12449950	2009-06-24	2270	A	3.98	A
USGS	12449950	2009-06-25	2150	A	3.89	A
USGS	12449950	2009-06-26	2050	A	3.80	A
USGS	12449950	2009-06-27	1940	A	3.70	A
USGS	12449950	2009-06-28	1860	A	3.63	A
USGS	12449950	2009-06-29	1810	A	3.59	A
USGS	12449950	2009-06-30	1720	A	3.50	A
USGS	12449950	2009-07-01	1620	A	3.41	A
USGS	12449950	2009-07-02	1540	A	3.32	A
USGS	12449950	2009-07-03	1480	A	3.26	A
USGS	12449950	2009-07-04	1460	A	3.25	A
USGS	12449950	2009-07-05	1460	A	3.24	A
USGS	12449950	2009-07-06	1420	A	3.20	A
USGS	12449950	2009-07-07	1390	A	3.17	A
USGS	12449950	2009-07-08	1300	A	3.07	A
USGS	12449950	2009-07-09	1210	A	2.97	A
USGS	12449950	2009-07-10	1150	A	2.90	A
USGS	12449950	2009-07-11	1100	A	2.84	A
USGS	12449950	2009-07-12	1050	A	2.78	A
USGS	12449950	2009-07-13	1080	A	2.81	A
USGS	12449950	2009-07-14	1090	A	2.82	A
USGS	12449950	2009-07-15	1020	A	2.74	A
USGS	12449950	2009-07-16	962	A	2.66	A
USGS	12449950	2009-07-17	906	A	2.59	A
USGS	12449950	2009-07-18	864	A	2.53	A
USGS	12449950	2009-07-19	828	A	2.48	A
USGS	12449950	2009-07-20	797	A	2.43	A
USGS	12449950	2009-07-21	756	A	2.37	A
USGS	12449950	2009-07-22	723	A	2.32	A
USGS	12449950	2009-07-23	699	A	2.28	A
USGS	12449950	2009-07-24	713	A	2.31	A
USGS	12449950	2009-07-25	718	A	2.31	A
USGS	12449950	2009-07-26	764	A	2.38	A
USGS	12449950	2009-07-27	818	A	2.46	A
USGS	12449950	2009-07-28	787	A	2.42	A
USGS	12449950	2009-07-29	733	A	2.34	A
USGS	12449950	2009-07-30	713	A	2.30	A
USGS	12449950	2009-07-31	728	A	2.33	A
USGS	12449950	2009-08-01	753	A	2.37	A
USGS	12449950	2009-08-02	685	A	2.26	A
USGS	12449950	2009-08-03	635	A	2.18	A
USGS	12449950	2009-08-04	590	A	2.10	A
USGS	12449950	2009-08-05	556	A	2.04	A
USGS	12449950	2009-08-06	532	A	1.99	A
USGS	12449950	2009-08-07	520	A	1.97	A
USGS	12449950	2009-08-08	508	A	1.94	A
USGS	12449950	2009-08-09	489	A	1.91	A
USGS	12449950	2009-08-10	474	A	1.88	A
USGS	12449950	2009-08-11	465	A	1.86	A
USGS	12449950	2009-08-12	457	A	1.84	A
USGS	12449950	2009-08-13	449	A	1.82	A
USGS	12449950	2009-08-14	447	A	1.82	A
USGS	12449950	2009-08-15	474	A	1.88	A
USGS	12449950	2009-08-16	515	A	1.96	A
USGS	12449950	2009-08-17	506	A	1.94	A
USGS	12449950	2009-08-18	482	A	1.89	A
USGS	12449950	2009-08-19	458	A	1.84	A
USGS	12449950	2009-08-20	436	A	1.80	A
USGS	12449950	2009-08-21	419	A	1.76	A
USGS	12449950	2009-08-22	404	A	1.73	A
USGS	12449950	2009-08-23	397	A	1.71	A
USGS	12449950	2009-08-24	385	A	1.69	A
USGS	12449950	2009-08-25	370	A	1.65	A
USGS	12449950	2009-08-26	359	A	1.63	A
USGS	12449950	2009-08-27	349	A	1.60	A
USGS	12449950	2009-08-28	341	A	1.58	A
USGS	12449950	2009-08-29	335	A	1.57	A
USGS	12449950	2009-08-30	328	A	1.56	A
USGS	12449950	2009-08-31	326	A	1.55	A
USGS	12449950	2009-09-01	324	A	1.54	A
USGS	12449950	2009-09-02	316	A	1.53	A
USGS	12449950	2009-09-03	311	A	1.51	A
USGS	12449950	2009-09-04	324	A	1.55	A
USGS	12449950	2009-09-05	354	A	1.62	A
USGS	12449950	2009-09-06	380	A	1.67	A
USGS	12449950	2009-09-07	405	A	1.73	A
USGS	12449950	2009-09-08	419	A	1.76	A
USGS	12449950	2009-09-09	417	A	1.76	A
USGS	12449950	2009-09-10	404	A	1.73	A
USGS	12449950	2009-09-11	388	A	1.69	A
USGS	12449950	2009-09-12	373	A	1.66	A
USGS	12449950	2009-09-13	361	A	1.63	A
USGS	12449950	2009-09-14	350	A	1.61	A
USGS	12449950	2009-09-15	336	A	1.57	A
USGS	12449950	2009-09-16	325	A	1.55	A
USGS	12449950	2009-09-17	319	A	1.53	A
USGS	12449950	2009-09-18	316	A	1.53	A
USGS	12449950	2009-09-19	313	A	1.52	A
USGS	12449950	2009-09-20	311	A	1.52	A
USGS	12449950	2009-09-21	309	A	1.51	A
USGS	12449950	2009-09-22	308	A	1.51	A
USGS	12449950	2009-09-23	304	A	1.50	A
USGS	12449950	2009-09-24	299	A	1.48	A
USGS	12449950	2009-09-25	296	A	1.48	A
USGS	12449950	2009-09-26	290	A	1.46	A
USGS	12449950	2009-09-27	288	A	1.45	A
USGS	12449950	2009-09-28	286	A	1.45	A
USGS	12449950	2009-09-29	286	A	1.45	A
USGS	12449950	2009-09-30	286	A	1.45	A
USGS	12449950	2009-10-01	286	A	1.45	A
USGS	12449950	2009-10-02	290	A	1.46	A
USGS	12449950	2009-10-03	311	A	1.51	A
USGS	12449950	2009-10-04	321	A	1.54	A
USGS	12449950	2009-10-05	322	A	1.54	A
USGS	12449950	2009-10-06	322	A	1.54	A
USGS	12449950	2009-10-07	325	A	1.55	A
USGS	12449950	2009-10-08	331	A	1.56	A
USGS	12449950	2009-10-09	334	A	1.57	A
USGS	12449950	2009-10-10	334	A	1.57	A
USGS	12449950	2009-10-11	334	A	1.57	A
USGS	12449950	2009-10-12	334	A	1.57	A
USGS	12449950	2009-10-13	335	A	1.57	A
USGS	12449950	2009-10-14	353	A	1.61	A
USGS	12449950	2009-10-15	368	A	1.65	A
USGS	12449950	2009-10-16	369	A	1.65	A
USGS	12449950	2009-10-17	378	A	1.67	A
USGS	12449950	2009-10-18	418	A	1.76	A
USGS	12449950	2009-10-19	481	A	1.89	A
USGS	12449950	2009-10-20	489	A	1.91	A
USGS	12449950	2009-10-21	476	A	1.88	A
USGS	12449950	2009-10-22	462	A	1.85	A
USGS	12449950	2009-10-23	456	A	1.84	A
USGS	12449950	2009-10-24	457	A	1.84	A
USGS	12449950	2009-10-25	473	A	1.87	A
USGS	12449950	2009-10-26	486	A	1.90	A
USGS	12449950	2009-10-27	492	A	1.91	A
USGS	12449950	2009-10-28	495	A	1.92	A
USGS	12449950	2009-10-29	491	A	1.91	A
USGS	12449950	2009-10-30	491	A	1.91	A
USGS	12449950	2009-10-31	495	A	1.92	A
USGS	12449950	2009-11-01	605	A	2.12	A
USGS	12449950	2009-11-02	663	A	2.22	A
USGS	12449950	2009-11-03	673	A	2.24	A
USGS	12449950	2009-11-04	669	A	2.23	A
USGS	12449950	2009-11-05	658	A	2.21	A
USGS	12449950	2009-11-06	650	A	2.20	A
USGS	12449950	2009-11-07	642	A	2.19	A
USGS	12449950	2009-11-08	631	A	2.17	A
USGS	12449950	2009-11-09	608	A	2.13	A
USGS	12449950	2009-11-10	599	A	2.11	A
USGS	12449950	2009-11-11	589	A	2.10	A
USGS	12449950	2009-11-12	572	A	2.07	A
USGS	12449950	2009-11-13	532	A	1.99	A
USGS	12449950	2009-11-14	516	A	1.96	A
USGS	12449950	2009-11-15	501	A	1.93	A
USGS	12449950	2009-11-16	504	A	1.94	A
USGS	12449950	2009-11-17	512	A	1.95	A
USGS	12449950	2009-11-18	520	A	1.97	A
USGS	12449950	2009-11-19	521	A	1.97	A
USGS	12449950	2009-11-20	521	A	1.97	A
USGS	12449950	2009-11-21	520	A	1.97	A
USGS	12449950	2009-11-22	516	A	1.96	A
USGS	12449950	2009-11-23	515	A	1.96	A
USGS	12449950	2009-11-24	505	A	1.94	A
USGS	12449950	2009-11-25	497	A	1.92	A
USGS	12449950	2009-11-26	491	A	1.91	A
USGS	12449950	2009-11-27	490	A	1.91	A
USGS	12449950	2009-11-28	486	A	1.90	A
USGS	12449950	2009-11-29	482	A	1.89	A
USGS	12449950	2009-11-30	476	A	1.88	A
USGS	12449950	2009-12-01	474	A	1.88	A
USGS	12449950	2009-12-02	459	A	1.85	A
USGS	12449950	2009-12-03	402	A	1.72	A
USGS	12449950	2009-12-04	383	A	1.68	A
USGS	12449950	2009-12-05	386	A	1.69	A
USGS	12449950	2009-12-06	392	A	1.70	A
USGS	12449950	2009-12-07	374	A	1.66	A
USGS	12449950	2009-12-08	310	A:e	1.59	A
USGS	12449950	2009-12-09	315	A:e		
USGS	12449950	2009-12-10	325	A:e		
USGS	12449950	2009-12-11	330	A:e		
USGS	12449950	2009-12-12	340	A:e		
USGS	12449950	2009-12-13	350	A:e		
USGS	12449950	2009-12-14	355	A:e		
USGS	12449950	2009-12-15	360	A:e		
USGS	12449950	2009-12-16	370	A:e		
USGS	12449950	2009-12-17	380	A:e		
USGS	12449950	2009-12-18	385	A:e		
USGS	12449950	2009-12-19	390	A:e	2.11	A
USGS	12449950	2009-12-20	395	A:e	2.09	A
USGS	12449950	2009-12-21	400	A:e	2.05	A
USGS	12449950	2009-12-22	400	A:e	1.91	A
USGS	12449950	2009-12-23	395	A:e	1.74	A
USGS	12449950	2009-12-24	360	A:e	1.64	A
USGS	12449950	2009-12-25	320	A:e	1.59	A
USGS	12449950	2009-12-26	310	A:e	1.66	A
USGS	12449950	2009-12-27	320	A:e	1.68	A
USGS	12449950	2009-12-28	330	A:e	1.69	A
USGS	12449950	2009-12-29	340	A:e	1.70	A
USGS	12449950	2009-12-30	345	A:e	1.72	A
USGS	12449950	2009-12-31	355	A:e	1.82	A
USGS	12449950	2010-01-01	360	A:e	1.81	A
USGS	12449950	2010-01-02	360	A:e	1.74	A
USGS	12449950	2010-01-03	360	A:e	1.66	A
USGS	12449950	2010-01-04	355	A:e	1.64	A
USGS	12449950	2010-01-05	360	A:e	1.70	A
USGS	12449950	2010-01-06	360	A:e	1.69	A
USGS	12449950	2010-01-07	330	A:e	1.58	A
USGS	12449950	2010-01-08	320	A:e	1.59	A
USGS	12449950	2010-01-09	335	A:e	1.72	A
USGS	12449950	2010-01-10	355	A:e	1.69	A
USGS	12449950	2010-01-11	379	A	1.67	A
USGS	12449950	2010-01-12	358	A	1.63	A
USGS	12449950	2010-01-13	365	A	1.64	A
USGS	12449950	2010-01-14	389	A	1.69	A
USGS	12449950	2010-01-15	392	A	1.70	A
USGS	12449950	2010-01-16	388	A	1.69	A
USGS	12449950	2010-01-17	388	A	1.69	A
USGS	12449950	2010-01-18	396	A	1.71	A
USGS	12449950	2010-01-19	396	A	1.71	A
USGS	12449950	2010-01-20	396	A	1.71	A
USGS	12449950	2010-01-21	389	A	1.69	A
USGS	12449950	2010-01-22	379	A	1.67	A
USGS	12449950	2010-01-23	377	A	1.67	A
USGS	12449950	2010-01-24	369	A	1.65	A
USGS	12449950	2010-01-25	375	A	1.66	A
USGS	12449950	2010-01-26	374	A	1.66	A
USGS	12449950	2010-01-27	363	A	1.64	A
USGS	12449950	2010-01-28	356	A	1.62	A
USGS	12449950	2010-01-29	360	A	1.63	A
USGS	12449950	2010-01-30	374	A	1.66	A
USGS	12449950	2010-01-31	373	A	1.66	A
USGS	12449950	2010-02-01	369	A	1.65	A
USGS	12449950	2010-02-02	369	A	1.65	A
USGS	12449950	2010-02-03	369	A	1.65	A
USGS	12449950	2010-02-04	369	A	1.65	A
USGS	12449950	2010-02-05	371	A	1.65	A
USGS	12449950	2010-02-06	366	A	1.64	A
USGS	12449950	2010-02-07	369	A	1.65	A
USGS	12449950	2010-02-08	369	A	1.65	A
USGS	12449950	2010-02-09	369	A	1.65	A
USGS	12449950	2010-02-10	362	A	1.63	A
USGS	12449950	2010-02-11	363	A		
USGS	12449950	2010-02-12	365	A	1.64	A
USGS	12449950	2010-02-13	369	A		
USGS	12449950	2010-02-14	367	A	1.64	A
USGS	12449950	2010-02-15	374	A	1.66	A
USGS	12449950	2010-02-16	373	A	1.66	A
USGS	12449950	2010-02-17	374	A	1.66	A
USGS	12449950	2010-02-18	372	A	1.66	A
USGS	12449950	2010-02-19	370	A	1.65	A
USGS	12449950	2010-02-20	364	A	1.64	A
USGS	12449950	2010-02-21	358	A	1.62	A
USGS	12449950	2010-02-22	353	A	1.61	A
USGS	12449950	2010-02-23	351	A	1.61	A
USGS	12449950	2010-02-24	351	A	1.61	A
USGS	12449950	2010-02-25	355	A	1.62	A
USGS	12449950	2010-02-26	358	A	1.63	A
USGS	12449950	2010-02-27	390	A	1.70	A
USGS	12449950	2010-02-28	399	A	1.72	A
USGS	12449950	2010-03-01	402	A	1.72	A
USGS	12449950	2010-03-02	401	A	1.72	A
USGS	12449950	2010-03-03	404	A	1.73	A
USGS	12449950	2010-03-04	416	A	1.75	A
USGS	12449950	2010-03-05	428	A	1.78	A
USGS	12449950	2010-03-06	433	A	1.79	A
USGS	12449950	2010-03-07	437	A	1.80	A
USGS	12449950	2010-03-08	439	A	1.80	A
USGS	12449950	2010-03-09	442	A	1.81	A
USGS	12449950	2010-03-10	442	A	1.81	A
USGS	12449950	2010-03-11	442	A	1.81	A
USGS	12449950	2010-03-12	442	A	1.81	A
USGS	12449950	2010-03-13	447	A	1.82	A
USGS	12449950	2010-03-14	452	A	1.83	A
USGS	12449950	2010-03-15	452	A	1.83	A
USGS	12449950	2010-03-16	453	A	1.83	A
USGS	12449950	2010-03-17	463	A	1.85	A
USGS	12449950	2010-03-18	481	A	1.89	A
USGS	12449950	2010-03-19	494	A	1.92	A
USGS	12449950	2010-03-20	500	A	1.93	A
USGS	12449950	2010-03-21	508	A	1.94	A
USGS	12449950	2010-03-22	517	A	1.96	A
USGS	12449950	2010-03-23	528	A	1.98	A
USGS	12449950	2010-03-24	544	A	2.01	A
USGS	12449950	2010-03-25	562	A	2.04	A
USGS	12449950	2010-03-26	596	A	2.09	A
USGS	12449950	2010-03-27	630	A	2.15	A
USGS	12449950	2010-03-28	649	A	2.18	A
USGS	12449950	2010-03-29	673	A	2.21	A
USGS	12449950	2010-03-30	719	A	2.28	A
USGS	12449950	2010-03-31	735	A	2.30	A
USGS	12449950	2010-04-01	732	A	2.30	A
USGS	12449950	2010-04-02	720	A	2.28	A
USGS	12449950	2010-04-03	724	A	2.28	A
USGS	12449950	2010-04-04	703	A	2.26	A
USGS	12449950	2010-04-05	703	A	2.26	A
USGS	12449950	2010-04-06	705	A	2.26	A
USGS	12449950	2010-04-07	678	A	2.22	A
USGS	12449950	2010-04-08	672	A	2.21	A
USGS	12449950	2010-04-09	677	A	2.22	A
USGS	12449950	2010-04-10	665	A	2.20	A
USGS	12449950	2010-04-11	652	A	2.18	A
USGS	12449950	2010-04-12	651	A	2.18	A
USGS	12449950	2010-04-13	658	A	2.19	A
USGS	12449950	2010-04-14	672	A	2.21	A
USGS	12449950	2010-04-15	713	A	2.27	A
USGS	12449950	2010-04-16	739	A	2.31	A
USGS	12449950	2010-04-17	926	A	2.56	A
USGS	12449950	2010-04-18	1460	A	3.17	A
USGS	12449950	2010-04-19	1940	A	3.63	A
USGS	12449950	2010-04-20	2570	A	4.12	A
USGS	12449950	2010-04-21	3630	A	4.82	A
USGS	12449950	2010-04-22	4490	A	5.32	A
USGS	12449950	2010-04-23	4400	A	5.28	A
USGS	12449950	2010-04-24	4120	A	5.12	A
USGS	12449950	2010-04-25	3740	A	4.90	A
USGS	12449950	2010-04-26	3510	A	4.76	A
USGS	12449950	2010-04-27	3710	A	4.88	A
USGS	12449950	2010-04-28	4080	A	5.10	A
USGS	12449950	2010-04-29	3780	A	4.92	A
USGS	12449950	2010-04-30	3490	A	4.75	A
USGS	12449950	2010-05-01	3350	A	4.66	A
USGS	12449950	2010-05-02	3270	A	4.61	A
USGS	12449950	2010-05-03	3170	A	4.54	A
USGS	12449950	2010-05-04	2990	A	4.42	A
USGS	12449950	2010-05-05	2800	A	4.29	A
USGS	12449950	2010-05-06	2680	A	4.21	A
USGS	12449950	2010-05-07	2560	A	4.11	A
USGS	12449950	2010-05-08	2460	A	4.04	A
USGS	12449950	2010-05-09	2370	A	3.98	A
USGS	12449950	2010-05-10	2350	A	3.96	A
USGS	12449950	2010-05-11	2370	A	3.97	A
USGS	12449950	2010-05-12	2560	A	4.12	A
USGS	12449950	2010-05-13	2920	A	4.37	A
USGS	12449950	2010-05-14	3650	A	4.84	A
USGS	12449950	2010-05-15	4740	A	5.45	A
USGS	12449950	2010-05-16	6280	A	6.19	A
USGS	12449950	2010-05-17	8490	A	7.08	A
USGS	12449950	2010-05-18	10200	A	7.71	A
USGS	12449950	2010-05-19	10300	A	7.74	A
USGS	12449950	2010-05-20	9910	A	7.60	A
USGS	12449950	2010-05-21	8460	A	7.08	A
USGS	12449950	2010-05-22	7110	A	6.55	A
USGS	12449950	2010-05-23	6180	A	6.15	A
USGS	12449950	2010-05-24	5550	A	5.86	A
USGS	12449950	2010-05-25	5040	A	5.61	A
USGS	12449950	2010-05-26	4790	A	5.48	A
USGS	12449950	2010-05-27	5540	A	5.85	A
USGS	12449950	2010-05-28	6440	A	6.26	A
USGS	12449950	2010-05-29	7330	A	6.64	A
USGS	12449950	2010-05-30	7110	A	6.55	A
USGS	12449950	2010-05-31	7240	A	6.60	A
USGS	12449950	2010-06-01	7940	A	6.88	A
USGS	12449950	2010-06-02	8260	A	7.00	A
USGS	12449950	2010-06-03	9500	A	7.46	A
USGS	12449950	2010-06-04	9350	A	7.41	A
USGS	12449950	2010-06-05	8510	A	7.09	A
USGS	12449950	2010-06-06	7900	A	6.86	A
USGS	12449950	2010-06-07	7490	A	6.70	A
USGS	12449950	2010-06-08	7780	A	6.81	A
USGS	12449950	2010-06-09	8380	A	7.05	A
USGS	12449950	2010-06-10	8750	A	7.18	A
USGS	12449950	2010-06-11	8170	A	6.97	A
USGS	12449950	2010-06-12	8020	A	6.91	A
USGS	12449950	2010-06-13	8860	A	7.23	A
USGS	12449950	2010-06-14	9660	A	7.51	A
USGS	12449950	2010-06-15	8910	A	7.24	A
USGS	12449950	2010-06-16	7680	A	6.78	A
USGS	12449950	2010-06-17	7130	A	6.56	A
USGS	12449950	2010-06-18	6520	A	6.30	A
USGS	12449950	2010-06-19	6370	A	6.23	A
USGS	12449950	2010-06-20	6570	A	6.32	A
USGS	12449950	2010-06-21	7930	A	6.87	A
USGS	12449950	2010-06-22	8510	A	7.09	A
USGS	12449950	2010-06-23	8480	A	7.08	A
USGS	12449950	2010-06-24	8590	A	7.13	A
USGS	12449950	2010-06-25	8080	A	6.93	A
USGS	12449950	2010-06-26	7600	A	6.75	A
USGS	12449950	2010-06-27	6890	A	6.46	A
USGS	12449950	2010-06-28	6620	A	6.34	A
USGS	12449950	2010-06-29	6540	A	6.31	A
USGS	12449950	2010-06-30	5970	A	6.05	A
USGS	12449950	2010-07-01	5240	A	5.71	A
USGS	12449950	2010-07-02	4700	A	5.44	A
USGS	12449950	2010-07-03	4250	A	5.19	A
USGS	12449950	2010-07-04	3950	A	5.03	A
USGS	12449950	2010-07-05	3770	A	4.92	A
USGS	12449950	2010-07-06	3590	A	4.81	A
USGS	12449950	2010-07-07	3580	A	4.80	A
USGS	12449950	2010-07-08	3760	A	4.91	A
USGS	12449950	2010-07-09	3980	A	5.04	A
USGS	12449950	2010-07-10	4130	A	5.13	A
USGS	12449950	2010-07-11	4110	A	5.11	A
USGS	12449950	2010-07-12	3940	A	5.02	A
USGS	12449950	2010-07-13	3430	A	4.71	A
USGS	12449950	2010-07-14	2930	A	4.38	A
USGS	12449950	2010-07-15	2650	A	4.18	A
USGS	12449950	2010-07-16	2510	A	4.08	A
USGS	12449950	2010-07-17	2380	A	3.98	A
USGS	12449950	2010-07-18	2260	A	3.89	A
USGS	12449950	2010-07-19	2150	A	3.80	A
USGS	12449950	2010-07-20	2030	A	3.70	A
USGS	12449950	2010-07-21	1920	A	3.61	A
USGS	12449950	2010-07-22	1820	A	3.53	A
USGS	12449950	2010-07-23	1750	A	3.46	A
USGS	12449950	2010-07-24	1660	A	3.38	A
USGS	12449950	2010-07-25	1580	A	3.30	A
USGS	12449950	2010-07-26	1490	A	3.22	A
USGS	12449950	2010-07-27	1410	A	3.13	A
USGS	12449950	2010-07-28	1340	A	3.06	A
USGS	12449950	2010-07-29	1310	A	3.02	A
USGS	12449950	2010-07-30	1250	A	2.96	A
USGS	12449950	2010-07-31	1200	A	2.91	A
USGS	12449950	2010-08-01	1360	A	3.08	A
USGS	12449950	2010-08-02	1380	A	3.10	A
USGS	12449950	2010-08-03	1270	A	2.98	A
USGS	12449950	2010-08-04	1420	A	3.15	A
USGS	12449950	2010-08-05	1410	A	3.14	A
USGS	12449950	2010-08-06	1280	A	2.99	A
USGS	12449950	2010-08-07	1190	A	2.89	A
USGS	12449950	2010-08-08	1140	A	2.84	A
USGS	12449950	2010-08-09	1090	A	2.77	A
USGS	12449950	2010-08-10	1030	A	2.70	A
USGS	12449950	2010-08-11	994	A	2.66	A
USGS	12449950	2010-08-12	954	A	2.61	A
USGS	12449950	2010-08-13	889	A	2.52	A
USGS	12449950	2010-08-14	849	A	2.47	A
USGS	12449950	2010-08-15	808	A	2.41	A
USGS	12449950	2010-08-16	778	A	2.37	A
USGS	12449950	2010-08-17	750	A	2.32	A
USGS	12449950	2010-08-18	721	A	2.28	A
USGS	12449950	2010-08-19	688	A	2.23	A
USGS	12449950	2010-08-20	653	A	2.18	A
USGS	12449950	2010-08-21	636	A	2.16	A
USGS	12449950	2010-08-22	621	A	2.13	A
USGS	12449950	2010-08-23	600	A	2.10	A
USGS	12449950	2010-08-24	584	A	2.08	A
USGS	12449950	2010-08-25	564	A	2.04	A
USGS	12449950	2010-08-26	534	A	2.00	A
USGS	12449950	2010-08-27	515	A	1.96	A
USGS	12449950	2010-08-28	510	A	1.95	A
USGS	12449950	2010-08-29	503	A	1.94	A
USGS	12449950	2010-08-30	505	A	1.95	A
USGS	12449950	2010-08-31	516	A	1.96	A
USGS	12449950	2010-09-01	526	A	1.98	A
USGS	12449950	2010-09-02	517	A	1.96	A
USGS	12449950	2010-09-03	502	A	1.94	A
USGS	12449950	2010-09-04	478	A	1.90	A
USGS	12449950	2010-09-05	458	A	1.86	A
USGS	12449950	2010-09-06	454	A	1.85	A
USGS	12449950	2010-09-07	485	A	1.91	A
USGS	12449950	2010-09-08	551	A	2.02	A
USGS	12449950	2010-09-09	612	A	2.12	A
USGS	12449950	2010-09-10	594	A	2.09	A
USGS	12449950	2010-09-11	541	A	2.01	A
USGS	12449950	2010-09-12	514	A	1.96	A
USGS	12449950	2010-09-13	498	A	1.93	A
USGS	12449950	2010-09-14	482	A	1.90	A
USGS	12449950	2010-09-15	466	A	1.87	A
USGS	12449950	2010-09-16	465	A	1.87	A
USGS	12449950	2010-09-17	475	A	1.89	A
USGS	12449950	2010-09-18	488	A	1.91	A
USGS	12449950	2010-09-19	543	A	2.01	A
USGS	12449950	2010-09-20	644	A	2.17	A
USGS	12449950	2010-09-21	680	A	2.22	A
USGS	12449950	2010-09-22	681	A	2.22	A
USGS	12449950	2010-09-23	659	A	2.19	A
USGS	12449950	2010-09-24	639	A	2.16	A
USGS	12449950	2010-09-25	635	A	2.16	A
USGS	12449950	2010-09-26	614	A	2.12	A
USGS	12449950	2010-09-27	593	A	2.09	A
USGS	12449950	2010-09-28	576	A	2.06	A
USGS	12449950	2010-09-29	562	A	2.04	A
USGS	12449950	2010-09-30	555	A	2.03	A
USGS	12449950	2010-10-01	545	A	2.01	A
USGS	12449950	2010-10-02	563	A	2.04	A
USGS	12449950	2010-10-03	572	A	2.06	A
USGS	12449950	2010-10-04	564	A	2.04	A
USGS	12449950	2010-10-05	544	A	2.01	A
USGS	12449950	2010-10-06	537	A	2.00	A
USGS	12449950	2010-10-07	535	A	2.00	A
USGS	12449950	2010-10-08	526	A	1.98	A
USGS	12449950	2010-10-09	522	A	1.97	A
USGS	12449950	2010-10-10	548	A	2.02	A
