# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2022-10-18 15:35:11 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 14018500 WALLA WALLA RIVER NEAR TOUCHET, WA
# -----------------------------------------------------------------------------------
#
# Data provided for site 14018500
#            TS   parameter     statistic     Description
#        150300       00060     00003     Discharge, cubic feet per second (Mean)
#        150301       00065     00003     Gage height, feet (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	150300_00060_00003	150300_00060_00003_cd	150301_00065_00003	150301_00065_00003_cd
USGS	14018500	2009-06-16	348	A	4.01	A
USGS	14018500	2009-06-17	284	A	3.80	A
USGS	14018500	2009-06-18	246	A	3.67	A
USGS	14018500	2009-06-19	215	A	3.55	A
USGS	14018500	2009-06-20	248	A	3.68	A
USGS	14018500	2009-06-21	225	A	3.59	A
USGS	14018500	2009-06-22	232	A	3.62	A
USGS	14018500	2009-06-23	222	A	3.58	A
USGS	14018500	2009-06-24	183	A	3.41	A
USGS	14018500	2009-06-25	153	A	3.27	A
USGS	14018500	2009-06-26	130	A	3.15	A
USGS	14018500	2009-06-27	122	A	3.10	A
USGS	14018500	2009-06-28	114	A	3.06	A
USGS	14018500	2009-06-29	110	A	3.04	A
USGS	14018500	2009-06-30	102	A	2.99	A
USGS	14018500	2009-07-01	89.6	A	2.92	A
USGS	14018500	2009-07-02	82.9	A	2.89	A
USGS	14018500	2009-07-03	77.0	A	2.86	A
USGS	14018500	2009-07-04	70.1	A	2.82	A
USGS	14018500	2009-07-05	68.4	A	2.81	A
USGS	14018500	2009-07-06	62.3	A	2.77	A
USGS	14018500	2009-07-07	64.3	A	2.78	A
USGS	14018500	2009-07-08	61.3	A	2.76	A
USGS	14018500	2009-07-09	51.7	A	2.70	A
USGS	14018500	2009-07-10	47.7	A	2.67	A
USGS	14018500	2009-07-11	42.8	A	2.63	A
USGS	14018500	2009-07-12	40.0	A	2.60	A
USGS	14018500	2009-07-13	42.7	A	2.62	A
USGS	14018500	2009-07-14	49.5	A	2.68	A
USGS	14018500	2009-07-15	47.6	A	2.66	A
USGS	14018500	2009-07-16	42.1	A	2.61	A
USGS	14018500	2009-07-17	41.3	A	2.61	A
USGS	14018500	2009-07-18	38.4	A	2.58	A
USGS	14018500	2009-07-19	33.6	A	2.53	A
USGS	14018500	2009-07-20	31.4	A	2.51	A
USGS	14018500	2009-07-21	36.2	A	2.56	A
USGS	14018500	2009-07-22	35.1	A	2.55	A
USGS	14018500	2009-07-23	28.6	A	2.48	A
USGS	14018500	2009-07-24	25.5	A	2.44	A
USGS	14018500	2009-07-25	25.2	A	2.44	A
USGS	14018500	2009-07-26	25.8	A	2.44	A
USGS	14018500	2009-07-27	26.2	A	2.44	A
USGS	14018500	2009-07-28	23.1	A	2.40	A
USGS	14018500	2009-07-29	21.3	A	2.38	A
USGS	14018500	2009-07-30	15.2	A	2.28	A
USGS	14018500	2009-07-31	12.9	A	2.23	A
USGS	14018500	2009-08-01	11.3	A	2.20	A
USGS	14018500	2009-08-02	9.84	A	2.16	A
USGS	14018500	2009-08-03	9.16	A	2.14	A
USGS	14018500	2009-08-04	9.10	A	2.13	A
USGS	14018500	2009-08-05	6.11	A	2.03	A
USGS	14018500	2009-08-06	5.54	A	2.00	A
USGS	14018500	2009-08-07	9.71	A	2.13	A
USGS	14018500	2009-08-08	137	A	3.15	A
USGS	14018500	2009-08-09	115	A	3.03	A
USGS	14018500	2009-08-10	75.2	A	2.81	A
USGS	14018500	2009-08-11	46.4	A	2.63	A
USGS	14018500	2009-08-12	35.6	A	2.53	A
USGS	14018500	2009-08-13	35.2	A	2.53	A
USGS	14018500	2009-08-14	38.7	A	2.56	A
USGS	14018500	2009-08-15	40.0	A	2.57	A
USGS	14018500	2009-08-16	40.6	A	2.57	A
USGS	14018500	2009-08-17	40.4	A	2.57	A
USGS	14018500	2009-08-18	33.3	A	2.50	A
USGS	14018500	2009-08-19	33.1	A	2.50	A
USGS	14018500	2009-08-20	26.1	A	2.42	A
USGS	14018500	2009-08-21	20.7	A	2.35	A
USGS	14018500	2009-08-22	20.1	A	2.34	A
USGS	14018500	2009-08-23	22.8	A	2.38	A
USGS	14018500	2009-08-24	27.9	A	2.44	A
USGS	14018500	2009-08-25	26.5	A	2.42	A
USGS	14018500	2009-08-26	24.3	A	2.39	A
USGS	14018500	2009-08-27	20.1	A	2.33	A
USGS	14018500	2009-08-28	19.9	A	2.33	A
USGS	14018500	2009-08-29	20.2	A	2.33	A
USGS	14018500	2009-08-30	23.1	A	2.37	A
USGS	14018500	2009-08-31	31.0	A	2.47	A
USGS	14018500	2009-09-01	33.4	A	2.49	A
USGS	14018500	2009-09-02	24.0	A	2.38	A
USGS	14018500	2009-09-03	22.1	A	2.36	A
USGS	14018500	2009-09-04	19.2	A	2.33	A
USGS	14018500	2009-09-05	24.9	A	2.40	A
USGS	14018500	2009-09-06	31.8	A	2.48	A
USGS	14018500	2009-09-07	38.6	A	2.55	A
USGS	14018500	2009-09-08	48.3	A	2.63	A
USGS	14018500	2009-09-09	48.4	A	2.64	A
USGS	14018500	2009-09-10	44.6	A	2.61	A
USGS	14018500	2009-09-11	40.2	A	2.58	A
USGS	14018500	2009-09-12	36.3	A	2.54	A
USGS	14018500	2009-09-13	38.0	A	2.56	A
USGS	14018500	2009-09-14	35.1	A	2.53	A
USGS	14018500	2009-09-15	28.1	A	2.45	A
USGS	14018500	2009-09-16	23.5	A	2.41	A
USGS	14018500	2009-09-17	21.3	A	2.38	A
USGS	14018500	2009-09-18	21.4	A	2.38	A
USGS	14018500	2009-09-19	24.0	A	2.41	A
USGS	14018500	2009-09-20	30.5	A	2.49	A
USGS	14018500	2009-09-21	38.4	A	2.57	A
USGS	14018500	2009-09-22	46.8	A	2.65	A
USGS	14018500	2009-09-23	41.1	A	2.60	A
USGS	14018500	2009-09-24	35.5	A	2.55	A
USGS	14018500	2009-09-25	35.5	A	2.55	A
USGS	14018500	2009-09-26	38.7	A	2.58	A
USGS	14018500	2009-09-27	33.0	A	2.53	A
USGS	14018500	2009-09-28	33.3	A	2.53	A
USGS	14018500	2009-09-29	30.1	A	2.51	A
USGS	14018500	2009-09-30	30.3	A	2.51	A
USGS	14018500	2009-10-01	30.6	A	2.51	A
USGS	14018500	2009-10-02	35.0	A	2.56	A
USGS	14018500	2009-10-03	39.5	A	2.60	A
USGS	14018500	2009-10-04	106	A	3.00	A
USGS	14018500	2009-10-05	160	A	3.30	A
USGS	14018500	2009-10-06	98.9	A	2.97	A
USGS	14018500	2009-10-07	81.0	A	2.88	A
USGS	14018500	2009-10-08	64.9	A	2.80	A
USGS	14018500	2009-10-09	65.6	A	2.80	A
USGS	14018500	2009-10-10	65.2	A	2.80	A
USGS	14018500	2009-10-11	69.9	A	2.83	A
USGS	14018500	2009-10-12	74.7	A	2.85	A
USGS	14018500	2009-10-13	87.4	A	2.91	A
USGS	14018500	2009-10-14	103	A	2.99	A
USGS	14018500	2009-10-15	153	A	3.27	A
USGS	14018500	2009-10-16	150	A	3.25	A
USGS	14018500	2009-10-17	115	A	3.07	A
USGS	14018500	2009-10-18	102	A	2.99	A
USGS	14018500	2009-10-19	101	A	2.98	A
USGS	14018500	2009-10-20	122	A	3.11	A
USGS	14018500	2009-10-21	120	A	3.09	A
USGS	14018500	2009-10-22	132	A	3.16	A
USGS	14018500	2009-10-23	109	A	3.03	A
USGS	14018500	2009-10-24	123	A	3.11	A
USGS	14018500	2009-10-25	129	A	3.14	A
USGS	14018500	2009-10-26	123	A	3.11	A
USGS	14018500	2009-10-27	160	A	3.30	A
USGS	14018500	2009-10-28	238	A	3.64	A
USGS	14018500	2009-10-29	174	A	3.37	A
USGS	14018500	2009-10-30	178	A	3.39	A
USGS	14018500	2009-10-31	165	A	3.33	A
USGS	14018500	2009-11-01	190	A	3.45	A
USGS	14018500	2009-11-02	198	A	3.48	A
USGS	14018500	2009-11-03	175	A	3.38	A
USGS	14018500	2009-11-04	165	A	3.33	A
USGS	14018500	2009-11-05	162	A	3.32	A
USGS	14018500	2009-11-06	161	A	3.31	A
USGS	14018500	2009-11-07	169	A	3.35	A
USGS	14018500	2009-11-08	172	A	3.36	A
USGS	14018500	2009-11-09	175	A	3.38	A
USGS	14018500	2009-11-10	177	A	3.39	A
USGS	14018500	2009-11-11	186	A	3.42	A
USGS	14018500	2009-11-12	192	A	3.45	A
USGS	14018500	2009-11-13	190	A	3.44	A
USGS	14018500	2009-11-14	192	A	3.45	A
USGS	14018500	2009-11-15	191	A	3.45	A
USGS	14018500	2009-11-16	181	A	3.40	A
USGS	14018500	2009-11-17	194	A	3.46	A
USGS	14018500	2009-11-18	185	A	3.42	A
USGS	14018500	2009-11-19	186	A	3.43	A
USGS	14018500	2009-11-20	189	A	3.44	A
USGS	14018500	2009-11-21	189	A	3.44	A
USGS	14018500	2009-11-22	241	A	3.65	A
USGS	14018500	2009-11-23	277	A	3.78	A
USGS	14018500	2009-11-24	249	A	3.68	A
USGS	14018500	2009-11-25	235	A	3.62	A
USGS	14018500	2009-11-26	242	A	3.66	A
USGS	14018500	2009-11-27	278	A	3.78	A
USGS	14018500	2009-11-28	429	A	4.23	A
USGS	14018500	2009-11-29	467	A	4.33	A
USGS	14018500	2009-11-30	417	A	4.20	A
USGS	14018500	2009-12-01	376	A	4.09	A
USGS	14018500	2009-12-02	353	A	4.02	A
USGS	14018500	2009-12-03	336	A	3.97	A
USGS	14018500	2009-12-04	320	A	3.93	A
USGS	14018500	2009-12-05	300	A:e	3.95	A
USGS	14018500	2009-12-06	290	A:e	3.99	A
USGS	14018500	2009-12-07	283	A:e	3.80	A
USGS	14018500	2009-12-08	290	A:e	3.88	A
USGS	14018500	2009-12-09	305	A:e	3.87	A
USGS	14018500	2009-12-10	323	A:e	4.06	A
USGS	14018500	2009-12-11	350	A:e	4.00	A
USGS	14018500	2009-12-12	375	A:e	4.19	A
USGS	14018500	2009-12-13	400	A:e	4.21	A
USGS	14018500	2009-12-14	430	A:e	4.32	A
USGS	14018500	2009-12-15	456	A:e	4.33	A
USGS	14018500	2009-12-16	500	A:e	4.66	A
USGS	14018500	2009-12-17	530	A:e	4.86	A
USGS	14018500	2009-12-18	555	A:e	4.77	A
USGS	14018500	2009-12-19	584	A	4.61	A
USGS	14018500	2009-12-20	601	A	4.64	A
USGS	14018500	2009-12-21	682	A	4.81	A
USGS	14018500	2009-12-22	912	A	5.22	A
USGS	14018500	2009-12-23	894	A	5.19	A
USGS	14018500	2009-12-24	727	A	4.90	A
USGS	14018500	2009-12-25	629	A	4.70	A
USGS	14018500	2009-12-26	559	A	4.55	A
USGS	14018500	2009-12-27	506	A	4.43	A
USGS	14018500	2009-12-28	465	A	4.33	A
USGS	14018500	2009-12-29	441	A	4.27	A
USGS	14018500	2009-12-30	428	A	4.24	A
USGS	14018500	2009-12-31	401	A	4.16	A
USGS	14018500	2010-01-01	445	A	4.28	A
USGS	14018500	2010-01-02	584	A	4.61	A
USGS	14018500	2010-01-03	591	A	4.62	A
USGS	14018500	2010-01-04	578	A	4.59	A
USGS	14018500	2010-01-05	914	A	5.20	A
USGS	14018500	2010-01-06	2520	A	7.80	A
USGS	14018500	2010-01-07	1870	A	6.83	A
USGS	14018500	2010-01-08	1390	A	5.98	A
USGS	14018500	2010-01-09	1100	A	5.52	A
USGS	14018500	2010-01-10	915	A	5.23	A
USGS	14018500	2010-01-11	800	A	5.03	A
USGS	14018500	2010-01-12	744	A	4.93	A
USGS	14018500	2010-01-13	794	A	5.02	A
USGS	14018500	2010-01-14	996	A	5.36	A
USGS	14018500	2010-01-15	1040	A	5.43	A
USGS	14018500	2010-01-16	972	A	5.32	A
USGS	14018500	2010-01-17	893	A	5.19	A
USGS	14018500	2010-01-18	830	A	5.08	A
USGS	14018500	2010-01-19	780	A	5.00	A
USGS	14018500	2010-01-20	734	A	4.91	A
USGS	14018500	2010-01-21	683	A	4.81	A
USGS	14018500	2010-01-22	643	A	4.73	A
USGS	14018500	2010-01-23	624	A	4.69	A
USGS	14018500	2010-01-24	659	A	4.76	A
USGS	14018500	2010-01-25	605	A	4.65	A
USGS	14018500	2010-01-26	631	A	4.71	A
USGS	14018500	2010-01-27	787	A	5.01	A
USGS	14018500	2010-01-28	795	A	5.03	A
USGS	14018500	2010-01-29	778	A	4.99	A
USGS	14018500	2010-01-30	756	A	4.95	A
USGS	14018500	2010-01-31	776	A	4.99	A
USGS	14018500	2010-02-01	848	A	5.12	A
USGS	14018500	2010-02-02	876	A	5.17	A
USGS	14018500	2010-02-03	886	A	5.18	A
USGS	14018500	2010-02-04	875	A	5.16	A
USGS	14018500	2010-02-05	856	A	5.13	A
USGS	14018500	2010-02-06	895	A	5.20	A
USGS	14018500	2010-02-07	871	A	5.16	A
USGS	14018500	2010-02-08	817	A	5.06	A
USGS	14018500	2010-02-09	766	A	4.97	A
USGS	14018500	2010-02-10	724	A	4.89	A
USGS	14018500	2010-02-11	697	A	4.84	A
USGS	14018500	2010-02-12	702	A	4.85	A
USGS	14018500	2010-02-13	746	A	4.93	A
USGS	14018500	2010-02-14	746	A	4.93	A
USGS	14018500	2010-02-15	800	A	5.03	A
USGS	14018500	2010-02-16	880	A	5.17	A
USGS	14018500	2010-02-17	892	A	5.19	A
USGS	14018500	2010-02-18	879	A	5.17	A
USGS	14018500	2010-02-19	841	A	5.10	A
USGS	14018500	2010-02-20	785	A	5.01	A
USGS	14018500	2010-02-21	728	A	4.90	A
USGS	14018500	2010-02-22	666	A	4.78	A
USGS	14018500	2010-02-23	620	A	4.69	A
USGS	14018500	2010-02-24	601	A	4.65	A
USGS	14018500	2010-02-25	621	A	4.69	A
USGS	14018500	2010-02-26	601	A	4.65	A
USGS	14018500	2010-02-27	601	A	4.65	A
USGS	14018500	2010-02-28	605	A	4.65	A
USGS	14018500	2010-03-01	598	A	4.64	A
USGS	14018500	2010-03-02	564	A	4.56	A
USGS	14018500	2010-03-03	563	A	4.56	A
USGS	14018500	2010-03-04	568	A	4.57	A
USGS	14018500	2010-03-05	557	A	4.54	A
USGS	14018500	2010-03-06	536	A	4.50	A
USGS	14018500	2010-03-07	528	A	4.49	A
USGS	14018500	2010-03-08	516	A	4.46	A
USGS	14018500	2010-03-09	494	A	4.40	A
USGS	14018500	2010-03-10	459	A	4.32	A
USGS	14018500	2010-03-11	440	A	4.27	A
USGS	14018500	2010-03-12	422	A	4.22	A
USGS	14018500	2010-03-13	447	A	4.29	A
USGS	14018500	2010-03-14	415	A	4.20	A
USGS	14018500	2010-03-15	377	A	4.10	A
USGS	14018500	2010-03-16	359	A	4.04	A
USGS	14018500	2010-03-17	354	A	4.03	A
USGS	14018500	2010-03-18	339	A	3.98	A
USGS	14018500	2010-03-19	301	A	3.86	A
USGS	14018500	2010-03-20	283	A	3.80	A
USGS	14018500	2010-03-21	269	A	3.76	A
USGS	14018500	2010-03-22	301	A	3.86	A
USGS	14018500	2010-03-23	294	A	3.84	A
USGS	14018500	2010-03-24	262	A	3.73	A
USGS	14018500	2010-03-25	239	A	3.64	A
USGS	14018500	2010-03-26	237	A	3.64	A
USGS	14018500	2010-03-27	269	A	3.75	A
USGS	14018500	2010-03-28	263	A	3.73	A
USGS	14018500	2010-03-29	288	A	3.82	A
USGS	14018500	2010-03-30	772	A	4.86	A
USGS	14018500	2010-03-31	1290	A	5.79	A
USGS	14018500	2010-04-01	1040	A	5.42	A
USGS	14018500	2010-04-02	833	A	5.09	A
USGS	14018500	2010-04-03	774	A	4.99	A
USGS	14018500	2010-04-04	651	A	4.75	A
USGS	14018500	2010-04-05	588	A	4.62	A
USGS	14018500	2010-04-06	544	A	4.52	A
USGS	14018500	2010-04-07	544	A	4.52	A
USGS	14018500	2010-04-08	598	A	4.63	A
USGS	14018500	2010-04-09	808	A	5.04	A
USGS	14018500	2010-04-10	761	A	4.96	A
USGS	14018500	2010-04-11	701	A	4.85	A
USGS	14018500	2010-04-12	643	A	4.73	A
USGS	14018500	2010-04-13	603	A	4.65	A
USGS	14018500	2010-04-14	581	A	4.60	A
USGS	14018500	2010-04-15	538	A	4.51	A
USGS	14018500	2010-04-16	501	A	4.42	A
USGS	14018500	2010-04-17	536	A	4.50	A
USGS	14018500	2010-04-18	594	A	4.63	A
USGS	14018500	2010-04-19	658	A	4.76	A
USGS	14018500	2010-04-20	699	A	4.84	A
USGS	14018500	2010-04-21	799	A	5.03	A
USGS	14018500	2010-04-22	838	A	5.10	A
USGS	14018500	2010-04-23	720	A	4.88	A
USGS	14018500	2010-04-24	612	A	4.67	A
USGS	14018500	2010-04-25	519	A	4.46	A
USGS	14018500	2010-04-26	453	A	4.30	A
USGS	14018500	2010-04-27	446	A	4.28	A
USGS	14018500	2010-04-28	914	A	5.18	A
USGS	14018500	2010-04-29	1330	A	5.87	A
USGS	14018500	2010-04-30	1230	A	5.70	A
USGS	14018500	2010-05-01	1070	A	5.48	A
USGS	14018500	2010-05-02	1090	A	5.50	A
USGS	14018500	2010-05-03	1090	A	5.50	A
USGS	14018500	2010-05-04	1330	A	5.88	A
USGS	14018500	2010-05-05	1320	A	5.84	A
USGS	14018500	2010-05-06	1200	A	5.66	A
USGS	14018500	2010-05-07	1000	A	5.37	A
USGS	14018500	2010-05-08	871	A	5.16	A
USGS	14018500	2010-05-09	796	A	5.03	A
USGS	14018500	2010-05-10	735	A	4.91	A
USGS	14018500	2010-05-11	717	A	4.88	A
USGS	14018500	2010-05-12	674	A	4.80	A
USGS	14018500	2010-05-13	625	A	4.69	A
USGS	14018500	2010-05-14	581	A	4.60	A
USGS	14018500	2010-05-15	556	A	4.54	A
USGS	14018500	2010-05-16	563	A	4.56	A
USGS	14018500	2010-05-17	597	A	4.64	A
USGS	14018500	2010-05-18	713	A	4.86	A
USGS	14018500	2010-05-19	965	A	5.31	A
USGS	14018500	2010-05-20	1110	A	5.52	A
USGS	14018500	2010-05-21	1230	A	5.71	A
USGS	14018500	2010-05-22	1100	A	5.51	A
USGS	14018500	2010-05-23	987	A	5.34	A
USGS	14018500	2010-05-24	859	A	5.14	A
USGS	14018500	2010-05-25	737	A	4.92	A
USGS	14018500	2010-05-26	648	A	4.74	A
USGS	14018500	2010-05-27	638	A	4.72	A
USGS	14018500	2010-05-28	782	A	5.00	A
USGS	14018500	2010-05-29	919	A	5.23	A
USGS	14018500	2010-05-30	1010	A	5.38	A
USGS	14018500	2010-05-31	1000	A	5.37	A
USGS	14018500	2010-06-01	1030	A	5.42	A
USGS	14018500	2010-06-02	1030	A	5.41	A
USGS	14018500	2010-06-03	2960	A	8.30	A
USGS	14018500	2010-06-04	3670	A	9.32	A
USGS	14018500	2010-06-05	3320	A	8.89	A
USGS	14018500	2010-06-06	2530	A	7.84	A
USGS	14018500	2010-06-07	2070	A	7.16	A
USGS	14018500	2010-06-08	1940	A	6.95	A
USGS	14018500	2010-06-09	1680	A	6.52	A
USGS	14018500	2010-06-10	1650	A	6.47	A
USGS	14018500	2010-06-11	1560	A	6.30	A
USGS	14018500	2010-06-12	1440	A	6.07	A
USGS	14018500	2010-06-13	1280	A	5.78	A
USGS	14018500	2010-06-14	1060	A	5.45	A
USGS	14018500	2010-06-15	850	A	5.12	A
USGS	14018500	2010-06-16	717	A	4.88	A
USGS	14018500	2010-06-17	671	A	4.79	A
USGS	14018500	2010-06-18	574	A	4.58	A
USGS	14018500	2010-06-19	485	A	4.38	A
USGS	14018500	2010-06-20	469	A	4.34	A
USGS	14018500	2010-06-21	468	A	4.34	A
USGS	14018500	2010-06-22	421	A	4.22	A
USGS	14018500	2010-06-23	340	A	3.99	A
USGS	14018500	2010-06-24	280	A	3.79	A
USGS	14018500	2010-06-25	243	A	3.66	A
USGS	14018500	2010-06-26	218	A	3.56	A
USGS	14018500	2010-06-27	195	A	3.47	A
USGS	14018500	2010-06-28	177	A	3.39	A
USGS	14018500	2010-06-29	148	A	3.25	A
USGS	14018500	2010-06-30	121	A	3.10	A
USGS	14018500	2010-07-01	107	A	3.03	A
USGS	14018500	2010-07-02	108	A	3.03	A
USGS	14018500	2010-07-03	114	A	3.06	A
USGS	14018500	2010-07-04	117	A	3.08	A
USGS	14018500	2010-07-05	108	A	3.03	A
USGS	14018500	2010-07-06	98.7	A	2.97	A
USGS	14018500	2010-07-07	88.0	A	2.91	A
USGS	14018500	2010-07-08	75.7	A	2.86	A
USGS	14018500	2010-07-09	65.4	A	2.80	A
USGS	14018500	2010-07-10	56.6	A	2.74	A
USGS	14018500	2010-07-11	52.4	A	2.71	A
USGS	14018500	2010-07-12	47.7	A	2.68	A
USGS	14018500	2010-07-13	41.8	A	2.63	A
USGS	14018500	2010-07-14	45.1	A	2.66	A
USGS	14018500	2010-07-15	46.8	A	2.67	A
USGS	14018500	2010-07-16	44.2	A	2.65	A
USGS	14018500	2010-07-17	32.7	A	2.54	A
USGS	14018500	2010-07-18	30.0	A	2.52	A
USGS	14018500	2010-07-19	33.1	A	2.55	A
USGS	14018500	2010-07-20	32.4	A	2.54	A
USGS	14018500	2010-07-21	32.7	A	2.54	A
USGS	14018500	2010-07-22	24.6	A	2.45	A
USGS	14018500	2010-07-23	21.1	A	2.40	A
USGS	14018500	2010-07-24	23.0	A	2.43	A
USGS	14018500	2010-07-25	22.3	A	2.42	A
USGS	14018500	2010-07-26	19.4	A	2.38	A
USGS	14018500	2010-07-27	17.8	A	2.35	A
USGS	14018500	2010-07-28	17.6	A	2.35	A
USGS	14018500	2010-07-29	24.7	A	2.45	A
USGS	14018500	2010-07-30	31.0	A	2.53	A
USGS	14018500	2010-07-31	27.9	A	2.49	A
USGS	14018500	2010-08-01	22.8	A	2.43	A
USGS	14018500	2010-08-02	19.1	A	2.37	A
USGS	14018500	2010-08-03	21.2	A	2.41	A
USGS	14018500	2010-08-04	21.0	A	2.40	A
USGS	14018500	2010-08-05	21.0	A	2.40	A
USGS	14018500	2010-08-06	24.5	A	2.45	A
USGS	14018500	2010-08-07	22.6	A	2.42	A
USGS	14018500	2010-08-08	20.6	A	2.40	A
USGS	14018500	2010-08-09	20.3	A	2.39	A
USGS	14018500	2010-08-10	22.6	A	2.42	A
USGS	14018500	2010-08-11	22.0	A	2.42	A
USGS	14018500	2010-08-12	24.9	A	2.45	A
USGS	14018500	2010-08-13	25.3	A	2.46	A
USGS	14018500	2010-08-14	22.4	A	2.42	A
USGS	14018500	2010-08-15	24.4	A	2.45	A
USGS	14018500	2010-08-16	23.0	A	2.43	A
USGS	14018500	2010-08-17	22.4	A	2.42	A
USGS	14018500	2010-08-18	17.4	A	2.35	A
USGS	14018500	2010-08-19	14.8	A	2.30	A
USGS	14018500	2010-08-20	13.4	A	2.27	A
USGS	14018500	2010-08-21	10.9	A	2.22	A
USGS	14018500	2010-08-22	13.1	A	2.27	A
USGS	14018500	2010-08-23	15.2	A	2.31	A
USGS	14018500	2010-08-24	14.7	A	2.30	A
USGS	14018500	2010-08-25	17.1	A	2.34	A
USGS	14018500	2010-08-26	16.0	A	2.32	A
USGS	14018500	2010-08-27	13.8	A	2.28	A
USGS	14018500	2010-08-28	15.3	A	2.31	A
USGS	14018500	2010-08-29	21.6	A	2.41	A
USGS	14018500	2010-08-30	42.0	A	2.63	A
USGS	14018500	2010-08-31	38.8	A	2.60	A
USGS	14018500	2010-09-01	49.1	A	2.68	A
USGS	14018500	2010-09-02	110	A	3.04	A
USGS	14018500	2010-09-03	109	A	3.03	A
USGS	14018500	2010-09-04	63.4	A	2.78	A
USGS	14018500	2010-09-05	51.0	A	2.70	A
USGS	14018500	2010-09-06	50.8	A	2.70	A
USGS	14018500	2010-09-07	50.8	A	2.70	A
USGS	14018500	2010-09-08	51.6	A	2.71	A
USGS	14018500	2010-09-09	54.3	A	2.73	A
USGS	14018500	2010-09-10	70.3	A	2.82	A
USGS	14018500	2010-09-11	80.1	A	2.87	A
USGS	14018500	2010-09-12	64.2	A	2.79	A
USGS	14018500	2010-09-13	56.3	A	2.74	A
USGS	14018500	2010-09-14	47.4	A	2.68	A
USGS	14018500	2010-09-15	46.4	A	2.67	A
USGS	14018500	2010-09-16	42.9	A	2.64	A
USGS	14018500	2010-09-17	44.0	A:e		
USGS	14018500	2010-09-18	52.0	A:e		
USGS	14018500	2010-09-19	91.4	A	2.93	A
USGS	14018500	2010-09-20	128	A	3.14	A
USGS	14018500	2010-09-21	126	A	3.13	A
USGS	14018500	2010-09-22	120	A	3.09	A
USGS	14018500	2010-09-23	102	A	2.99	A
USGS	14018500	2010-09-24	96.0	A	2.95	A
USGS	14018500	2010-09-25	89.8	A	2.92	A
USGS	14018500	2010-09-26	73.2	A	2.84	A
USGS	14018500	2010-09-27	70.1	A	2.83	A
USGS	14018500	2010-09-28	63.4	A	2.79	A
USGS	14018500	2010-09-29	59.1	A	2.76	A
USGS	14018500	2010-09-30	61.4	A	2.77	A
USGS	14018500	2010-10-01	54.9	A	2.73	A
USGS	14018500	2010-10-02	48.1	A	2.68	A
USGS	14018500	2010-10-03	41.4	A	2.63	A
USGS	14018500	2010-10-04	37.4	A	2.59	A
USGS	14018500	2010-10-05	50.3	A	2.70	A
USGS	14018500	2010-10-06	55.7	A	2.74	A
USGS	14018500	2010-10-07	54.0	A	2.72	A
USGS	14018500	2010-10-08	85.4	A	2.91	A
USGS	14018500	2010-10-09	99.6	A	2.98	A
USGS	14018500	2010-10-10	74.2	A	2.85	A
USGS	14018500	2010-10-11	96.1	A	2.97	A
USGS	14018500	2010-10-12	114	A	3.06	A
USGS	14018500	2010-10-13	91.4	A	2.93	A
USGS	14018500	2010-10-14	84.8	A	2.90	A
USGS	14018500	2010-10-15	80.8	A	2.88	A
USGS	14018500	2010-10-16	74.7	A	2.85	A
USGS	14018500	2010-10-17	79.5	A	2.87	A
USGS	14018500	2010-10-18	90.8	A	2.93	A
USGS	14018500	2010-10-19	90.1	A	2.92	A
USGS	14018500	2010-10-20	84.6	A	2.90	A
USGS	14018500	2010-10-21	82.8	A	2.89	A
USGS	14018500	2010-10-22	83.3	A	2.89	A
USGS	14018500	2010-10-23	78.7	A	2.87	A
USGS	14018500	2010-10-24	87.3	A	2.91	A
USGS	14018500	2010-10-25	125	A	3.12	A
USGS	14018500	2010-10-26	214	A	3.54	A
USGS	14018500	2010-10-27	218	A	3.56	A
USGS	14018500	2010-10-28	173	A	3.37	A
USGS	14018500	2010-10-29	157	A	3.29	A
USGS	14018500	2010-10-30	164	A	3.33	A
USGS	14018500	2010-10-31	167	A	3.34	A
USGS	14018500	2010-11-01	190	A	3.44	A
USGS	14018500	2010-11-02	190	A	3.44	A
USGS	14018500	2010-11-03	172	A	3.36	A
USGS	14018500	2010-11-04	166	A	3.33	A
USGS	14018500	2010-11-05	151	A	3.26	A
USGS	14018500	2010-11-06	156	A	3.28	A
USGS	14018500	2010-11-07	146	A	3.24	A
USGS	14018500	2010-11-08	194	A	3.46	A
USGS	14018500	2010-11-09	211	A	3.54	A
USGS	14018500	2010-11-10	180	A	3.40	A
USGS	14018500	2010-11-11	179	A	3.40	A
USGS	14018500	2010-11-12	182	A	3.41	A
USGS	14018500	2010-11-13	178	A	3.39	A
USGS	14018500	2010-11-14	181	A	3.41	A
