# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2022-10-18 15:32:44 EDT       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 14033500 UMATILLA RIVER NEAR UMATILLA, OR
# -----------------------------------------------------------------------------------
#
# Data provided for site 14033500
#            TS   parameter     statistic     Description
#        113294       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	113294_00060_00003	113294_00060_00003_cd
USGS	14033500	2009-08-06	114	A
USGS	14033500	2009-08-07	124	A
USGS	14033500	2009-08-08	161	A
USGS	14033500	2009-08-09	134	A
USGS	14033500	2009-08-10	117	A
USGS	14033500	2009-08-11	115	A
USGS	14033500	2009-08-12	108	A
USGS	14033500	2009-08-13	114	A
USGS	14033500	2009-08-14	111	A
USGS	14033500	2009-08-15	110	A
USGS	14033500	2009-08-16	120	A
USGS	14033500	2009-08-17	91.5	A
USGS	14033500	2009-08-18	62.6	A
USGS	14033500	2009-08-19	134	A
USGS	14033500	2009-08-20	111	A
USGS	14033500	2009-08-21	110	A
USGS	14033500	2009-08-22	113	A
USGS	14033500	2009-08-23	117	A
USGS	14033500	2009-08-24	111	A
USGS	14033500	2009-08-25	109	A
USGS	14033500	2009-08-26	99.6	A
USGS	14033500	2009-08-27	99.8	A
USGS	14033500	2009-08-28	102	A
USGS	14033500	2009-08-29	103	A
USGS	14033500	2009-08-30	104	A
USGS	14033500	2009-08-31	109	A
USGS	14033500	2009-09-01	105	A
USGS	14033500	2009-09-02	100	A
USGS	14033500	2009-09-03	108	A
USGS	14033500	2009-09-04	111	A
USGS	14033500	2009-09-05	109	A
USGS	14033500	2009-09-06	121	A
USGS	14033500	2009-09-07	137	A
USGS	14033500	2009-09-08	131	A
USGS	14033500	2009-09-09	127	A
USGS	14033500	2009-09-10	126	A
USGS	14033500	2009-09-11	125	A
USGS	14033500	2009-09-12	127	A
USGS	14033500	2009-09-13	133	A
USGS	14033500	2009-09-14	137	A
USGS	14033500	2009-09-15	131	A
USGS	14033500	2009-09-16	127	A
USGS	14033500	2009-09-17	127	A
USGS	14033500	2009-09-18	131	A
USGS	14033500	2009-09-19	141	A
USGS	14033500	2009-09-20	140	A
USGS	14033500	2009-09-21	136	A
USGS	14033500	2009-09-22	126	A
USGS	14033500	2009-09-23	120	A
USGS	14033500	2009-09-24	129	A
USGS	14033500	2009-09-25	134	A
USGS	14033500	2009-09-26	145	A
USGS	14033500	2009-09-27	164	A
USGS	14033500	2009-09-28	170	A
USGS	14033500	2009-09-29	164	A
USGS	14033500	2009-09-30	161	A
USGS	14033500	2009-10-01	162	A
USGS	14033500	2009-10-02	167	A
USGS	14033500	2009-10-03	176	A
USGS	14033500	2009-10-04	188	A
USGS	14033500	2009-10-05	196	A
USGS	14033500	2009-10-06	192	A
USGS	14033500	2009-10-07	185	A
USGS	14033500	2009-10-08	178	A
USGS	14033500	2009-10-09	179	A
USGS	14033500	2009-10-10	180	A
USGS	14033500	2009-10-11	182	A
USGS	14033500	2009-10-12	184	A
USGS	14033500	2009-10-13	188	A
USGS	14033500	2009-10-14	206	A
USGS	14033500	2009-10-15	217	A
USGS	14033500	2009-10-16	220	A
USGS	14033500	2009-10-17	224	A
USGS	14033500	2009-10-18	219	A
USGS	14033500	2009-10-19	214	A
USGS	14033500	2009-10-20	214	A
USGS	14033500	2009-10-21	214	A
USGS	14033500	2009-10-22	210	A
USGS	14033500	2009-10-23	212	A
USGS	14033500	2009-10-24	219	A
USGS	14033500	2009-10-25	218	A
USGS	14033500	2009-10-26	218	A
USGS	14033500	2009-10-27	214	A
USGS	14033500	2009-10-28	220	A
USGS	14033500	2009-10-29	234	A
USGS	14033500	2009-10-30	235	A
USGS	14033500	2009-10-31	234	A
USGS	14033500	2009-11-01	234	A
USGS	14033500	2009-11-02	234	A
USGS	14033500	2009-11-03	241	A
USGS	14033500	2009-11-04	239	A
USGS	14033500	2009-11-05	239	A
USGS	14033500	2009-11-06	239	A
USGS	14033500	2009-11-07	239	A
USGS	14033500	2009-11-08	239	A
USGS	14033500	2009-11-09	239	A
USGS	14033500	2009-11-10	239	A
USGS	14033500	2009-11-11	239	A
USGS	14033500	2009-11-12	239	A
USGS	14033500	2009-11-13	239	A
USGS	14033500	2009-11-14	239	A
USGS	14033500	2009-11-15	240	A
USGS	14033500	2009-11-16	244	A
USGS	14033500	2009-11-17	239	A
USGS	14033500	2009-11-18	239	A
USGS	14033500	2009-11-19	239	A
USGS	14033500	2009-11-20	239	A
USGS	14033500	2009-11-21	239	A
USGS	14033500	2009-11-22	236	A
USGS	14033500	2009-11-23	221	A
USGS	14033500	2009-11-24	204	A
USGS	14033500	2009-11-25	184	A
USGS	14033500	2009-11-26	165	A
USGS	14033500	2009-11-27	157	A
USGS	14033500	2009-11-28	167	A
USGS	14033500	2009-11-29	173	A
USGS	14033500	2009-11-30	175	A
USGS	14033500	2009-12-01	174	A
USGS	14033500	2009-12-02	169	A
USGS	14033500	2009-12-03	167	A
USGS	14033500	2009-12-04	164	A
USGS	14033500	2009-12-05	161	A
USGS	14033500	2009-12-06	157	A
USGS	14033500	2009-12-07	155	A
USGS	14033500	2009-12-08	150	A:e
USGS	14033500	2009-12-09	145	A:e
USGS	14033500	2009-12-10	140	A:e
USGS	14033500	2009-12-11	140	A:e
USGS	14033500	2009-12-12	140	A:e
USGS	14033500	2009-12-13	145	A:e
USGS	14033500	2009-12-14	155	A:e
USGS	14033500	2009-12-15	185	A:e
USGS	14033500	2009-12-16	220	A:e
USGS	14033500	2009-12-17	294	A
USGS	14033500	2009-12-18	320	A
USGS	14033500	2009-12-19	332	A
USGS	14033500	2009-12-20	346	A
USGS	14033500	2009-12-21	382	A
USGS	14033500	2009-12-22	437	A
USGS	14033500	2009-12-23	499	A
USGS	14033500	2009-12-24	434	A
USGS	14033500	2009-12-25	380	A
USGS	14033500	2009-12-26	343	A
USGS	14033500	2009-12-27	314	A
USGS	14033500	2009-12-28	293	A
USGS	14033500	2009-12-29	270	A
USGS	14033500	2009-12-30	259	A
USGS	14033500	2009-12-31	251	A
USGS	14033500	2010-01-01	245	A
USGS	14033500	2010-01-02	378	A
USGS	14033500	2010-01-03	328	A
USGS	14033500	2010-01-04	314	A
USGS	14033500	2010-01-05	319	A
USGS	14033500	2010-01-06	679	A
USGS	14033500	2010-01-07	960	A
USGS	14033500	2010-01-08	628	A
USGS	14033500	2010-01-09	473	A
USGS	14033500	2010-01-10	375	A
USGS	14033500	2010-01-11	363	A
USGS	14033500	2010-01-12	351	A
USGS	14033500	2010-01-13	346	A
USGS	14033500	2010-01-14	359	A
USGS	14033500	2010-01-15	406	A
USGS	14033500	2010-01-16	386	A
USGS	14033500	2010-01-17	361	A
USGS	14033500	2010-01-18	364	A
USGS	14033500	2010-01-19	363	A
USGS	14033500	2010-01-20	337	A
USGS	14033500	2010-01-21	347	A
USGS	14033500	2010-01-22	335	A
USGS	14033500	2010-01-23	337	A
USGS	14033500	2010-01-24	341	A
USGS	14033500	2010-01-25	340	A
USGS	14033500	2010-01-26	343	A
USGS	14033500	2010-01-27	352	A
USGS	14033500	2010-01-28	340	A
USGS	14033500	2010-01-29	339	A
USGS	14033500	2010-01-30	349	A
USGS	14033500	2010-01-31	347	A
USGS	14033500	2010-02-01	351	A
USGS	14033500	2010-02-02	344	A
USGS	14033500	2010-02-03	337	A
USGS	14033500	2010-02-04	335	A
USGS	14033500	2010-02-05	340	A
USGS	14033500	2010-02-06	338	A
USGS	14033500	2010-02-07	336	A
USGS	14033500	2010-02-08	342	A
USGS	14033500	2010-02-09	335	A
USGS	14033500	2010-02-10	339	A
USGS	14033500	2010-02-11	351	A
USGS	14033500	2010-02-12	334	A
USGS	14033500	2010-02-13	344	A
USGS	14033500	2010-02-14	342	A
USGS	14033500	2010-02-15	349	A
USGS	14033500	2010-02-16	363	A
USGS	14033500	2010-02-17	383	A
USGS	14033500	2010-02-18	453	A
USGS	14033500	2010-02-19	441	A
USGS	14033500	2010-02-20	406	A
USGS	14033500	2010-02-21	373	A
USGS	14033500	2010-02-22	370	A
USGS	14033500	2010-02-23	351	A
USGS	14033500	2010-02-24	353	A
USGS	14033500	2010-02-25	357	A
USGS	14033500	2010-02-26	361	A
USGS	14033500	2010-02-27	349	A
USGS	14033500	2010-02-28	349	A
USGS	14033500	2010-03-01	351	A
USGS	14033500	2010-03-02	350	A
USGS	14033500	2010-03-03	353	A
USGS	14033500	2010-03-04	365	A
USGS	14033500	2010-03-05	368	A
USGS	14033500	2010-03-06	340	A
USGS	14033500	2010-03-07	336	A
USGS	14033500	2010-03-08	342	A
USGS	14033500	2010-03-09	351	A
USGS	14033500	2010-03-10	334	A
USGS	14033500	2010-03-11	342	A
USGS	14033500	2010-03-12	334	A
USGS	14033500	2010-03-13	354	A
USGS	14033500	2010-03-14	330	A
USGS	14033500	2010-03-15	342	A
USGS	14033500	2010-03-16	390	A
USGS	14033500	2010-03-17	372	A
USGS	14033500	2010-03-18	408	A
USGS	14033500	2010-03-19	420	A
USGS	14033500	2010-03-20	405	A
USGS	14033500	2010-03-21	402	A
USGS	14033500	2010-03-22	402	A
USGS	14033500	2010-03-23	382	A
USGS	14033500	2010-03-24	377	A
USGS	14033500	2010-03-25	348	A
USGS	14033500	2010-03-26	350	A
USGS	14033500	2010-03-27	356	A
USGS	14033500	2010-03-28	352	A
USGS	14033500	2010-03-29	344	A
USGS	14033500	2010-03-30	396	A
USGS	14033500	2010-03-31	655	A
USGS	14033500	2010-04-01	542	A
USGS	14033500	2010-04-02	538	A
USGS	14033500	2010-04-03	548	A
USGS	14033500	2010-04-04	504	A
USGS	14033500	2010-04-05	516	A
USGS	14033500	2010-04-06	475	A
USGS	14033500	2010-04-07	436	A
USGS	14033500	2010-04-08	427	A
USGS	14033500	2010-04-09	497	A
USGS	14033500	2010-04-10	525	A
USGS	14033500	2010-04-11	486	A
USGS	14033500	2010-04-12	416	A
USGS	14033500	2010-04-13	399	A
USGS	14033500	2010-04-14	393	A
USGS	14033500	2010-04-15	378	A
USGS	14033500	2010-04-16	376	A
USGS	14033500	2010-04-17	445	A
USGS	14033500	2010-04-18	554	A
USGS	14033500	2010-04-19	641	A
USGS	14033500	2010-04-20	585	A
USGS	14033500	2010-04-21	750	A
USGS	14033500	2010-04-22	1240	A
USGS	14033500	2010-04-23	953	A
USGS	14033500	2010-04-24	688	A
USGS	14033500	2010-04-25	555	A
USGS	14033500	2010-04-26	552	A
USGS	14033500	2010-04-27	478	A
USGS	14033500	2010-04-28	740	A
USGS	14033500	2010-04-29	980	A
USGS	14033500	2010-04-30	807	A
USGS	14033500	2010-05-01	649	A
USGS	14033500	2010-05-02	614	A
USGS	14033500	2010-05-03	695	A
USGS	14033500	2010-05-04	872	A
USGS	14033500	2010-05-05	891	A
USGS	14033500	2010-05-06	781	A
USGS	14033500	2010-05-07	615	A
USGS	14033500	2010-05-08	551	A
USGS	14033500	2010-05-09	641	A
USGS	14033500	2010-05-10	565	A
USGS	14033500	2010-05-11	563	A
USGS	14033500	2010-05-12	913	A
USGS	14033500	2010-05-13	949	A
USGS	14033500	2010-05-14	775	A
USGS	14033500	2010-05-15	624	A
USGS	14033500	2010-05-16	573	A
USGS	14033500	2010-05-17	563	A
USGS	14033500	2010-05-18	615	A
USGS	14033500	2010-05-19	629	A
USGS	14033500	2010-05-20	638	A
USGS	14033500	2010-05-21	748	A
USGS	14033500	2010-05-22	727	A
USGS	14033500	2010-05-23	777	A
USGS	14033500	2010-05-24	689	A
USGS	14033500	2010-05-25	636	A
USGS	14033500	2010-05-26	551	A
USGS	14033500	2010-05-27	572	A
USGS	14033500	2010-05-28	789	A
USGS	14033500	2010-05-29	1060	A
USGS	14033500	2010-05-30	1310	A
USGS	14033500	2010-05-31	1260	A
USGS	14033500	2010-06-01	1250	A
USGS	14033500	2010-06-02	1280	A
USGS	14033500	2010-06-03	2760	A
USGS	14033500	2010-06-04	4460	A
USGS	14033500	2010-06-05	4160	A
USGS	14033500	2010-06-06	3080	A
USGS	14033500	2010-06-07	2270	A
USGS	14033500	2010-06-08	1890	A
USGS	14033500	2010-06-09	1610	A
USGS	14033500	2010-06-10	1520	A
USGS	14033500	2010-06-11	1480	A
USGS	14033500	2010-06-12	1370	A
USGS	14033500	2010-06-13	1190	A
USGS	14033500	2010-06-14	934	A
USGS	14033500	2010-06-15	690	A
USGS	14033500	2010-06-16	535	A
USGS	14033500	2010-06-17	515	A
USGS	14033500	2010-06-18	429	A
USGS	14033500	2010-06-19	309	A
USGS	14033500	2010-06-20	312	A
USGS	14033500	2010-06-21	271	A
USGS	14033500	2010-06-22	246	A
USGS	14033500	2010-06-23	236	A
USGS	14033500	2010-06-24	219	A
USGS	14033500	2010-06-25	200	A
USGS	14033500	2010-06-26	192	A
USGS	14033500	2010-06-27	190	A
USGS	14033500	2010-06-28	186	A
USGS	14033500	2010-06-29	186	A
USGS	14033500	2010-06-30	193	A
USGS	14033500	2010-07-01	193	A
USGS	14033500	2010-07-02	205	A
USGS	14033500	2010-07-03	200	A
USGS	14033500	2010-07-04	202	A
USGS	14033500	2010-07-05	199	A
USGS	14033500	2010-07-06	192	A
USGS	14033500	2010-07-07	195	A
USGS	14033500	2010-07-08	185	A
USGS	14033500	2010-07-09	178	A
USGS	14033500	2010-07-10	193	A
USGS	14033500	2010-07-11	200	A
USGS	14033500	2010-07-12	185	A
USGS	14033500	2010-07-13	186	A
USGS	14033500	2010-07-14	156	A
USGS	14033500	2010-07-15	131	A
USGS	14033500	2010-07-16	108	A
USGS	14033500	2010-07-17	102	A
USGS	14033500	2010-07-18	103	A
USGS	14033500	2010-07-19	105	A
USGS	14033500	2010-07-20	103	A
USGS	14033500	2010-07-21	105	A
USGS	14033500	2010-07-22	106	A
USGS	14033500	2010-07-23	103	A
USGS	14033500	2010-07-24	105	A
USGS	14033500	2010-07-25	104	A
USGS	14033500	2010-07-26	106	A
USGS	14033500	2010-07-27	95.8	A
USGS	14033500	2010-07-28	99.8	A
USGS	14033500	2010-07-29	113	A
USGS	14033500	2010-07-30	108	A
USGS	14033500	2010-07-31	95.6	A
USGS	14033500	2010-08-01	99.7	A
USGS	14033500	2010-08-02	102	A
USGS	14033500	2010-08-03	99.0	A
USGS	14033500	2010-08-04	87.9	A
USGS	14033500	2010-08-05	93.3	A
USGS	14033500	2010-08-06	92.1	A
USGS	14033500	2010-08-07	93.3	A
USGS	14033500	2010-08-08	89.9	A
USGS	14033500	2010-08-09	85.8	A
USGS	14033500	2010-08-10	84.1	A
USGS	14033500	2010-08-11	94.6	A
USGS	14033500	2010-08-12	95.5	A
USGS	14033500	2010-08-13	92.5	A
USGS	14033500	2010-08-14	97.4	A
USGS	14033500	2010-08-15	104	A
USGS	14033500	2010-08-16	97.5	A
USGS	14033500	2010-08-17	88.0	A
USGS	14033500	2010-08-18	82.5	A
USGS	14033500	2010-08-19	81.3	A
USGS	14033500	2010-08-20	81.7	A
USGS	14033500	2010-08-21	85.9	A
USGS	14033500	2010-08-22	99.6	A
USGS	14033500	2010-08-23	103	A
USGS	14033500	2010-08-24	101	A
USGS	14033500	2010-08-25	86.8	A
USGS	14033500	2010-08-26	89.8	A
USGS	14033500	2010-08-27	93.9	A
USGS	14033500	2010-08-28	101	A
USGS	14033500	2010-08-29	104	A
USGS	14033500	2010-08-30	101	A
USGS	14033500	2010-08-31	91.6	A
USGS	14033500	2010-09-01	92.7	A
USGS	14033500	2010-09-02	105	A:e
USGS	14033500	2010-09-03	95.0	A:e
USGS	14033500	2010-09-04	88.5	A
USGS	14033500	2010-09-05	88.7	A
USGS	14033500	2010-09-06	94.7	A
USGS	14033500	2010-09-07	87.9	A
USGS	14033500	2010-09-08	88.9	A
USGS	14033500	2010-09-09	112	A
USGS	14033500	2010-09-10	113	A
USGS	14033500	2010-09-11	109	A
USGS	14033500	2010-09-12	106	A
USGS	14033500	2010-09-13	98.6	A
USGS	14033500	2010-09-14	90.4	A
USGS	14033500	2010-09-15	93.4	A
USGS	14033500	2010-09-16	109	A
USGS	14033500	2010-09-17	121	A
USGS	14033500	2010-09-18	135	A
USGS	14033500	2010-09-19	150	A
USGS	14033500	2010-09-20	140	A
USGS	14033500	2010-09-21	139	A
USGS	14033500	2010-09-22	134	A
USGS	14033500	2010-09-23	148	A
USGS	14033500	2010-09-24	176	A
USGS	14033500	2010-09-25	174	A
USGS	14033500	2010-09-26	164	A
USGS	14033500	2010-09-27	162	A
USGS	14033500	2010-09-28	147	A
USGS	14033500	2010-09-29	143	A
USGS	14033500	2010-09-30	151	A
USGS	14033500	2010-10-01	167	A
USGS	14033500	2010-10-02	171	A
USGS	14033500	2010-10-03	169	A
USGS	14033500	2010-10-04	164	A
USGS	14033500	2010-10-05	161	A
USGS	14033500	2010-10-06	174	A
USGS	14033500	2010-10-07	195	A
USGS	14033500	2010-10-08	233	A
USGS	14033500	2010-10-09	268	A
USGS	14033500	2010-10-10	279	A
USGS	14033500	2010-10-11	264	A
USGS	14033500	2010-10-12	267	A
USGS	14033500	2010-10-13	265	A
USGS	14033500	2010-10-14	261	A
USGS	14033500	2010-10-15	256	A
USGS	14033500	2010-10-16	245	A
USGS	14033500	2010-10-17	244	A
USGS	14033500	2010-10-18	245	A
USGS	14033500	2010-10-19	246	A
USGS	14033500	2010-10-20	246	A
USGS	14033500	2010-10-21	245	A
USGS	14033500	2010-10-22	245	A
USGS	14033500	2010-10-23	246	A
USGS	14033500	2010-10-24	254	A
USGS	14033500	2010-10-25	258	A
USGS	14033500	2010-10-26	279	A
USGS	14033500	2010-10-27	272	A
USGS	14033500	2010-10-28	282	A
USGS	14033500	2010-10-29	280	A
USGS	14033500	2010-10-30	286	A
USGS	14033500	2010-10-31	296	A
USGS	14033500	2010-11-01	303	A
USGS	14033500	2010-11-02	306	A
USGS	14033500	2010-11-03	299	A
USGS	14033500	2010-11-04	296	A
USGS	14033500	2010-11-05	292	A
USGS	14033500	2010-11-06	291	A
USGS	14033500	2010-11-07	293	A
USGS	14033500	2010-11-08	301	A
USGS	14033500	2010-11-09	308	A
USGS	14033500	2010-11-10	310	A
USGS	14033500	2010-11-11	306	A
USGS	14033500	2010-11-12	304	A
USGS	14033500	2010-11-13	302	A
USGS	14033500	2010-11-14	309	A
USGS	14033500	2010-11-15	325	A
USGS	14033500	2010-11-16	392	A
USGS	14033500	2010-11-17	405	A
USGS	14033500	2010-11-18	394	A
USGS	14033500	2010-11-19	365	A
USGS	14033500	2010-11-20	334	A
USGS	14033500	2010-11-21	316	A
USGS	14033500	2010-11-22	316	A
USGS	14033500	2010-11-23	307	A
USGS	14033500	2010-11-24	273	A
USGS	14033500	2010-11-25	230	A
USGS	14033500	2010-11-26	235	A
USGS	14033500	2010-11-27	252	A
USGS	14033500	2010-11-28	249	A
USGS	14033500	2010-11-29	251	A
USGS	14033500	2010-11-30	247	A
USGS	14033500	2010-12-01	267	A
USGS	14033500	2010-12-02	311	A
USGS	14033500	2010-12-03	379	A
USGS	14033500	2010-12-04	412	A
USGS	14033500	2010-12-05	410	A
USGS	14033500	2010-12-06	389	A
USGS	14033500	2010-12-07	370	A
USGS	14033500	2010-12-08	361	A
USGS	14033500	2010-12-09	598	A
USGS	14033500	2010-12-10	759	A
USGS	14033500	2010-12-11	922	A
USGS	14033500	2010-12-12	847	A
USGS	14033500	2010-12-13	1450	A
USGS	14033500	2010-12-14	2860	A
USGS	14033500	2010-12-15	2370	A
USGS	14033500	2010-12-16	1630	A
USGS	14033500	2010-12-17	1120	A
USGS	14033500	2010-12-18	792	A
USGS	14033500	2010-12-19	613	A
USGS	14033500	2010-12-20	492	A
USGS	14033500	2010-12-21	386	A
USGS	14033500	2010-12-22	346	A
USGS	14033500	2010-12-23	324	A
USGS	14033500	2010-12-24	325	A
USGS	14033500	2010-12-25	328	A
USGS	14033500	2010-12-26	320	A
USGS	14033500	2010-12-27	318	A
USGS	14033500	2010-12-28	316	A
USGS	14033500	2010-12-29	1520	A
USGS	14033500	2010-12-30	1790	A
USGS	14033500	2010-12-31	1130	A
USGS	14033500	2011-01-01	899	A
USGS	14033500	2011-01-02	887	A
USGS	14033500	2011-01-03	950	A
USGS	14033500	2011-01-04	885	A
USGS	14033500	2011-01-05	632	A
USGS	14033500	2011-01-06	622	A
USGS	14033500	2011-01-07	569	A
USGS	14033500	2011-01-08	567	A
USGS	14033500	2011-01-09	628	A
USGS	14033500	2011-01-10	563	A
USGS	14033500	2011-01-11	606	A
USGS	14033500	2011-01-12	588	A
USGS	14033500	2011-01-13	600	A
USGS	14033500	2011-01-14	837	A
USGS	14033500	2011-01-15	1450	A
USGS	14033500	2011-01-16	2340	A
USGS	14033500	2011-01-17	6990	A
USGS	14033500	2011-01-18	7220	A
USGS	14033500	2011-01-19	4100	A
USGS	14033500	2011-01-20	2800	A
USGS	14033500	2011-01-21	2250	A
USGS	14033500	2011-01-22	3360	A
USGS	14033500	2011-01-23	3870	A
USGS	14033500	2011-01-24	3090	A
USGS	14033500	2011-01-25	2630	A
USGS	14033500	2011-01-26	2820	A
USGS	14033500	2011-01-27	2660	A
USGS	14033500	2011-01-28	2300	A
USGS	14033500	2011-01-29	2150	A
USGS	14033500	2011-01-30	1920	A
USGS	14033500	2011-01-31	1720	A
USGS	14033500	2011-02-01	1350	A
USGS	14033500	2011-02-02	1130	A
USGS	14033500	2011-02-03	1030	A
USGS	14033500	2011-02-04	1110	A
USGS	14033500	2011-02-05	1010	A
USGS	14033500	2011-02-06	1010	A
USGS	14033500	2011-02-07	1160	A
USGS	14033500	2011-02-08	1330	A
USGS	14033500	2011-02-09	1360	A
USGS	14033500	2011-02-10	1210	A
USGS	14033500	2011-02-11	1140	A
USGS	14033500	2011-02-12	1110	A
USGS	14033500	2011-02-13	1080	A
USGS	14033500	2011-02-14	1090	A
USGS	14033500	2011-02-15	1180	A
USGS	14033500	2011-02-16	1400	A
USGS	14033500	2011-02-17	1580	A
USGS	14033500	2011-02-18	1570	A
USGS	14033500	2011-02-19	1460	A
USGS	14033500	2011-02-20	1380	A
USGS	14033500	2011-02-21	1270	A
USGS	14033500	2011-02-22	1140	A
USGS	14033500	2011-02-23	1060	A
USGS	14033500	2011-02-24	1020	A
USGS	14033500	2011-02-25	898	A
USGS	14033500	2011-02-26	700	A
USGS	14033500	2011-02-27	611	A
USGS	14033500	2011-02-28	616	A
USGS	14033500	2011-03-01	563	A
USGS	14033500	2011-03-02	543	A
USGS	14033500	2011-03-03	742	A
USGS	14033500	2011-03-04	1180	A
USGS	14033500	2011-03-05	1180	A
USGS	14033500	2011-03-06	1220	A
USGS	14033500	2011-03-07	1290	A
USGS	14033500	2011-03-08	1220	A
USGS	14033500	2011-03-09	1090	A
USGS	14033500	2011-03-10	1190	A
USGS	14033500	2011-03-11	1800	A
USGS	14033500	2011-03-12	1940	A
USGS	14033500	2011-03-13	1770	A
USGS	14033500	2011-03-14	1770	A
USGS	14033500	2011-03-15	1990	A
USGS	14033500	2011-03-16	2550	A
USGS	14033500	2011-03-17	2960	A
USGS	14033500	2011-03-18	2550	A
USGS	14033500	2011-03-19	2180	A
USGS	14033500	2011-03-20	1930	A
USGS	14033500	2011-03-21	1740	A
USGS	14033500	2011-03-22	1760	A
USGS	14033500	2011-03-23	1690	A
USGS	14033500	2011-03-24	1630	A
USGS	14033500	2011-03-25	1580	A
USGS	14033500	2011-03-26	1550	A
USGS	14033500	2011-03-27	1510	A
USGS	14033500	2011-03-28	1440	A
USGS	14033500	2011-03-29	1450	A
USGS	14033500	2011-03-30	2200	A
USGS	14033500	2011-03-31	4520	A
USGS	14033500	2011-04-01	5820	A
USGS	14033500	2011-04-02	5760	A
USGS	14033500	2011-04-03	6170	A
USGS	14033500	2011-04-04	4850	A
USGS	14033500	2011-04-05	4510	A
USGS	14033500	2011-04-06	5500	A
USGS	14033500	2011-04-07	4740	A
USGS	14033500	2011-04-08	3690	A
USGS	14033500	2011-04-09	2940	A
USGS	14033500	2011-04-10	2440	A
USGS	14033500	2011-04-11	2000	A
USGS	14033500	2011-04-12	1950	A
USGS	14033500	2011-04-13	1840	A
USGS	14033500	2011-04-14	1820	A
USGS	14033500	2011-04-15	1710	A
USGS	14033500	2011-04-16	1780	A
USGS	14033500	2011-04-17	4350	A
USGS	14033500	2011-04-18	7090	A
USGS	14033500	2011-04-19	4950	A
USGS	14033500	2011-04-20	4020	A
USGS	14033500	2011-04-21	3300	A
USGS	14033500	2011-04-22	2980	A
USGS	14033500	2011-04-23	2510	A
USGS	14033500	2011-04-24	2350	A
USGS	14033500	2011-04-25	2290	A
USGS	14033500	2011-04-26	2130	A
USGS	14033500	2011-04-27	1900	A
USGS	14033500	2011-04-28	1780	A
USGS	14033500	2011-04-29	1750	A
USGS	14033500	2011-04-30	1690	A
USGS	14033500	2011-05-01	1700	A
USGS	14033500	2011-05-02	1630	A
USGS	14033500	2011-05-03	1750	A
USGS	14033500	2011-05-04	1680	A
USGS	14033500	2011-05-05	1700	A
USGS	14033500	2011-05-06	1800	A
USGS	14033500	2011-05-07	2020	A
USGS	14033500	2011-05-08	2390	A
USGS	14033500	2011-05-09	2420	A
USGS	14033500	2011-05-10	2130	A
USGS	14033500	2011-05-11	1980	A
USGS	14033500	2011-05-12	2210	A
USGS	14033500	2011-05-13	2440	A
USGS	14033500	2011-05-14	2490	A
USGS	14033500	2011-05-15	3310	A
USGS	14033500	2011-05-16	4790	A
USGS	14033500	2011-05-17	6450	A
USGS	14033500	2011-05-18	5570	A
USGS	14033500	2011-05-19	4300	A
USGS	14033500	2011-05-20	3350	A
USGS	14033500	2011-05-21	2890	A
USGS	14033500	2011-05-22	2620	A
USGS	14033500	2011-05-23	2410	A
USGS	14033500	2011-05-24	2270	A
USGS	14033500	2011-05-25	1800	A
USGS	14033500	2011-05-26	2520	A
USGS	14033500	2011-05-27	3470	A
USGS	14033500	2011-05-28	3520	A
USGS	14033500	2011-05-29	3290	A
USGS	14033500	2011-05-30	2960	A
USGS	14033500	2011-05-31	2740	A
USGS	14033500	2011-06-01	2510	A
USGS	14033500	2011-06-02	2510	A
USGS	14033500	2011-06-03	5010	A
USGS	14033500	2011-06-04	4840	A
USGS	14033500	2011-06-05	3810	A
USGS	14033500	2011-06-06	3130	A
USGS	14033500	2011-06-07	2680	A
USGS	14033500	2011-06-08	2240	A
USGS	14033500	2011-06-09	2060	A
USGS	14033500	2011-06-10	1790	A
USGS	14033500	2011-06-11	1560	A
USGS	14033500	2011-06-12	1390	A
USGS	14033500	2011-06-13	1150	A
USGS	14033500	2011-06-14	906	A
USGS	14033500	2011-06-15	698	A
USGS	14033500	2011-06-16	544	A
USGS	14033500	2011-06-17	389	A
USGS	14033500	2011-06-18	317	A
USGS	14033500	2011-06-19	417	A
USGS	14033500	2011-06-20	535	A
USGS	14033500	2011-06-21	378	A
USGS	14033500	2011-06-22	291	A
USGS	14033500	2011-06-23	261	A
USGS	14033500	2011-06-24	265	A
USGS	14033500	2011-06-25	276	A
USGS	14033500	2011-06-26	251	A
USGS	14033500	2011-06-27	242	A
USGS	14033500	2011-06-28	210	A
USGS	14033500	2011-06-29	203	A
USGS	14033500	2011-06-30	230	A
