"","tag_code","state","date_time","pathway","release_date","days_after_release","life_stage","BON_arrival","days_after_arrival","direction","next_direction","max_direction_index","eventual_repeat","repeat_start"
"133","3D9.1C2C4F7057","mainstem, upstream of LGR",2009-09-21 08:58:41,"LGR (adult)","2008-04-17",522.1,"Adult",2009-08-24 05:36:08,28.1,"upstream","downstream",7120,"eventual_repeat",9
"134","3D9.1C2C4F7057","mainstem, ICH to LGR",2011-08-08 16:53:31,"implicit","2008-04-17",1208.4,"kelt",2009-08-24 05:36:08,714.5,"downstream","upstream",7120,"eventual_repeat",9
"135","3D9.1C2C4F7057","mainstem, MCN to ICH or PRA",2011-08-08 16:53:31,"implicit","2008-04-17",1208.4,"kelt",2009-08-24 05:36:08,714.5,"downstream","upstream",7120,"eventual_repeat",9
"136","3D9.1C2C4F7057","mainstem, BON to MCN",2011-08-08 16:53:31,"implicit","2008-04-17",1208.4,"kelt",2009-08-24 05:36:08,714.5,"downstream","upstream",7120,"eventual_repeat",9
"137","3D9.1C2C4F7057","mainstem, mouth to BON",2011-08-08 16:53:31,"implicit","2008-04-17",1208.4,"kelt",2009-08-24 05:36:08,714.5,"downstream","upstream",7120,"eventual_repeat",9
"138","3D9.1C2C4F7057","mainstem, BON to MCN",2011-08-08 16:53:31,"BON (adult)","2008-04-17",1208.4,"possible_kelt",2009-08-24 05:36:08,714.5,"upstream","downstream",7120,"eventual_repeat",9
"139","3D9.1C2C857828","mainstem, BON to MCN",2009-08-11 07:08:24,"BON (adult)","2008-05-24",444,"Adult",2009-08-11 07:08:24,0,"upstream","downstream",8412,"eventual_repeat",5
"140","3D9.1C2C857828","mainstem, MCN to ICH or PRA",2009-09-14 09:01:41,"MCN (adult)","2008-05-24",478.1,"Adult",2009-08-11 07:08:24,34.1,"upstream","downstream",8412,"eventual_repeat",5
"141","3D9.1C2C857828","mainstem, BON to MCN",2009-11-26 14:48:25,"MCN_fallback_arrays","2008-05-24",551.3,"kelt",2009-08-11 07:08:24,107.3,"downstream","upstream",8412,"eventual_repeat",5
"142","3D9.1C2C857828","mainstem, mouth to BON",2011-08-14 18:39:49,"implicit","2008-05-24",1177.5,"kelt",2009-08-11 07:08:24,733.5,"downstream","upstream",8412,"eventual_repeat",5
"143","3D9.1C2C857828","mainstem, BON to MCN",2011-08-14 18:39:49,"BON (adult)","2008-05-24",1177.5,"possible_kelt",2009-08-11 07:08:24,733.5,"upstream","downstream",8412,"eventual_repeat",5
"144","3D9.1C2CFCF6B2","mainstem, BON to MCN",2010-06-23 13:57:37,"BON (adult)","2009-05-22",397.3,"possible_kelt",2010-06-23 13:57:37,0,"upstream","downstream",10438,"eventual_repeat",3
"145","3D9.1C2CFCF6B2","mainstem, mouth to BON",2011-07-21 14:44:21,"implicit","2009-05-22",790.3,"kelt",2010-06-23 13:57:37,393,"downstream","upstream",10438,"eventual_repeat",3
"146","3D9.1C2CFCF6B2","mainstem, BON to MCN",2011-07-21 14:44:21,"BON (adult)","2009-05-22",790.3,"possible_kelt",2010-06-23 13:57:37,393,"upstream","downstream",10438,"eventual_repeat",3
"147","3D9.1C2CFD0B54","mainstem, BON to MCN",2010-07-11 07:12:06,"BON (adult)","2009-05-14",423,"possible_kelt",2010-07-11 07:12:06,0,"upstream","downstream",10458,"eventual_repeat",3
"148","3D9.1C2CFD0B54","mainstem, mouth to BON",2011-07-30 07:21:14,"implicit","2009-05-14",807,"kelt",2010-07-11 07:12:06,384,"downstream","upstream",10458,"eventual_repeat",3
"149","3D9.1C2CFD0B54","mainstem, BON to MCN",2011-07-30 07:21:14,"BON (adult)","2009-05-14",807,"repeat",2010-07-11 07:12:06,384,"upstream","downstream",10458,"eventual_repeat",3
"150","3D9.1C2CFD0B54","Fifteenmile Creek",2011-12-29 21:38:06,"FIF_sites","2009-05-14",959.6,"repeat",2010-07-11 07:12:06,536.6,"upstream","downstream",10458,"eventual_repeat",3
"151","3D9.1C2CFD8A74","mainstem, BON to MCN",2011-08-07 18:56:31,"BON (adult)","2010-04-24",470.5,"Adult",2011-08-07 18:56:31,0,"upstream","downstream",10500,"eventual_repeat",5
"152","3D9.1C2CFD8A74","Umatilla River",2012-05-17 01:29:47,"UMA_sites","2010-04-24",753.8,"Adult",2011-08-07 18:56:31,283.3,"upstream","downstream",10500,"eventual_repeat",5
"153","3D9.1C2CFD8A74","mainstem, BON to MCN",2013-08-03 04:42:34,"implicit","2010-04-24",1196.9,"kelt",2011-08-07 18:56:31,726.4,"downstream","upstream",10500,"eventual_repeat",5
"154","3D9.1C2CFD8A74","mainstem, mouth to BON",2013-08-03 04:42:34,"implicit","2010-04-24",1196.9,"kelt",2011-08-07 18:56:31,726.4,"downstream","upstream",10500,"eventual_repeat",5
"155","3D9.1C2CFD8A74","mainstem, BON to MCN",2013-08-03 04:42:34,"BON (adult)","2010-04-24",1196.9,"possible_kelt",2011-08-07 18:56:31,726.4,"upstream","downstream",10500,"eventual_repeat",5
"156","3D9.1C2CFF613C","mainstem, BON to MCN",2010-08-07 13:57:44,"BON (adult)","2009-05-21",443.3,"possible_kelt",2010-08-07 13:57:44,0,"upstream","downstream",10650,"eventual_repeat",3
"157","3D9.1C2CFF613C","mainstem, mouth to BON",2012-08-18 13:48:09,"implicit","2009-05-21",1185.3,"kelt",2010-08-07 13:57:44,742,"downstream","upstream",10650,"eventual_repeat",3
"158","3D9.1C2CFF613C","mainstem, BON to MCN",2012-08-18 13:48:09,"BON (adult)","2009-05-21",1185.3,"repeat",2010-08-07 13:57:44,742,"upstream","downstream",10650,"eventual_repeat",3
"159","3D9.1C2CFF613C","Fifteenmile Creek",2012-11-02 23:11:02,"FIF_sites","2009-05-21",1261.7,"repeat",2010-08-07 13:57:44,818.4,"upstream","downstream",10650,"eventual_repeat",3
"160","3D9.1C2D4A009A","mainstem, BON to MCN",2011-08-05 13:00:14,"BON (adult)","2010-04-29",463.3,"possible_kelt",2011-08-05 13:00:14,0,"upstream","downstream",12452,"eventual_repeat",3
"161","3D9.1C2D4A009A","mainstem, mouth to BON",2012-08-30 14:25:01,"implicit","2010-04-29",854.3,"kelt",2011-08-05 13:00:14,391.1,"downstream","upstream",12452,"eventual_repeat",3
"162","3D9.1C2D4A009A","mainstem, BON to MCN",2012-08-30 14:25:01,"BON (adult)","2010-04-29",854.3,"repeat",2011-08-05 13:00:14,391.1,"upstream","downstream",12452,"eventual_repeat",3
"163","3D9.1C2D4A009A","John Day River",2012-10-30 06:10:56,"JDR_sites","2010-04-29",915,"repeat",2011-08-05 13:00:14,451.7,"upstream","downstream",12452,"eventual_repeat",3
"164","3D9.1C2D5D37DB","mainstem, BON to MCN",2012-07-16 16:23:38,"BON (adult)","2010-05-10",798.4,"Adult",2012-07-16 16:23:38,0,"upstream","downstream",12604,"eventual_repeat",11
"165","3D9.1C2D5D37DB","mainstem, MCN to ICH or PRA",2012-08-05 14:44:08,"MCN (adult)","2010-05-10",818.3,"Adult",2012-07-16 16:23:38,19.9,"upstream","downstream",12604,"eventual_repeat",11
"166","3D9.1C2D5D37DB","mainstem, ICH to LGR",2012-09-29 16:46:29,"ICH (adult)","2010-05-10",873.4,"Adult",2012-07-16 16:23:38,75,"upstream","downstream",12604,"eventual_repeat",11
"167","3D9.1C2D5D37DB","mainstem, upstream of LGR",2012-10-06 13:19:26,"LGR (adult)","2010-05-10",880.3,"Adult",2012-07-16 16:23:38,81.9,"upstream","downstream",12604,"eventual_repeat",11
"168","3D9.1C2D5D37DB","Clearwater River",2013-02-27 20:28:16,"CLE_sites","2010-05-10",1024.6,"Adult",2012-07-16 16:23:38,226.2,"upstream","downstream",12604,"eventual_repeat",11
"169","3D9.1C2D5D37DB","mainstem, upstream of LGR",2013-03-26 08:21:42,"implicit","2010-05-10",1051.1,"kelt",2012-07-16 16:23:38,252.7,"downstream","upstream",12604,"eventual_repeat",11
"170","3D9.1C2D5D37DB","mainstem, ICH to LGR",2013-03-26 08:21:42,"ICH_LGR_inriver","2010-05-10",1051.1,"kelt",2012-07-16 16:23:38,252.7,"downstream","upstream",12604,"eventual_repeat",11
"171","3D9.1C2D5D37DB","mainstem, MCN to ICH or PRA",2013-04-21 14:31:19,"implicit","2010-05-10",1077.3,"kelt",2012-07-16 16:23:38,278.9,"downstream","upstream",12604,"eventual_repeat",11
"172","3D9.1C2D5D37DB","mainstem, BON to MCN",2013-04-21 14:31:19,"implicit","2010-05-10",1077.3,"kelt",2012-07-16 16:23:38,278.9,"downstream","upstream",12604,"eventual_repeat",11
"173","3D9.1C2D5D37DB","mainstem, mouth to BON",2013-04-21 14:31:19,"BON_fallback_arrays","2010-05-10",1077.3,"kelt",2012-07-16 16:23:38,278.9,"downstream","upstream",12604,"eventual_repeat",11
"174","3D9.1C2D5D37DB","mainstem, BON to MCN",2014-08-12 13:14:05,"BON (adult)","2010-05-10",1555.3,"possible_kelt",2012-07-16 16:23:38,756.9,"upstream","downstream",12604,"eventual_repeat",11
"175","3D9.1C2DB97236","mainstem, BON to MCN",2014-08-28 04:25:57,"BON (adult)","2011-10-22",1040.9,"Adult",2014-08-28 04:25:57,0,"upstream","downstream",15696,"eventual_repeat",11
"176","3D9.1C2DB97236","mainstem, MCN to ICH or PRA",2014-09-19 10:28:49,"MCN (adult)","2011-10-22",1063.1,"Adult",2014-08-28 04:25:57,22.3,"upstream","downstream",15696,"eventual_repeat",11
"177","3D9.1C2DB97236","mainstem, ICH to LGR",2014-09-23 17:55:38,"ICH (adult)","2011-10-22",1067.5,"Adult",2014-08-28 04:25:57,26.6,"upstream","downstream",15696,"eventual_repeat",11
"178","3D9.1C2DB97236","mainstem, upstream of LGR",2014-10-02 19:48:20,"LGR (adult)","2011-10-22",1076.5,"Adult",2014-08-28 04:25:57,35.6,"upstream","downstream",15696,"eventual_repeat",11
"179","3D9.1C2DB97236","Salmon River",2015-05-10 00:32:10,"SAL_sites","2011-10-22",1295.7,"Adult",2014-08-28 04:25:57,254.8,"upstream","downstream",15696,"eventual_repeat",11
"180","3D9.1C2DB97236","mainstem, upstream of LGR",2015-06-29 14:20:07,"implicit","2011-10-22",1346.3,"kelt",2014-08-28 04:25:57,305.4,"downstream","upstream",15696,"eventual_repeat",11
"181","3D9.1C2DB97236","mainstem, ICH to LGR",2015-06-29 14:20:07,"implicit","2011-10-22",1346.3,"kelt",2014-08-28 04:25:57,305.4,"downstream","upstream",15696,"eventual_repeat",11
"182","3D9.1C2DB97236","mainstem, MCN to ICH or PRA",2015-06-29 14:20:07,"implicit","2011-10-22",1346.3,"kelt",2014-08-28 04:25:57,305.4,"downstream","upstream",15696,"eventual_repeat",11
"183","3D9.1C2DB97236","mainstem, BON to MCN",2015-06-29 14:20:07,"implicit","2011-10-22",1346.3,"kelt",2014-08-28 04:25:57,305.4,"downstream","upstream",15696,"eventual_repeat",11
"184","3D9.1C2DB97236","mainstem, mouth to BON",2015-06-29 14:20:07,"implicit","2011-10-22",1346.3,"kelt",2014-08-28 04:25:57,305.4,"downstream","upstream",15696,"eventual_repeat",11
"185","3D9.1C2DB97236","mainstem, BON to MCN",2015-06-29 14:20:07,"BON (adult)","2011-10-22",1346.3,"possible_kelt",2014-08-28 04:25:57,305.4,"upstream","downstream",15696,"eventual_repeat",11
"186","3D9.1C2DCD18E7","mainstem, BON to MCN",2013-07-06 16:59:22,"BON (adult)","2011-09-21",654.4,"Adult",2013-07-06 16:59:22,0,"upstream","downstream",16364,"eventual_repeat",9
"187","3D9.1C2DCD18E7","mainstem, MCN to ICH or PRA",2013-07-16 17:45:22,"MCN (adult)","2011-09-21",664.4,"Adult",2013-07-06 16:59:22,10,"upstream","downstream",16364,"eventual_repeat",9
"188","3D9.1C2DCD18E7","mainstem, ICH to LGR",2013-07-19 12:41:50,"ICH (adult)","2011-09-21",667.2,"Adult",2013-07-06 16:59:22,12.8,"upstream","downstream",16364,"eventual_repeat",9
"189","3D9.1C2DCD18E7","mainstem, upstream of LGR",2013-08-04 10:02:08,"LGR (adult)","2011-09-21",683.1,"Adult",2013-07-06 16:59:22,28.7,"upstream","downstream",16364,"eventual_repeat",9
"190","3D9.1C2DCD18E7","mainstem, ICH to LGR",2014-05-12 13:03:53,"ICH_LGR_inriver","2011-09-21",964.3,"kelt",2013-07-06 16:59:22,309.8,"downstream","upstream",16364,"eventual_repeat",9
"191","3D9.1C2DCD18E7","mainstem, MCN to ICH or PRA",2015-07-21 06:44:33,"implicit","2011-09-21",1399,"kelt",2013-07-06 16:59:22,744.6,"downstream","upstream",16364,"eventual_repeat",9
"192","3D9.1C2DCD18E7","mainstem, BON to MCN",2015-07-21 06:44:33,"implicit","2011-09-21",1399,"kelt",2013-07-06 16:59:22,744.6,"downstream","upstream",16364,"eventual_repeat",9
"193","3D9.1C2DCD18E7","mainstem, mouth to BON",2015-07-21 06:44:33,"implicit","2011-09-21",1399,"kelt",2013-07-06 16:59:22,744.6,"downstream","upstream",16364,"eventual_repeat",9
"194","3D9.1C2DCD18E7","mainstem, BON to MCN",2015-07-21 06:44:33,"BON (adult)","2011-09-21",1399,"possible_kelt",2013-07-06 16:59:22,744.6,"upstream","downstream",16364,"eventual_repeat",9
"195","3D9.1C2DD56889","mainstem, BON to MCN",2013-07-26 08:14:30,"BON (adult)","2012-04-24",458.1,"possible_kelt",2013-07-26 08:14:30,0,"upstream","downstream",17078,"eventual_repeat",3
"196","3D9.1C2DD56889","mainstem, mouth to BON",2014-04-14 05:59:09,"BON_fallback_arrays","2012-04-24",720,"kelt",2013-07-26 08:14:30,261.9,"downstream","upstream",17078,"eventual_repeat",3
"197","3D9.1C2DD56889","mainstem, BON to MCN",2014-07-21 05:03:52,"BON (adult)","2012-04-24",817.9,"repeat",2013-07-26 08:14:30,359.9,"upstream","downstream",17078,"eventual_repeat",3
"198","3D9.1C2DD56889","mainstem, MCN to ICH or PRA",2014-09-29 05:44:02,"MCN (adult)","2012-04-24",887.9,"repeat",2013-07-26 08:14:30,429.9,"upstream","downstream",17078,"eventual_repeat",3
"199","3D9.1C2DD56889","mainstem, ICH to LGR",2014-10-02 10:52:09,"ICH_LGR_inriver","2012-04-24",891.2,"repeat",2013-07-26 08:14:30,433.1,"upstream","downstream",17078,"eventual_repeat",3
"200","3D9.1C2DD56889","mainstem, upstream of LGR",2014-10-06 18:14:47,"LGR (adult)","2012-04-24",895.5,"repeat",2013-07-26 08:14:30,437.4,"upstream","downstream",17078,"eventual_repeat",3
"201","3D9.1C2DD727C3","mainstem, BON to MCN",2015-07-19 11:27:13,"BON (adult)","2012-09-13",1039.2,"Adult",2015-07-19 11:27:13,0,"upstream","downstream",17288,"eventual_repeat",13
"202","3D9.1C2DD727C3","mainstem, MCN to ICH or PRA",2015-07-25 09:12:09,"MCN (adult)","2012-09-13",1045.1,"Adult",2015-07-19 11:27:13,5.9,"upstream","downstream",17288,"eventual_repeat",13
"203","3D9.1C2DD727C3","mainstem, PRA to RIS",2015-07-31 14:16:06,"PRA (adult)","2012-09-13",1051.3,"Adult",2015-07-19 11:27:13,12.1,"upstream","downstream",17288,"eventual_repeat",13
"204","3D9.1C2DD727C3","mainstem, RIS to RRE",2015-08-04 12:29:09,"RIS (adult)","2012-09-13",1055.2,"Adult",2015-07-19 11:27:13,16,"upstream","downstream",17288,"eventual_repeat",13
"205","3D9.1C2DD727C3","mainstem, RRE to WEL",2015-11-02 15:09:07,"RRE (adult)","2012-09-13",1145.3,"Adult",2015-07-19 11:27:13,106.2,"upstream","downstream",17288,"eventual_repeat",13
"206","3D9.1C2DD727C3","Entiat River",2015-11-14 16:57:46,"ENT_sites","2012-09-13",1157.4,"Adult",2015-07-19 11:27:13,118.2,"upstream","downstream",17288,"eventual_repeat",13
"207","3D9.1C2DD727C3","mainstem, RRE to WEL",2016-05-27 19:15:32,"implicit","2012-09-13",1352.5,"kelt",2015-07-19 11:27:13,313.3,"downstream","upstream",17288,"eventual_repeat",13
"208","3D9.1C2DD727C3","mainstem, RIS to RRE",2016-05-27 19:15:32,"implicit","2012-09-13",1352.5,"kelt",2015-07-19 11:27:13,313.3,"downstream","upstream",17288,"eventual_repeat",13
"209","3D9.1C2DD727C3","mainstem, PRA to RIS",2016-05-27 19:15:32,"implicit","2012-09-13",1352.5,"kelt",2015-07-19 11:27:13,313.3,"downstream","upstream",17288,"eventual_repeat",13
"210","3D9.1C2DD727C3","mainstem, MCN to ICH or PRA",2016-05-27 19:15:32,"implicit","2012-09-13",1352.5,"kelt",2015-07-19 11:27:13,313.3,"downstream","upstream",17288,"eventual_repeat",13
"211","3D9.1C2DD727C3","mainstem, BON to MCN",2016-05-27 19:15:32,"implicit","2012-09-13",1352.5,"kelt",2015-07-19 11:27:13,313.3,"downstream","upstream",17288,"eventual_repeat",13
"212","3D9.1C2DD727C3","mainstem, mouth to BON",2016-05-27 19:15:32,"BON_fallback_arrays","2012-09-13",1352.5,"kelt",2015-07-19 11:27:13,313.3,"downstream","upstream",17288,"eventual_repeat",13
"213","3D9.1C2DD727C3","mainstem, BON to MCN",2016-09-01 13:52:10,"BON (adult)","2012-09-13",1449.3,"possible_kelt",2015-07-19 11:27:13,410.1,"upstream","downstream",17288,"eventual_repeat",13
"214","3D9.1C2E0412AE","mainstem, BON to MCN",2015-08-16 07:01:40,"BON (adult)","2013-05-14",824,"Adult",2015-08-16 07:01:40,0,"upstream","downstream",18968,"eventual_repeat",5
"215","3D9.1C2E0412AE","Fifteenmile Creek",2016-03-05 17:28:54,"FIF_sites","2013-05-14",1026.4,"Adult",2015-08-16 07:01:40,202.4,"upstream","downstream",18968,"eventual_repeat",5
"216","3D9.1C2E0412AE","mainstem, BON to MCN",2016-08-02 13:32:14,"implicit","2013-05-14",1176.3,"kelt",2015-08-16 07:01:40,352.3,"downstream","upstream",18968,"eventual_repeat",5
"217","3D9.1C2E0412AE","mainstem, mouth to BON",2016-08-02 13:32:14,"implicit","2013-05-14",1176.3,"kelt",2015-08-16 07:01:40,352.3,"downstream","upstream",18968,"eventual_repeat",5
"218","3D9.1C2E0412AE","mainstem, BON to MCN",2016-08-02 13:32:14,"BON (adult)","2013-05-14",1176.3,"possible_kelt",2015-08-16 07:01:40,352.3,"upstream","downstream",18968,"eventual_repeat",5
"219","3D9.257C5A09DB","mainstem, BON to MCN",2007-08-14 13:32:47,"BON (adult)","2006-04-14",487.3,"possible_kelt",2007-08-14 13:32:47,0,"upstream","downstream",19404,"eventual_repeat",3
"220","3D9.257C5A09DB","mainstem, mouth to BON",2008-04-28 10:11:12,"BON_fallback_arrays","2006-04-14",745.1,"kelt",2007-08-14 13:32:47,257.9,"downstream","upstream",19404,"eventual_repeat",3
"221","3D9.257C5A09DB","mainstem, BON to MCN",2008-07-27 07:33:14,"BON (adult)","2006-04-14",835,"possible_kelt",2007-08-14 13:32:47,347.8,"upstream","downstream",19404,"eventual_repeat",3
"222","3DD.007744B85F","mainstem, BON to MCN",2015-07-25 12:31:51,"BON (adult)","2014-04-23",458.2,"Adult",2015-07-25 12:31:51,0,"upstream","downstream",21612,"eventual_repeat",9
"223","3DD.007744B85F","Deschutes River",2015-07-29 07:34:12,"DES_sites","2014-04-23",462,"Adult",2015-07-25 12:31:51,3.8,"upstream","downstream",21612,"eventual_repeat",9
"224","3DD.007744B85F","mainstem, BON to MCN",2015-10-31 13:55:54,"implicit","2014-04-23",556.3,"Adult",2015-07-25 12:31:51,98.1,"downstream","upstream",21612,"eventual_repeat",9
"225","3DD.007744B85F","mainstem, MCN to ICH or PRA",2015-10-31 13:55:54,"MCN (adult)","2014-04-23",556.3,"Adult",2015-07-25 12:31:51,98.1,"upstream","downstream",21612,"eventual_repeat",9
"226","3DD.007744B85F","mainstem, BON to MCN",2015-11-25 15:37:12,"MCN_fallback_arrays","2014-04-23",581.4,"Adult",2015-07-25 12:31:51,123.1,"downstream","upstream",21612,"eventual_repeat",9
"227","3DD.007744B85F","Umatilla River",2015-12-13 15:34:35,"UMA_sites","2014-04-23",599.4,"Adult",2015-07-25 12:31:51,141.1,"upstream","downstream",21612,"eventual_repeat",9
"228","3DD.007744B85F","mainstem, BON to MCN",2016-04-24 07:24:46,"implicit","2014-04-23",732,"kelt",2015-07-25 12:31:51,273.8,"downstream","upstream",21612,"eventual_repeat",9
"229","3DD.007744B85F","mainstem, mouth to BON",2016-04-24 07:24:46,"BON_fallback_arrays","2014-04-23",732,"kelt",2015-07-25 12:31:51,273.8,"downstream","upstream",21612,"eventual_repeat",9
"230","3DD.007744B85F","mainstem, BON to MCN",2016-07-20 05:25:14,"BON (adult)","2014-04-23",818.9,"possible_kelt",2015-07-25 12:31:51,360.7,"upstream","downstream",21612,"eventual_repeat",9
"231","3DD.0077451B94","mainstem, BON to MCN",2015-10-11 06:14:56,"BON (adult)","2014-04-25",534,"Adult",2015-10-11 06:14:56,0,"upstream","downstream",21658,"eventual_repeat",7
"232","3DD.0077451B94","mainstem, MCN to ICH or PRA",2015-10-17 11:18:00,"MCN (adult)","2014-04-25",540.2,"Adult",2015-10-11 06:14:56,6.2,"upstream","downstream",21658,"eventual_repeat",7
"233","3DD.0077451B94","mainstem, BON to MCN",2016-04-22 12:46:55,"implicit","2014-04-25",728.2,"Adult",2015-10-11 06:14:56,194.3,"downstream","upstream",21658,"eventual_repeat",7
"234","3DD.0077451B94","Umatilla River",2016-04-22 12:46:55,"UMA_sites","2014-04-25",728.2,"Adult",2015-10-11 06:14:56,194.3,"upstream","downstream",21658,"eventual_repeat",7
"235","3DD.0077451B94","mainstem, BON to MCN",2016-08-06 10:45:46,"implicit","2014-04-25",834.2,"kelt",2015-10-11 06:14:56,300.2,"downstream","upstream",21658,"eventual_repeat",7
"236","3DD.0077451B94","mainstem, mouth to BON",2016-08-06 10:45:46,"implicit","2014-04-25",834.2,"kelt",2015-10-11 06:14:56,300.2,"downstream","upstream",21658,"eventual_repeat",7
"237","3DD.0077451B94","mainstem, BON to MCN",2016-08-06 10:45:46,"BON (adult)","2014-04-25",834.2,"possible_kelt",2015-10-11 06:14:56,300.2,"upstream","downstream",21658,"eventual_repeat",7
"238","3DD.007748E9CA","mainstem, BON to MCN",2016-08-12 13:15:16,"BON (adult)","2015-04-30",470.3,"Adult",2016-08-12 13:15:16,0,"upstream","downstream",21792,"eventual_repeat",7
"239","3DD.007748E9CA","mainstem, MCN to ICH or PRA",2016-09-18 15:34:17,"MCN (adult)","2015-04-30",507.4,"Adult",2016-08-12 13:15:16,37.1,"upstream","downstream",21792,"eventual_repeat",7
"240","3DD.007748E9CA","mainstem, BON to MCN",2017-06-08 02:36:24,"implicit","2015-04-30",769.8,"Adult",2016-08-12 13:15:16,299.6,"downstream","upstream",21792,"eventual_repeat",7
"241","3DD.007748E9CA","Umatilla River",2017-06-08 02:36:24,"UMA_sites","2015-04-30",769.8,"Adult",2016-08-12 13:15:16,299.6,"upstream","downstream",21792,"eventual_repeat",7
"242","3DD.007748E9CA","mainstem, BON to MCN",2018-07-29 08:04:51,"implicit","2015-04-30",1186,"kelt",2016-08-12 13:15:16,715.8,"downstream","upstream",21792,"eventual_repeat",7
"243","3DD.007748E9CA","mainstem, mouth to BON",2018-07-29 08:04:51,"implicit","2015-04-30",1186,"kelt",2016-08-12 13:15:16,715.8,"downstream","upstream",21792,"eventual_repeat",7
"244","3DD.007748E9CA","mainstem, BON to MCN",2018-07-29 08:04:51,"BON (adult)","2015-04-30",1186,"possible_kelt",2016-08-12 13:15:16,715.8,"upstream","downstream",21792,"eventual_repeat",7
"245","3DD.0077C7CBBE","mainstem, BON to MCN",2019-08-14 09:52:57,"BON (adult)","2018-04-20",481.1,"Adult",2019-08-14 09:52:57,0,"upstream","downstream",24536,"eventual_repeat",5
"246","3DD.0077C7CBBE","John Day River",2019-11-15 03:09:22,"JDR_sites","2018-04-20",573.8,"Adult",2019-08-14 09:52:57,92.7,"upstream","downstream",24536,"eventual_repeat",5
"247","3DD.0077C7CBBE","mainstem, BON to MCN",2021-09-21 16:20:49,"implicit","2018-04-20",1250.4,"kelt",2019-08-14 09:52:57,769.3,"downstream","upstream",24536,"eventual_repeat",5
"248","3DD.0077C7CBBE","mainstem, mouth to BON",2021-09-21 16:20:49,"implicit","2018-04-20",1250.4,"kelt",2019-08-14 09:52:57,769.3,"downstream","upstream",24536,"eventual_repeat",5
"249","3DD.0077C7CBBE","mainstem, BON to MCN",2021-09-21 16:20:49,"BON (adult)","2018-04-20",1250.4,"possible_kelt",2019-08-14 09:52:57,769.3,"upstream","downstream",24536,"eventual_repeat",5
