"","BON","MCN","PRA","ICH","JDR","DES","YAK","TUC"
"309",-0.750630692089451,-0.886354724503443,-0.0889294096597834,-0.922439208702735,0,0,0,0
"310",-0.804632398282421,-0.841615153015487,-0.39840731436123,-0.796353880688281,0,0,0,0
"311",-0.750955680218818,-0.841615153015487,-1.30566622445968,-0.744676036020836,0,0,0,0
"312",-0.683615797557207,-0.891081752776617,-0.32836757803406,-0.949234171162806,0,0,0,0
"313",-0.646530065076899,-0.75158594145023,-0.659020286741395,-0.725296844270545,0,0,0,0
"314",-0.689471439527782,-0.836668493039374,1.05288117558082,-0.802813611271712,0,0,0,0
"315",-0.708014305767935,-0.508210270625469,0.486047960653956,-0.759748740715508,0,0,0,0
"316",-0.694351141169927,-0.645727417961411,0.108159150702717,-0.686538460769961,0,0,0,0
"317",-0.687519558870923,-0.666503389861086,0.217290832886911,-0.587489258490692,0,0,0,0
"318",-0.73729251562081,-0.75950059741201,-0.654133793509267,-0.817886315966383,0,0,0,0
"319",-0.751931620547247,-0.837657825034596,0.419265886481539,-0.723143600742734,0,0,0,0
"320",-0.712894007410081,-0.658588733899305,-0.220864726927242,-0.856644699466967,0,0,0,0
"321",-0.742172217262955,-0.689258025751206,0.2791864138272,-0.817886315966383,0,0,0,0
"322",-0.672880453944486,-0.739713957507558,0.435554197255299,-0.981532824079959,0,0,0,0
"323",-0.637746602121037,-0.612090130123843,0.301990048910465,-0.921242005301273,0,0,0,0
"324",-0.6231074971946,-0.758511265416788,0.461615494493315,-0.7791279324658,0,0,0,0
"325",-0.646530065076899,-0.72883130556011,-0.654133793509267,-0.884636865328499,0,0,0,0
"326",-0.438654775121491,-0.676396709813312,-1.15907142749584,-0.699457921936822,0,0,0,0
"327",-0.503066836797815,-0.860412460924716,-0.82516105663375,-0.733909818381785,0,0,0,0
"328",-0.545032270920268,-0.807977865177918,-0.979900008984473,-0.529351683239816,0,0,0,0
"329",-0.541128509606551,-0.859423128929493,0.246609792279679,-0.387237610404343,0,0,0,0
"330",-0.456221701033215,-0.361789135332524,-0.175257456760713,-0.0987029776777762,0,0,0,0
"331",-0.46207734300379,-0.414223731079322,-1.31218154876918,-0.24512353756887,0,0,0,0
"332",-0.490379612528236,-0.684311365775093,-0.748605995997077,-0.380777879820912,0,0,0,0
"333",-0.426943491180341,-0.626930110052182,-0.922890921276312,-0.432455724488357,0,0,0,0
"334",-0.505994657783102,-0.694204685727319,-0.72254469875906,-0.367858418654051,0,0,0,0
"335",-0.533320986979118,-0.573506182310161,-0.890314299728791,-0.326946791625657,0,0,0,0
"336",-0.538200688621264,-0.548772882429596,-0.504281334390672,-0.578876284379451,0,0,0,0
"337",-0.486475851214519,-0.419170391055435,-0.676937428592531,-0.490593299739233,0,0,0,0
"338",-0.526489404680114,-0.659578065894527,-0.621557171961746,-0.67577224313091,0,0,0,0
"339",-0.53136910632226,-0.554708874400932,0.0511500629945555,-0.602561963185363,0,0,0,0
"340",-0.520633762709539,-0.463690330840452,-0.704627556907924,-0.546577631462298,0,0,0,0
"341",-0.528441285336972,-0.457754338869116,-0.000972531481477569,-0.598255476129743,0,0,0,0
"342",-0.369363011803021,-0.222293324006137,-0.413066794057614,-0.548730874990108,0,0,0,0
"343",-0.323493816366852,-0.2994612196335,-0.282760307867531,-0.451834916238649,0,0,0,0
"344",-0.307878771111985,-0.431042374998106,-0.457045233146767,-0.540117900878867,0,0,0,0
"345",-0.441582596106778,-0.465668994830897,0.148879927637117,-0.557343849101349,0,0,0,0
"346",-0.378146474758884,-0.248015955881924,-0.238781868778378,-0.529351683239816,0,0,0,0
"347",-0.327397577680568,-0.301439883623945,-0.676937428592531,-0.598733496192917,0,0,0,0
"348",-0.351796085891297,-0.39839441915576,-0.492879516849039,-0.598255476129743,0,0,0,0
"349",-0.384002116729459,-0.432031706993329,-0.316965760492428,-0.596102232601933,0,0,0,0
"350",-0.49721119482724,-0.469626322811788,-0.895200792960919,-0.529351683239816,0,0,0,0
"351",-0.585045824385863,-0.560644866372267,-0.531971462706064,-0.421689506849306,0,0,0,0
"352",-0.640674423106324,-0.481498306754459,-0.878912482187159,-0.469060864461131,0,0,0,0
"353",-0.677760155586632,-0.77829790532124,-0.351171213117325,-0.738216305437406,0,0,0,0
"354",-0.562599196831993,-0.559655534377045,-0.904973779425176,-0.522891952656386,0,0,0,0
"355",-0.422063789538195,-0.608132802142952,0.0658095426909397,-0.606868450240984,0,0,0,0
"356",-0.54308039026341,-0.465668994830897,-0.82516105663375,-0.518585465600765,0,0,0,0
"357",-0.465005163989078,-0.624951446061736,-0.665535611050899,-0.548730874990108,0,0,0,0
"358",-0.453293880047928,-0.460722334854784,0.0576653873040595,-0.555190605573539,0,0,0,0
"359",-0.434751013807774,-0.294514559657387,-0.264843166016395,-0.46044789034989,0,0,0,0
"360",-0.381074295744171,-0.362778467327746,0.301990048910465,-0.518585465600765,0,0,0,0
"361",-0.140992974950601,-0.199538688116017,-0.189916936457097,-0.453988159766459,0,0,0,0
"362",-0.32544569702371,-0.343981159418517,-0.670422104283027,-0.555190605573539,0,0,0,0
"363",-0.300071248484552,-0.393447759179647,-0.0738627221940552,-0.413076532738065,0,0,0,0
"364",-0.0297357775096785,-0.673428713827644,-0.906602610502552,-0.428149237432737,0,0,0,0
"365",-0.112690705426156,-0.552730210410486,-0.588980550414225,-0.0685575682884332,0,0,0,0
"367",-0.164415542832901,-0.508210270625469,-0.617485094268306,-0.076093920635769,0,0,0,0
"368",-0.283480262901257,-0.362778467327746,-0.246926024165259,-0.149304200581316,0,0,0,0
"369",-0.135137332980026,-0.18173071220201,0.0910564243902681,-0.263426107555257,0,0,0,0
"370",-0.0355914194802533,-0.113961470529261,0.132591616863357,-0.366781796890146,0,0,0,0
"371",-0.102931302141864,-0.11346680453165,0.131777201324669,-0.419536263321496,0,0,0,0
"372",-0.0307117178381076,-0.245047959896256,-0.0946303184305994,-0.410923289210255,0,0,0,0
"373",-0.221020081881791,-0.343981159418517,-0.104403304894856,-0.392620719223869,0,0,0,0
"374",-0.447438238077353,-0.18173071220201,0.179013302568574,-0.356015579251095,0,0,0,0
"375",-0.0326635984949657,0.00921036287595258,0.0161301948309707,-0.347402605139854,0,0,0,0
"376",0.00832589529905832,-0.116929466514929,-0.0653113590378309,-0.312950708694891,0,0,0,0
"377",-0.0853643762301397,-0.161944072297558,0.342710825844865,-0.197752179957045,0,0,0,0
"378",0.0463875681077951,0.0497729746800793,0.451028092490371,-0.0997795994416812,0,0,0,0
"379",0.333314024665964,0.154642166173675,0.18471421133939,-0.0147264800931782,0,0,0,0
"380",0.345025308607114,0.162556822135456,0.142364603327613,0.108008400992003,0,0,0,0
"381",0.182043273759447,0.162556822135456,0.241723299047551,0.175835572118024,0,0,0,0
"382",0.107871808798831,0.159094160152177,0.292217062446208,0.0154189292961646,0,0,0,0
"383",0.163500407519293,0.152168836185619,0.255568363205247,-0.154687309400841,0,0,0,0
"384",0.196682378685884,0.100228906436432,0.212404339654783,-0.146074335289601,0,0,0,0
"385",0.129342496024273,0.0438369827087437,0.313391866452097,-0.109469195316827,0,0,0,0
"386",0.136174078323276,0.0957769124579304,0.332937839380609,0.00142284636539829,0,0,0,0
"387",0.114703391097835,0.131392864285944,0.171683562720382,0.0531006910328431,0,0,0,0
"388",0.183019214087876,0.0552143006538037,0.135034863479421,-0.100856221205586,0,0,0,0
"389",0.045411627779366,0.0329543307612951,0.173312393797758,-0.175143122915038,0,0,0,0
"390",0.180091393102588,0.0621396246203618,0.17249797825907,-0.149304200581316,0,0,0,0
"391",0.210345543283892,0.00970502887356399,0.113860059473533,-0.223591102290768,0,0,0,0
"392",0.241575633793624,-0.0605375427872411,0.16842590056563,-0.263426107555257,0,0,0,0
"393",0.103968047485115,-0.0377829068971211,0.301175633371776,-0.183756097026279,0,0,0,0
"394",0.105919928141973,0.00228503890939447,0.330494592764545,-0.107315951789017,0,0,0,0
"395",0.180091393102588,0.0418583187182986,0.170869147181694,-0.134231495886644,0,0,0,0
"396",0.248407216092628,0.0566982986466377,0.149694343175805,-0.217131371707337,0,0,0,0
"397",0.10982368945569,0.0374063247397967,0.286516153675392,-0.231127454638103,0,0,0,0
"398",0.241575633793624,0.0923142504746513,0.2791864138272,-0.13746136117836,0,0,0,0
"399",0.347953129592401,0.199162105958692,0.167611485026942,-0.112699060608542,0,0,0,0
"400",0.332338084337535,0.162062156137845,0.143179018866301,-0.110545817080732,0,0,0,0
"401",0.305011755141519,0.0700542805821428,0.293031477984896,0.0552539345606533,0,0,0,0
"402",0.295252351857228,0.258522025672049,0.231135897044607,0.434224795455249,0,0,0,0
"403",0.477753193273478,0.475185732625799,0.0454491542237393,0.60325441238835,0,0,0,0
"404",0.620240481224134,0.482605722589968,0.19285836672627,0.511741562456416,0,0,0,0
"405",0.274757604960216,0.552353628253162,0.58296340975783,0.414845603704957,0,0,0,0
"406",0.65830215403287,0.656728153749147,0.824030409209483,0.280267883216819,0,0,0,0
"407",0.675869079944595,0.669094803689429,1.03577844926837,0.225360173257659,0,0,0,0
"408",0.667085616988733,0.716582739460114,1.05695325327426,0.139230432145251,0,0,0,0
"409",0.927661684679315,0.733401383378898,0.849277290908811,0.0649435304357991,0,0,0,0
"410",0.811524785596246,0.638425511837528,0.904657547539597,0.0714032610192298,0,0,0,0
"411",0.563635942175243,0.585990916090731,0.959223388631694,0.0229552816435003,0,0,0,0
"412",0.551924658234093,0.52860966036782,0.920945858313357,-0.0448718894825212,0,0,0,0
"413",0.508983283783211,0.483595054585191,0.88266832799502,-0.0448718894825212,0,0,0,0
"414",0.45237874473432,0.492499042542194,0.920945858313357,0.00142284636539829,0,0,0,0
"415",0.423100534881446,0.573624266150448,0.819958331516043,0.0940123180612369,0,0,0,0
"416",0.554852479219381,0.598852232028624,0.764578074885257,0.105855157464193,0,0,0,0
"417",0.478729133601907,0.526630996377374,0.842761966599307,0.0531006910328431,0,0,0,0
"418",0.459210327033324,0.449463100750011,0.695352754096776,-0.00288364069022218,0,0,0,0
"419",0.363568174847268,0.377241865098761,0.727114960105609,-0.111622438844637,0,0,0,0
"420",0.386014802401138,0.371305873127425,0.87452417260814,-0.134231495886644,0,0,0,0
"421",0.345025308607114,0.392576511024711,0.823215993670795,-0.0890133818026302,0,0,0,0
"422",0.317698979411098,0.288201985528727,0.538170555129989,-0.140691226470075,0,0,0,0
"423",0.268901962989641,0.157610162159343,0.606581460379782,-0.175143122915038,0,0,0,0
"424",0.190826736715309,0.18283812803752,0.683950936555144,-0.164376905275987,0,0,0,0
"425",0.213273364269179,0.208560759913307,0.55038678821031,-0.203135288776571,0,0,0,0
"426",0.140077839636993,0.229831397810593,0.583777825296518,-0.157917174692557,0,0,0,0
"427",0.283541067916078,0.227852733820148,0.467316403264131,-0.112699060608542,0,0,0,0
"428",0.284517008244507,0.173934140080516,0.420080302020227,-0.144997713525695,0,0,0,0
"429",0.248407216092628,0.0982502424459869,0.429853288484483,-0.117005547664163,0,0,0,0
"430",0.00930183562748741,0.113090222374326,0.316649528606849,-0.158993796456462,0,0,0,0
"431",0.24645533543577,0.0725276105701993,0.253125116589184,-0.212824884651717,0,0,0,0
"432",0.179115452774159,-0.0417402348780116,0.178198887029886,-0.236510563457629,0,0,0,0
"433",-0.0756049729458483,-0.0654842027633541,-0.0954447339692874,-0.197752179957045,0,0,0,0
"434",-0.0473027034214029,-0.111982806538816,-0.0962591495079756,-0.08686013827482,0,0,0,0
"435",0.00539807431377105,-0.0402562368851776,0.163539407333502,-0.0201095889127037,0,0,0,0
"436",0.137150018651706,0.135844858264446,0.234393559199359,0.120927862158864,0,0,0,0
"437",0.179115452774159,0.0843995945128704,0.165168238410878,0.105855157464193,0,0,0,0
"438",0.0717620166469529,0.0171250188377335,-0.0335491530289982,0.136000566853536,0,0,0,0
"439",0.0356522244950745,-0.0382775728947325,-0.377232510355341,0.228590038549374,0,0,0,0
"440",0.0873770619018192,-0.0155229370046125,-0.0889294096597834,0.407309251357621,0,0,0,0
"441",0.085425181244961,0.0171250188377335,0.148879927637117,0.140307053909156,0,0,0,0
"442",0.172283870475155,0.0487836426848567,0.0348617522207952,-0.0620978377050027,0,0,0,0
"443",0.0219890598970664,-0.0709255287370783,-0.341398226653068,0.226436795021564,0,0,0,0
"444",0.125438734710556,-0.0224482609711706,-0.3120792672603,0.372857354912658,0,0,0,0
"445",0.0668823150048071,-0.0808188486893043,0.0837266845420762,0.159686245659448,0,0,0,0
"446",0.0737138973038113,0.0745062745606444,0.214033170732159,0.0757097480748501,0,0,0,0
"447",0.0932327038723943,0.12990886629311,-0.339769395575692,0.129540836270105,0,0,0,0
"448",0.122510913725269,-0.147104092369219,-0.165484470296457,0.213517333854703,0,0,0,0
"449",0.159596646205576,-0.170848060254561,-0.377232510355341,0.349171676106746,0,0,0,0
"450",-0.0960997198428603,-0.0481708928469585,-0.246926024165259,0.265195178522148,0,0,0,0
"451",-0.0141207322548119,0.000306374918949092,0.0592942183814357,0.116621375103244,0,0,0,0
"452",0.0756657779606695,0.0289970027804047,-0.015632011177862,0.0929356962973318,0,0,0,0
"453",0.0171093582549207,-0.0283842529425065,-0.165484470296457,0.159686245659448,0,0,0,0
"454",0.0815214199312443,-0.034320244913842,0.0446347386850513,0.0606370433801788,0,0,0,0
"455",-0.093171898857573,-0.16293340429278,-0.579207563949969,0.125234349214485,0,0,0,0
"456",-0.0326635984949657,-0.174805388235452,-0.282760307867531,0.321179510245213,0,0,0,0
"457",-0.0336395388233948,-0.176784052225897,-0.178515118915465,0.131694079797915,0,0,0,0
"458",-0.0463267630929738,-0.0798295166940818,-0.00585902471360562,0.0907824527695216,0,0,0,0
"459",0.147885362264426,0.0299863347756272,0.0951285020837082,0.243662743244046,0,0,0,0
"460",0.111775570112548,0.257532693676826,0.227063819351167,0.310413292606162,0,0,0,0
"461",0.276709485617074,0.379220529089206,0.2791864138272,0.448220878386015,0,0,0,0
"462",0.281589187259219,0.46034575269746,0.227063819351167,0.568802515943386,0,0,0,0
"463",0.557780300204668,0.46034575269746,0.143993434404989,0.773360651085355,0,0,0,0
"464",0.664157796003445,0.586980248085953,-0.0987023961240395,1.10926664142375,0,0,0,0
"465",0.743208962606206,0.615670875947409,-0.0970735650466636,1.3525831600663,0,0,0,0
"466",0.885696250556861,0.795729299077922,0.109787981780093,1.24492098367579,0,0,0,0
"467",0.866177443988278,0.666126807703761,0.238465636892799,1.16094448609119,0,0,0,0
"468",0.758824007861072,0.724497395421895,0.290588231368832,1.28798585423199,0,0,0,0
"469",0.984266223728205,0.907523814538077,0.328051346148481,1.39134154356688,0,0,0,0
"470",0.900335355483298,0.873886526700508,0.292217062446208,1.1415652943409,0,0,0,0
"471",0.975482760772343,0.850142558815166,0.385060433856642,1.15879124256338,0,0,0,0
"472",0.837875174463833,0.72251873143145,0.362256798773378,1.11141988495156,0,0,0,0
"473",0.941324849277323,0.985681042160662,0.777608723504266,1.26430017542608,0,0,0,0
"474",1.23020318649235,1.07076359374981,0.932347675854989,1.1200328590628,0,0,0,0
"475",1.18335805072775,1.06087027379758,0.896513392152716,0.980072029755135,0,0,0,0
"476",1.01354443358108,1.05394494983102,0.821587162593419,0.982225273282945,0,0,0,0
"477",1.06038956934568,0.983702378170217,0.862307939527819,0.747521728751633,0,0,0,0
"478",0.814452606581534,0.769017335206912,1.06428299312245,0.71737631936229,0,0,0,0
"479",0.91009475876759,0.959958410284875,0.9111728718491,0.874563096892435,0,0,0,0
"480",0.957915834860618,0.909502478528522,0.797154696432778,0.8250384957528,0,0,0,0
"481",0.855442100375558,0.882790514657512,0.904657547539597,0.881022827475865,0,0,0,0
"482",0.891551892527436,0.974798390213214,1.08057130389621,0.829344982808421,0,0,0,0
"483",0.977434641429201,1.07076359374981,1.27603103318133,0.924087698032069,0,0,0,0
"484",0.928637625007743,1.08857156966381,1.19784714146728,1.06620177086754,0,0,0,0
"485",1.25362575437465,1.44769908392962,1.55293231633526,1.30305855892666,0,0,0,0
"486",1.46833262662906,1.48331503575763,1.15712636453288,1.37626883887221,0,0,0,0
"487",1.42343937152132,1.35668054036914,1.60831257296604,1.16740421667462,0,0,0,0
"488",1.35317166787442,1.41406179609205,1.8493795724177,0.738908754640392,0,0,0,0
"489",1.42343937152132,1.52090965157609,1.80540113332854,0.984378516810755,0,0,0,0
"490",1.28583178521281,1.34381922443124,1.69789828222172,0.723836049945721,0,0,0,0
"491",1.5600710175014,1.69701074672571,2.36897668610065,0.964999325060463,0,0,0,0
"492",1.67620791658447,1.75933866242474,1.92593463305437,1.23415476603674,0,0,0,0
"493",1.81283956256455,2.04723427303452,2.59375537477854,1.72078780332184,0,0,0,0
"494",2.08415097386785,2.29357793984494,2.40481096980292,1.7746188915171,0,0,0,0
"495",2.17100966309805,2.27774862792138,2.6035283612428,1.74447348212776,0,0,0,0
"496",2.2764112185684,2.37569249544842,2.59864186801067,2.18158191827323,0,0,0,0
"497",2.4608639406415,2.60620685033529,3.04331275213433,2.10837163832768,0,0,0,0
"498",2.71070466471937,2.97621701654854,3.64598025076346,1.86936160674075,0,0,0,0
"499",2.82781750413086,2.86541183308361,4.06296100657172,1.42794668353966,0,0,0,0
"500",2.6550760659989,2.83474254123171,4.33008930326139,1.33535721184382,0,0,0,0
"501",2.62970161745975,2.99402499246255,4.11997009427988,1.4365596576509,0,0,0,0
"502",2.92150777566006,3.06723556010902,3.91147971637575,1.64111779279287,0,0,0,0
"503",2.86002353496903,3.02865161229534,3.52381791996026,1.93826539963067,0,0,0,0
"504",2.90003708843462,3.0662462281138,3.89844906775674,1.99640297488155,0,0,0,0
"505",2.8658791769396,3.06129956813768,3.51241610241862,2.07391974188272,0,0,0,0
"506",2.80634681690542,3.01579029635744,3.7583695951024,1.97702378313126,0,0,0,0
"507",2.86392729628274,2.99105699647688,3.59385765628743,1.92534593846381,0,0,0,0
"508",2.83269720577301,2.97225968856765,3.76814258156666,1.94903161726973,0,0,0,0
"509",2.71558436636151,3.03458760426668,3.73556596001914,2.11698461243892,0,0,0,0
"510",2.86490323661117,3.10186217994181,3.64923791291821,2.07391974188272,0,0,0,0
"511",2.81317839920443,2.97028102457721,3.17524806940179,2.28278436408031,0,0,0,0
"512",2.71753624701837,2.89212379695462,3.13452729246738,2.41413221927673,0,0,0,0
"513",2.71753624701837,2.91487843284474,2.9227792524085,2.58639170150154,0,0,0,0
"514",2.66288358862634,2.63588681019196,2.81038990806955,2.26555841585782,0,0,0,0
"515",2.4237782081612,2.59235620240217,3.03679742782482,2.16435597005075,0,0,0,0
"516",2.42768196947491,2.53200695069359,2.47810836828484,2.11698461243892,0,0,0,0
"517",2.1427073935736,2.05317026500585,1.93896528167338,2.02008865368746,0,0,0,0
"518",1.8713959822703,2.14913546854244,2.39178032118391,1.94687837374192,0,0,0,0
"519",2.20321569393621,2.22531403217458,2.2842774700771,1.8801278243798,0,0,0,0
"520",1.7006064247952,1.9107064576938,2.14582682850013,1.42148695295623,0,0,0,0
"521",1.68987108118248,1.66733078686904,1.8558948967272,1.18893665195272,0,0,0,0
"522",1.44881382006048,1.62676817506491,1.96176891675664,1.28152612364856,0,0,0,0
"523",1.48882737352607,1.58422689927034,1.73861905915613,1.31382477656572,0,0,0,0
"524",1.33950850327641,1.33590456846946,1.48777907324022,0.975765542699514,0,0,0,0
"525",1.00476097062522,1.1231981894966,1.39330687075241,0.82719173928061,0,0,0,0
"526",1.03891888212024,1.19047276517174,1.39330687075241,0.846570931030902,0,0,0,0
"527",0.945228610591039,1.06383826978325,1.34932843166325,0.672158205278276,0,0,0,0
"528",0.959867715517477,1.09549689363037,1.3802762221334,0.685077666445137,0,0,0,0
"529",1.02232789653694,1.14199549740583,0.920945858313357,0.588181707693678,0,0,0,0
"530",0.622192361880992,0.70372142352222,0.686394183171208,0.336252214939884,0,0,0,0
"531",0.450426864077462,0.422751136879001,0.701053662867593,0.265195178522148,0,0,0,0
"532",0.327458382695389,0.472217736640131,0.880225081378956,0.166145976242878,0,0,0,0
"533",0.244503454778912,0.362401885170422,0.679878858861704,0.0391046081020768,0,0,0,0
"534",0.205465841641746,0.222906073844035,0.345968487999617,-0.0922432470943455,0,0,0,0
"535",0.145933481607568,0.341625913270747,0.523511075433605,-0.00826674950974768,0,0,0,0
"536",0.281589187259219,0.36932720913698,0.518624582201477,0.140307053909156,0,0,0,0
"537",0.342097487621827,0.451441764740456,0.502336271427716,0.282421126744629,0,0,0,0
"538",0.271829783974928,0.456388424716569,0.26289810305344,0.269501665577768,0,0,0,0
"539",0.149837242921285,0.301063301466621,0.671734703474824,0.207057603271272,0,0,0,0
"540",0.392846384700142,0.518716340415593,0.461615494493315,0.353478163162366,0,0,0,0
"541",0.491416357871486,0.615670875947409,0.837875473367179,0.295340587911491,0,0,0,0
"542",0.490440417543057,0.707678751503111,0.994243256795278,0.125234349214485,0,0,0,0
"543",0.652446512062295,0.668105471694207,1.17830116853877,0.118774618631054,0,0,0,0
"544",0.664157796003445,0.864982538743505,1.3802762221334,0.0606370433801788,0,0,0,0
"545",0.560708121189955,0.796718631073145,1.42262583014517,0.0627902869079889,0,0,0,0
"546",0.561684061518385,0.592916240057289,1.01216039864641,-0.150380822345221,0,0,0,0
"547",0.461162207690182,0.550374964262717,0.888369236765836,-0.337713009264708,0,0,0,0
"548",0.179115452774159,0.17541813807335,0.350854981231746,-0.283881921069453,0,0,0,0
"549",-0.200525334984779,0.0191036828281786,0.502336271427716,-0.318333817514417,0,0,0,0
"550",0.0600507327058032,0.0665916185988637,-0.0237761665647421,-0.311874086930986,0,0,0,0
"551",-0.249322351406236,-0.165901400278448,-0.170370963528585,-0.279575434013833,0,0,0,0
"552",-0.456221701033215,-0.187666704173346,-0.067754605653895,-0.387237610404343,0,0,0,0
"553",-0.189789991372058,-0.0600428767896297,-0.129650186594184,-0.24512353756887,0,0,0,0
"554",-0.345940443920722,-0.189645368163791,0.0364905832981711,-0.339866252792519,0,0,0,0
"556",-0.299827263402445,-0.192613364149459,-0.30393511187342,-0.35493895748719,0,0,0,0
"557",-0.30299906946984,-0.0254162569568385,0.474646143112324,-0.210671641123907,0,0,0,0
"558",-0.0209523145538161,0.124962206316997,0.399719913553027,-0.318333817514417,0,0,0,0
"559",0.0171093582549207,0.190258118001689,0.248238623357055,-0.260196242263541,0,0,0,0
"560",-0.287384024214973,-0.0699361967418557,0.25475394766656,-0.309720843403176,0,0,0,0
"561",-0.13123357166631,-0.0729041927275236,0.17657005595251,-0.35924544454281,0,0,0,0
"562",-0.204429096298496,-0.029373584937729,0.0560365562266836,-0.367858418654051,0,0,0,0
"563",-0.0307117178381076,0.127930202302665,0.331309008303233,-0.393697340987774,0,0,0,0
"564",-0.0970756601712894,-0.024426924961616,0.301990048910465,-0.303261112819745,0,0,0,0
"565",-0.274696799945394,-0.0541068848182941,0.20100252211315,-0.376471392765292,0,0,0,0
"566",-0.1878381107152,-0.0264055889520611,0.0381194143755471,-0.434608968016167,0,0,0,0
"567",-0.465005163989078,-0.147104092369219,0.108159150702717,-0.46690762093332,0,0,0,0
"568",-0.149776437906463,-0.134242776431325,0.212404339654783,-0.529351683239816,0,0,0,0
"569",-0.403520923298042,-0.263845267805486,-0.269729659248523,-0.531504926767626,0,0,0,0
"570",-0.278600561259111,-0.156997412321445,0.430667704023171,-0.490593299739233,0,0,0,0
"571",-0.0502305244066905,0.122983542326552,0.300361217833088,-0.488440056211422,0,0,0,0
"572",-0.273720859616965,-0.0847761766701948,0.165168238410878,-0.453988159766459,0,0,0,0
"573",-0.290311845200261,-0.133253444436102,0.033232921143419,-0.490593299739233,0,0,0,0
"574",-0.311782532425702,-0.0392669048899551,0.181456549184638,-0.387237610404343,0,0,0,0
"575",-0.330325398665855,-0.155018748331,0.108159150702717,-0.589642502018502,0,0,0,0
"576",-0.203453155970066,-0.144136096383551,0.218919663964287,-0.428149237432737,0,0,0,0
"577",-0.221020081881791,-0.0224482609711706,0.108159150702717,-0.593948989074122,0,0,0,0
"578",-0.326421637352139,-0.0719148607323008,0.0641807116135637,-0.428149237432737,0,0,0,0
"579",-0.484523970557661,-0.356842475356411,-0.0726410988860231,-0.451834916238649,0,0,0,0
"580",-0.627011258508316,-0.372671787279972,-0.629701327348626,-0.56595682321259,0,0,0,0
"581",-0.706062425111077,-0.657599401904082,-0.945694556359576,-0.479827082100182,0,0,0,0
"582",-0.637746602121037,-0.488423630721017,-0.0563527881122628,-0.537964657351057,0,0,0,0
"583",-0.441582596106778,-0.510188934615914,-0.141052004135816,-0.550884118517918,0,0,0,0
"584",-0.33618104063643,-0.307375875595281,-0.199689922921354,-0.647780077269377,0,0,0,0
"585",-0.418160028224479,-0.277695915738602,-0.289275632177035,-0.486286812683612,0,0,0,0
"586",-0.562599196831993,-0.383554439227421,0.026717596833915,-0.527198439712006,0,0,0,0
"587",-0.546008211248697,-0.237133303934476,0.028346427911291,-0.451834916238649,0,0,0,0
"588",-0.339108861621718,-0.188656036168568,0.0120581171375306,-0.611174937296604,0,0,0,0
"589",-0.49623525449881,-0.433021038988551,-0.694854570443667,-0.559497092629159,0,0,0,0
"590",-0.690447379856211,-0.646716749956634,-0.504281334390672,-0.645626833741567,0,0,0,0
"591",-0.70313460412579,-0.530964906515589,-0.207834078308234,-0.665006025491859,0,0,0,0
"592",-0.562599196831993,-0.305397211604836,-0.074269929963399,-0.589642502018502,0,0,0,0
"593",-0.466957044645936,-0.305397211604836,-0.258327841706891,-0.57241655379602,0,0,0,0
"594",-0.549911972562414,-0.492380958701907,-0.364201861736333,-0.660699538436239,0,0,0,0
"595",-0.734364694635522,-0.643748753970966,-0.761636644616085,-0.716683870159304,0,0,0,0
"596",-0.753883501204105,-0.698162013708209,-0.528713800551312,-0.645626833741567,0,0,0,0
"597",-0.818295562880429,-0.66056739788975,-0.616670678729618,-0.684385217242151,0,0,0,0
"598",-0.686543618542494,-0.508210270625469,-0.00585902471360562,-0.733909818381785,0,0,0,0
"599",-0.499163075484098,-0.414223731079322,-0.0335491530289982,-0.684385217242151,0,0,0,0
"600",-0.386929937714746,-0.186677372178123,-0.0465798016480064,-0.606868450240984,0,0,0,0
"601",-0.542104449934981,-0.342991827423294,-0.137794341981064,-0.628400885519086,0,0,0,0
"602",-0.555767614532988,-0.585378166252832,-0.321852253724556,-0.723143600742734,0,0,0,0
"603",-0.569430779130996,-0.191624032154236,0.0934996710063323,-0.602561963185363,0,0,0,0
"604",-0.339108861621718,-0.373661119275195,-0.673679766437779,-0.611174937296604,0,0,0,0
"605",-0.625059377851458,-0.600218146181171,-0.277873814635403,-0.67146575607529,0,0,0,0
"606",-0.683615797557207,-0.498316950673243,-0.0368068151837503,-0.649933320797188,0,0,0,0
"607",-0.513802180410535,-0.278685247733825,-0.341398226653068,-0.5681100667404,0,0,0,0
"608",-0.566502958145709,-0.536900898486925,-0.901716117270423,-0.57241655379602,0,0,0,0
"609",-0.651409766719045,-0.731799301545778,-0.569434577485713,-0.5681100667404,0,0,0,0
"610",-0.93150464097821,-0.821828513111034,-0.865881833568151,-0.67146575607529,0,0,0,0
"611",-0.922721178022348,-0.808967197173141,-0.51731198300968,-0.748982523076457,0,0,0,0
"612",-0.932480581306639,-0.862391124915161,-0.80887274585999,-0.742522792493026,0,0,0,0
"613",-0.866116638973457,-0.832711165058483,-0.688339246134163,-0.807120098327332,0,0,0,0
"614",-0.861236937331311,-0.808967197173141,-0.585722888259473,-0.796353880688281,0,0,0,0
"615",-0.854405355032307,-0.815892521139699,-0.621557171961746,-0.755442253659887,0,0,0,0
"616",-0.86318881798817,-0.784233897292576,-0.838191705252758,-0.832959020661055,0,0,0,0
"617",-1.05252124170342,-1.02266290814122,-1.13138129918044,-0.772668201882369,0,0,0,0
