"","date","mouth to BON","MCN to ICH or PRA (ICH)","ICH to LGR","BON to MCN","MCN to ICH or PRA (PRA)","PRA to RIS","RIS to RRE","RRE to WEL"
"13204","2001-01-29",133.6792,28.5708,25.4042,110.0333,76.533,67.846,66.104,67.654
"13205","2001-01-30",126.8625,34.8958,32.475,108.1708,85.242,92.608,92.025,90.221
"13206","2001-01-31",128.8042,26.2167,24.875,126.4792,100.312,88.975,86.529,87.642
"13207","2001-02-01",130.7792,20.5458,20.0792,108.7375,86.371,78.588,78.633,80.017
"13208","2001-02-02",132.3833,29.6083,22.3917,114.7708,75.604,62.529,59.108,59.671
"13209","2001-02-03",129.3708,23.7708,25.4792,101.5667,71.142,64.271,65.071,65.05
"13210","2001-02-04",129.475,26.8,19.8458,111.7458,70.825,61.275,59.3,60.058
"13211","2001-02-05",127.7917,24.8667,17.0333,98.3708,70.142,64.154,63.087,63.842
"13212","2001-02-06",123.1042,22.8583,17.3667,101.6208,77.662,91.508,89.975,90.946
"13213","2001-02-07",122.7917,23.8292,18.4792,106.9792,106.392,98.417,94.867,96.042
"13214","2001-02-08",123.0042,14.4542,21.8458,127.3958,105.204,103.971,103.496,104.188
"13215","2001-02-09",124.5792,27.3333,22.6042,119.9458,123.067,115.6,112.742,111.65
"13216","2001-02-10",126.2833,18.675,24.8792,137.7208,110.433,102.6,99.871,101.9
"13217","2001-02-11",125.6292,24.2333,21.7292,125.5,110.746,94.921,89.413,86.112
"13218","2001-02-12",127.3792,12.8792,17.7125,114.4792,76.087,66.887,68.35,71.525
"13219","2001-02-13",126.9167,25.0958,17.6125,109.5542,99.008,107.85,103.75,101.721
"13220","2001-02-14",130.45,17.775,21.3917,125.7875,119.721,111.275,108.871,103.45
"13221","2001-02-15",146.4542,25.2625,28.0667,136.8542,101.796,101.638,100.258,99.379
"13222","2001-02-16",144.3292,31.4708,30.6708,127.0583,92.629,95.413,92.879,93.112
"13223","2001-02-17",152.7167,25.6167,23.3958,127.2958,111.43,92.883,89.796,90.821
"13224","2001-02-18",136.8667,23.1917,20.4667,130.9833,78.917,80.208,76.946,72.146
"13225","2001-02-19",132.6792,14.3917,18.2958,81.4167,71.758,37.038,34.717,37.392
"13226","2001-02-20",133.5708,21.7042,19.5792,124.4833,71.175,65.075,65.371,66.546
"13227","2001-02-21",131.6583,29.3792,19.0125,100.6292,71.362,83.546,81.467,79.487
"13228","2001-02-22",131.2917,25.5875,17.4375,98.9958,81.358,91.954,91.596,94.121
"13229","2001-02-23",128.2792,22.8667,16.7125,123.6958,121.742,117.913,114.233,108.504
"13230","2001-02-24",125.7625,19.925,18.1542,145.225,124.846,117.679,115.471,112.867
"13231","2001-02-25",125.2375,11.6917,19.05,125.175,97.133,82.45,80.579,82.638
"13232","2001-02-26",125.0208,20.575,19.775,102.1417,94.333,99.379,101.846,95.887
"13233","2001-02-27",128.625,22.3583,18.875,131.3917,129.125,117.133,114.008,108.308
"13234","2001-02-28",131.9083,22.1625,19.2083,136.7417,119.542,108.229,105.537,105.208
"13235","2001-03-01",131.3,21.1792,20.2292,132.9917,126.325,108.454,104.837,107.975
"13236","2001-03-02",128.9542,11.5458,12.3958,127.6917,119.312,113.242,109.233,107.962
"13237","2001-03-03",127.3208,15.9,14.6,117.4667,104.688,96.408,93.975,93.083
"13238","2001-03-04",126.6833,15.1542,14.8792,104.9083,78.108,77.417,78.392,80.329
"13239","2001-03-05",129.8375,12.5042,16.6917,95.3833,71.646,66.225,60.929,64.713
"13240","2001-03-06",128.8625,14.2042,17.4375,107.7958,81.408,86.454,84.837,85.95
"13241","2001-03-07",128.5917,22.1,23.075,112.9375,101.804,97.062,93.438,91.837
"13242","2001-03-08",124.7833,20.1458,19.2667,117.0417,90.783,89.438,88.042,91.971
"13243","2001-03-09",117.7667,19.95,21.1167,98.25,104.338,95.271,92.038,92.112
"13244","2001-03-10",117.7542,28.7875,28.3375,127.5917,95.904,87.425,90.317,84.646
"13245","2001-03-11",116.8292,29.3,26.1333,117.5333,77.437,61.05,59.679,61.483
"13246","2001-03-12",117.7417,21.9208,20.85,102.9583,70.596,53.512,51.513,53.083
"13247","2001-03-13",119.9833,25.4875,23.0292,98.9958,85.087,87.275,87.117,85.871
"13248","2001-03-14",118.1917,27.4125,25.875,106.5833,84.667,96.579,91.7,92.008
"13249","2001-03-15",118.7792,34.325,31.4875,123.3917,94.562,87.867,87.604,86.767
"13250","2001-03-16",120.4167,25.8833,26.5917,118.2625,99.567,88.246,84.708,85.483
"13251","2001-03-17",135.7042,34.9333,32.3042,120.5,82.708,77.746,76.242,75.875
"13252","2001-03-18",123.525,29.8458,26.3417,117.9,72.5,50.983,47.104,50.704
"13253","2001-03-19",116.2625,23.3042,23.0667,92.3625,70.121,41.004,41.95,43.683
"13254","2001-03-20",134.8083,32.8542,24.6542,102.5833,70.737,86.492,83.467,79.304
"13255","2001-03-21",133.0708,36.2292,34.8833,112.9792,75.396,76.962,77.158,77.721
"13256","2001-03-22",124.5696,33.3208,36.1292,108.7625,82.571,91.038,85.812,82.838
"13257","2001-03-23",140.0917,41.0958,35.4958,135.95,82.708,60.221,57.754,60.821
"13258","2001-03-24",148.4708,29.7833,27.0917,119.2917,74.167,53.808,53.783,65.438
"13259","2001-03-25",100.3542,32.2042,28.8333,94.4875,70.571,58.275,53.687,53.117
"13260","2001-03-26",100.3292,26.7,27.3708,91.9792,70.208,37.254,36.888,39.871
"13261","2001-03-27",122.7083,40.2333,38.6042,106.5,70.35,71.729,74.167,73.042
"13262","2001-03-28",137.9083,50.2083,44.2292,123.2333,70.537,81.825,77.758,77.717
"13263","2001-03-29",124.7375,43.075,41.475,115.5458,71.765,70.758,76.433,71.154
"13264","2001-03-30",138.0792,47.9,39.2667,115.9625,69.467,60.258,57.921,61.512
"13265","2001-03-31",147.1,51.0708,44.1292,123.5542,70.054,68.775,67.383,65.075
"13266","2001-04-01",122.4542,41.8875,40.2125,110.1917,70.421,54.971,53.492,53.65
"13267","2001-04-02",111.2783,24.6565,31.6167,88.9652,70.196,37.743,36.143,36.917
"13268","2001-04-03",121.15,40.7708,37.1375,114.3792,69.233,62.733,60.183,65.55
"13269","2001-04-04",134.5,45.4667,37.5958,111.9708,68.783,65.542,64.663,63.317
"13270","2001-04-05",132.0583,39.9792,35.15,120.025,68.421,70.117,68.554,68.425
"13271","2001-04-06",119.3042,42.6958,35.9083,106.5792,67.679,61.275,59.304,64.263
"13272","2001-04-07",133.7958,43.6375,32.4875,112.2792,68.067,64.996,64.108,65.254
"13273","2001-04-08",121.2167,30.6458,29.8958,97.5583,68.213,62.758,61.471,59.192
"13274","2001-04-09",103.9958,25.7167,26.7083,91.4208,68.033,56.842,56.017,56.571
"13275","2001-04-10",120.35,41.2417,32.7292,115.0875,68.183,65.525,64.617,67.862
"13276","2001-04-11",137.1917,41.7542,35.0375,116.3583,66.913,82.412,83.929,81.204
"13277","2001-04-12",133.7333,24.9792,24.325,104.7833,85.483,96.925,92.254,90.162
"13278","2001-04-13",132.7083,27.5333,27.2833,125.1625,95.542,80.75,81.304,86.217
"13279","2001-04-14",124.3167,31.1458,28.8458,114.3583,80.238,73.3,70.325,69.346
"13280","2001-04-15",99.9125,31.525,28.9958,95.3,71.521,61.75,60.092,57.675
"13281","2001-04-16",98.2417,26.9083,26.4833,80.7583,68.342,35.192,34.888,33.608
"13282","2001-04-17",112.9792,28.7167,24.925,107.4583,69.096,64.25,63.521,68.85
"13283","2001-04-18",121.0958,29.7125,29.7958,112.5208,67.762,75.733,74.296,72.504
"13284","2001-04-19",136.9625,37.4667,33.4792,114.825,67.596,66.579,68.892,70.713
"13285","2001-04-20",121.2458,33.7,30.8,100.3958,69.179,63.404,61.162,62.587
"13286","2001-04-21",123.925,32.8625,33.6583,103.0708,68.612,71.346,69.312,69.5
"13287","2001-04-22",109.3458,39.4625,36.1625,99.2125,68.208,43.729,41.8,43.546
"13288","2001-04-23",93.5417,35.1042,32.5125,80.8625,68.092,44.583,43.212,43.683
"13289","2001-04-24",102.2292,35.2875,34.1042,101.3208,67.892,69.1,68.037,71.263
"13290","2001-04-25",120.3583,32.5542,31.7125,106.3667,73.679,77.438,73.804,73.392
"13291","2001-04-26",122.4583,40.2917,34.9875,111.7833,67.383,68.321,65.679,64.95
"13292","2001-04-27",125.3917,41.8083,42.2917,109.6708,67.662,71.417,68.083,68.683
"13293","2001-04-28",131.55,49.875,45.9792,112.8792,66.421,63.154,56.488,61.625
"13294","2001-04-29",107.5042,59.2792,57.8583,113.3042,66.217,44.463,40.004,40.7
"13295","2001-04-30",141.6917,60.25,58.7208,132.5417,66.729,47.871,42.421,43.121
"13296","2001-05-01",146.5125,58.5292,54.775,130.5208,67.921,70.233,64.833,64.508
"13297","2001-05-02",160.5667,69.8917,68.0917,135.725,73.475,65.633,61.4,61.546
"13298","2001-05-03",161.9167,62.1792,59.4083,140.0333,71.154,64.146,60.113,61.967
"13299","2001-05-04",152.4083,61.0333,56.1708,125.9167,68.783,64.35,60.704,61.362
"13300","2001-05-05",142.8917,53.8917,49.9917,132.525,67.808,67.183,64.846,65.483
"13301","2001-05-06",134.9083,53.8625,50.2,121.8917,68.196,59.508,55.388,54.592
"13302","2001-05-07",148.1208,45.4667,45.5333,112.1458,68.775,38.121,35.529,39.15
"13303","2001-05-08",141.7,47.9625,43.225,128.6583,65.558,66.379,62.771,62.642
"13304","2001-05-09",132.4417,47.6333,49.0583,107.2458,61.138,64.075,61.104,62.012
"13305","2001-05-10",123.0625,51.2958,49.3625,113.6625,56.496,78.629,73.85,71.646
"13306","2001-05-11",109.3208,56.3292,53.3125,106.2875,54.704,75.842,71.312,71.429
"13307","2001-05-12",111.8583,60.125,55.8125,110.2917,65.758,63.913,58.204,58.758
"13308","2001-05-13",120,56.225,55.5625,117.4583,51.475,33.746,28.642,29.537
"13309","2001-05-14",111.6,59.4167,61.9083,103.775,38.6,38.962,32.133,32.067
"13310","2001-05-15",122.1083,77.3875,70.9375,116.0417,41.821,59.558,51.25,52.15
"13311","2001-05-16",133.1792,74.9167,80.5208,126.3542,52.979,43.008,35.346,37.146
"13312","2001-05-17",158.5958,91.8458,91.3167,142.0375,42.5,45.117,37.329,35.462
"13313","2001-05-18",175.4333,90.8708,88.275,147.1417,54.433,50.454,43.113,43.629
"13314","2001-05-19",180.4125,92.1375,81.9333,150.6042,47.504,40.333,34.717,34.025
"13315","2001-05-20",138.1292,84.7417,75.3167,128.0875,46.463,43.896,38.212,37.946
"13316","2001-05-21",125.8375,72.4625,68.2792,108.9,40.021,37.142,32.575,32.008
"13317","2001-05-22",144.7958,65.5167,62.7708,111.3125,62.425,76.771,70.142,70.967
"13318","2001-05-23",142.0208,61.0292,60.0125,144.8708,106.975,88.083,81.237,77.7
"13319","2001-05-24",170.125,64.05,62.4,154.7125,77.046,82.562,72.875,73.404
"13320","2001-05-25",166.2625,66.9833,64.1792,153.9458,91.217,87.821,75.587,74.296
"13321","2001-05-26",159.0042,71.1208,69.875,155.7208,83.688,80.779,65.433,61.875
"13322","2001-05-27",143.675,75.3417,75.5292,144.0833,59.271,51.083,39.721,37.696
"13323","2001-05-28",134.2792,67.6667,66.9667,122.3,50.008,47.817,37.238,37.638
"13324","2001-05-29",121.3542,69.1958,65.8958,116.425,49.271,45.671,37.687,37.792
"13325","2001-05-30",152.4208,71.4375,63.8167,140.9542,76.917,78.546,68.558,67.063
"13326","2001-05-31",174.9167,61.1667,59.7292,145.1083,94.679,88.983,82.017,79.471
"13327","2001-06-01",171.2167,58.5333,54.5458,153.3417,97.283,97.329,89.971,88.033
"13328","2001-06-02",172.65,53.3458,51.8375,157.9792,91.171,84.183,75.746,73.462
"13329","2001-06-03",133.9667,47.6458,47.6583,126.3625,78.833,68.275,61.587,61.263
"13330","2001-06-04",116.4417,45.6125,43.7208,106.4625,70.542,67.071,61.033,63.442
"13331","2001-06-05",144.6417,45.7875,43.1333,135.9417,89.717,95.775,88.029,82.792
"13332","2001-06-06",154.3375,42.7292,43.3708,157.6583,105.533,89.613,84.7,83.521
"13333","2001-06-07",157.2958,43.3,41.3792,133.7208,87.929,93.083,87.796,91.413
"13334","2001-06-08",142.4583,43.2042,42.075,134.0167,114.992,117.608,112.083,112.371
"13335","2001-06-09",160.2583,49.3458,45.6667,159.3333,129.5,111.771,104.933,97.55
"13336","2001-06-10",163.55,43.4583,45.6958,148.2542,83.529,80.388,72.858,76.429
"13337","2001-06-11",117.25,40.2917,38.1708,111.6042,68.475,63.508,57.275,58.308
"13338","2001-06-12",147.0792,41.2833,39.0208,129.0125,107.712,109.096,104.163,106.771
"13339","2001-06-13",166.3292,41.1875,39.4375,166.2833,108.879,88.933,81.979,82.063
"13340","2001-06-14",159.0542,41.6292,41.6,124.8125,80.112,82.646,77.612,77.067
"13341","2001-06-15",133.3875,40.9542,38.1958,123.8958,86.733,84.612,79.838,84.258
"13342","2001-06-16",127.0958,38.8792,37.7625,133,106.171,105.321,100,100.929
"13343","2001-06-17",126.9458,40.1625,37.5958,132.7167,72.487,75.263,69.487,71.421
"13344","2001-06-18",103.1292,35.5417,34.925,92.6083,63.221,57.35,51.254,49.354
"13345","2001-06-19",122.7917,33.3458,33.2833,108.1625,94.062,96.704,92.533,95.179
"13346","2001-06-20",150.9875,31.9583,30.3583,146.4417,118.888,101.508,99.775,101.587
"13347","2001-06-21",144.3875,30.5625,31.9167,125.7458,107.579,111.217,106.675,109.429
"13348","2001-06-22",134.7583,26.825,27.8458,141.8,116.7,112.242,109.683,118.867
"13349","2001-06-23",138,34.6625,30.4375,145.4,101.808,101.096,92.571,89.808
"13350","2001-06-24",129.7208,27.8583,26.7208,118.0333,89.229,70.975,65.425,65.446
"13351","2001-06-25",117.8583,17.9583,20.5083,102.6625,60.217,46.929,42.512,43.771
"13352","2001-06-26",117.6958,28.0542,29.4875,94.9083,90.304,95.629,90.071,89.392
"13353","2001-06-27",117.1542,34.0417,29.6,133.6167,92.263,90.462,86.771,86.396
"13354","2001-06-28",129.2583,24.8167,24.2333,109.9833,109.879,99.3,96.621,98.671
"13355","2001-06-29",129.2958,26.15,25.9833,125.2417,96.225,93.538,90.875,92.05
"13356","2001-06-30",134.375,28.7083,27.9167,135.275,99.663,90.967,85.442,90.133
"13357","2001-07-01",112.5375,23.4,22.8625,111.3042,90.621,84.758,81.004,82.967
"13358","2001-07-02",100.7125,25.2958,23.6458,93.0625,89.254,71.696,65.617,64.342
"13359","2001-07-03",122.5792,23.8042,24.95,112.2292,86.146,94.625,92.167,89.358
"13360","2001-07-04",126.3333,28.8292,25.1333,123.9625,101.258,88.788,83.092,84.646
"13361","2001-07-05",102.6375,26.4333,26.3125,104.1917,58.921,47.167,44.963,46.654
"13362","2001-07-06",97.225,23.6792,25.3833,84.9917,55.65,64.538,60.537,58.892
"13363","2001-07-07",91.525,29.2125,29.2875,85.6625,61.008,54.808,52.571,53.771
"13364","2001-07-08",85.05,27.3875,26.1667,84.2667,50.9,48.35,45.996,46.671
"13365","2001-07-09",83.2,28.8625,27.85,66.8708,59.883,48.725,46.917,44.692
"13366","2001-07-10",84.2125,27.1125,25.4667,94.8417,64.221,71.154,68.271,64.112
"13367","2001-07-11",97.5667,27.225,25.2333,97.4333,72.062,41.821,40.012,40.858
"13368","2001-07-12",100.7833,25.7875,25.9542,90.3,49.008,40.454,40.904,41.171
"13369","2001-07-13",88.55,30.05,28.3917,72.3833,40.529,54.242,53.804,52.842
"13370","2001-07-14",81.4292,25.5292,26.2667,68.9042,61.125,64.633,64.925,66.917
"13371","2001-07-15",75.8625,26.775,27.475,83.3333,62.713,52.396,48.329,46.779
"13372","2001-07-16",75.9458,23.3167,23.975,74.2,46.954,34.371,33.383,31.05
"13373","2001-07-17",83.1583,25.8542,24.45,78.875,50.325,62.621,61.833,56.267
"13374","2001-07-18",86.175,29.9,28.975,77.3417,70.125,55.833,56.917,61.846
"13375","2001-07-19",105.3083,25.6292,25.1833,99.1667,59.142,56.408,54.742,57.504
"13376","2001-07-20",83.8708,28.5125,27.6167,79.1708,61.483,62.967,61.325,61.933
"13377","2001-07-21",84.5042,26.4875,26.8792,86.2833,61.071,55.592,56.025,53.1
"13378","2001-07-22",88.2833,28.075,27.05,80.1542,48.079,33.004,31.488,35.092
"13379","2001-07-23",78.4167,24.9375,25.9625,70.425,42.083,49.742,48.229,45.854
"13380","2001-07-24",83.1917,25.8417,26.4042,82.75,72.258,65.246,64.121,61.475
"13381","2001-07-25",85.2375,32.1917,31.6625,95.8875,53.687,44.562,44.783,47.596
"13382","2001-07-26",88.3917,32.7,31.1125,82.3,57.571,65.567,64.604,62.546
"13383","2001-07-27",91.5583,32.6292,32.2625,85.1375,57.783,53.333,54.637,53.638
"13384","2001-07-28",96.7167,30.2208,29.6125,89.0583,68.038,46.383,47.129,49.812
"13385","2001-07-29",92.55,24.9167,27.2458,79.8833,44.95,42.762,41.287,40.429
"13386","2001-07-30",79.3167,26.1792,23.3208,69.5625,40.154,29.733,28.875,31.171
"13387","2001-07-31",77.9917,23.4208,23.4417,68.6375,45.479,49.283,50.887,51.204
"13388","2001-08-01",80.4167,23.3625,23.4292,72.1875,55.217,54.863,52.058,52.704
"13389","2001-08-02",80.4583,25.8625,24.1,72.7167,58.625,53.321,54.363,59.55
"13390","2001-08-03",78.0875,26.9875,26.375,81.9833,67.583,62.867,61.825,57.367
"13391","2001-08-04",82.3917,28.5042,27.4875,87.575,55.192,52.175,51.283,51.304
"13392","2001-08-05",80.8,27.5917,27.1167,85.825,53.1,38.854,38.492,40.312
"13393","2001-08-06",83.0458,24.025,24.2125,79.2792,46.25,44.996,43.512,44.246
"13394","2001-08-07",97.5958,25.9333,24.8917,81.6333,64.971,82.129,82.896,83.517
"13395","2001-08-08",100.2583,26.6208,27.5208,98.1958,106.95,93.354,91.971,95.354
"13396","2001-08-09",123.2292,26.6458,26.9458,120.5333,91.367,73.125,72.571,76.296
"13397","2001-08-10",126.1583,31.1875,27.8,115.5625,67.596,62.829,62.896,63.592
"13398","2001-08-11",110.8417,24.4792,24.575,91.0833,78.429,79.867,78.567,73.908
"13399","2001-08-12",102.6458,29.5208,29,105.2417,73.125,55.217,55.387,60.642
"13400","2001-08-13",105.8208,24.0792,23.5375,89.1417,64.625,54.567,53.504,54.067
"13401","2001-08-14",108.8042,24.825,24.1167,96.6083,71.638,84.337,85.913,86.8
"13402","2001-08-15",107.8542,25.4417,23.3,105.2583,96.408,78.842,77.429,75.775
"13403","2001-08-16",118.6583,23.2833,25.325,105.55,84.812,79.758,78.179,84.546
"13404","2001-08-17",120.1667,23.7333,22.0667,113.475,83.587,76.146,77.846,74.983
"13405","2001-08-18",111.1,27.4958,26.5458,106.1167,76.083,82.937,82.55,82.933
"13406","2001-08-19",102.55,23.7583,25.6583,91.0958,73.908,62.892,59.567,61.417
"13407","2001-08-20",98.3417,23.8625,23.5542,88.5167,60.962,55.867,53.929,51.546
"13408","2001-08-21",103.4167,21.0042,20.7875,81.9792,63.958,64.567,64.054,65.208
"13409","2001-08-22",93.9875,20.5167,22.8417,90.6333,65.633,57.483,58.475,61.867
"13410","2001-08-23",103.1792,21.9208,23.2625,88.1208,69.196,62.008,59.692,60.329
"13411","2001-08-24",96.8333,26.1625,22.9958,93.1583,73.983,68.608,67.438,68.4
"13412","2001-08-25",85.7333,23.3375,23.2958,88.3167,69.742,75.588,76.633,81.171
"13413","2001-08-26",107.925,23.6542,21.9333,105.3,76.617,70.879,69.433,68.725
"13414","2001-08-27",118.9042,21.7333,21.6542,95.2875,66.883,64.521,62.008,66.192
"13415","2001-08-28",123.8417,18.1583,22.7417,93.65,100.588,96.508,97.546,97.879
"13416","2001-08-29",123.2917,25.7333,25.425,128.5,108.629,98.829,94.679,93.817
"13417","2001-08-30",124.0583,19.1958,17.2208,113.6958,88.917,84.75,83.463,78.488
"13418","2001-08-31",116.4958,17.3458,16.2208,111.55,82.45,80.708,79.117,83
"13419","2001-09-01",101.3083,14.1833,14.025,95.5583,91.329,75.783,75.492,77.483
"13420","2001-09-02",94.4083,11.9125,13.425,101.9917,58.958,49.554,48.775,50.367
"13421","2001-09-03",91.7292,13.5167,13.0208,65.2875,51.462,52.329,51.113,50.979
"13422","2001-09-04",88.9125,14.7875,12.875,73.4833,71.2,68.083,70.154,71.696
"13423","2001-09-05",86.0375,13.0333,13.4083,78.8625,86.029,86.654,85.717,85.287
"13424","2001-09-06",92.9375,15.8458,16.2833,95.9708,87.704,78.221,75.617,70.729
"13425","2001-09-07",80.4917,12.1208,16.8958,95.875,75.308,45.892,45.758,48
"13426","2001-09-08",79.8167,16.1167,15.525,63.8625,45.033,54.946,54.571,54.971
"13427","2001-09-09",76.0417,14.5792,13.5333,54.9292,44.396,46,46.021,44.562
"13428","2001-09-10",76.5417,13.0625,13.3333,63.475,48.412,40.95,41.829,42.108
"13429","2001-09-11",76.7625,11.5708,13.5958,68.775,70.779,79.392,79.004,78.212
"13430","2001-09-12",85.3958,12.2375,16.9042,92.5,101.625,92.517,93.121,93.913
"13431","2001-09-13",104.375,15.3083,15.9,111.0667,88.067,79.121,78.529,76.713
"13432","2001-09-14",95.8542,15.7917,16.7375,94.8458,80.121,73.763,71.538,65.688
"13433","2001-09-15",95.1958,13.9875,14.3708,92.6042,63.192,57.892,58.833,62.487
"13434","2001-09-16",80.5167,15.1583,12.7208,63.3667,49.113,37.992,38.154,41.496
"13435","2001-09-17",76.8333,14.8958,13.4833,62.05,44.487,41.292,39.967,39.367
"13436","2001-09-18",78.4542,12.8792,12.375,70.1667,55.571,55.238,54.929,55.758
"13437","2001-09-19",78.3375,12.9833,14.325,67.6208,64.396,64.463,64.404,64.742
"13438","2001-09-20",80.3667,13.7958,16.3417,75.9958,68.538,72.296,72.379,71.8
"13439","2001-09-21",83.6792,11.5292,11.2917,85.4792,86.392,80.392,77.492,74.729
"13440","2001-09-22",86.4458,13.2667,15.8958,89.2833,81.212,73.4,73.275,72.575
"13441","2001-09-23",94.3292,12.3083,16.1083,88.7125,58.629,53.717,53.883,52.646
"13442","2001-09-24",80.9042,12.0625,13.9375,70.0042,64.754,53.562,52.071,50.454
"13443","2001-09-25",89.1792,13.1167,12.8167,81.2042,69.792,78.417,80.058,81.925
"13444","2001-09-26",106.2833,12.6917,15.1958,100.025,83.788,75.542,75.013,73.221
"13445","2001-09-27",104.5625,16.8208,15.3208,89.4708,73.613,64.446,64.342,62.992
"13446","2001-09-28",97.7667,16.7542,15.6833,90.8333,69.262,67.579,66.633,62.854
"13447","2001-09-29",81.975,17.2958,15.1833,77.8917,74.854,66.458,68.212,68
"13448","2001-09-30",81.075,12.3917,14.1667,75.6875,54.338,55.921,54.379,51.438
"13449","2001-10-01",78.3333,12.1792,14.2583,73.3125,67.629,57.083,57.412,54.708
"13450","2001-10-02",93.3125,12.9917,14.0333,87.4333,81.471,71.408,72.413,65.417
"13451","2001-10-03",101.0333,12.4042,14.2583,97.625,63.763,47.833,49.908,50.558
"13452","2001-10-04",90.4125,14.8667,14.7542,72.3708,57.179,57.588,59.733,58.921
"13453","2001-10-05",78.3917,12.3083,12.9,62.1042,60.4,65.279,65.708,58.767
"13454","2001-10-06",80.2792,11.7875,13.0333,81.0667,60.658,40.112,42.671,45.329
"13455","2001-10-07",79.5167,14.5667,14.925,57.8083,41.721,46.179,45.263,38.492
"13456","2001-10-08",77.6292,11.6292,14.8417,62.4542,43.917,38.363,40.646,43.067
"13457","2001-10-09",72.2792,15.1708,15.3,67.5292,64.029,59.858,62.017,59.587
"13458","2001-10-10",73.025,11.0833,12.1125,73.925,69.021,56.017,56.292,53.471
"13459","2001-10-11",93.15,12.8708,12.9833,88.2792,80.625,57.292,59.642,57.387
"13460","2001-10-12",90.7292,13.8417,14.3792,83.375,66.767,61.983,61.267,57.762
"13461","2001-10-13",87.1708,14.8,14.3083,77.1583,73.154,63.496,65.554,64.246
"13462","2001-10-14",76.1375,13.6958,15.2667,72.2958,49.113,49.408,47.787,42.487
"13463","2001-10-15",79.7375,14.5625,15.7208,63.4625,53.021,43.117,43.204,44.688
"13464","2001-10-16",103.375,19.8083,16.5583,87.5292,70.713,70.742,70.458,68.621
"13465","2001-10-17",95.7375,17.1542,18.4583,85.025,74.208,73.571,75.179,74.008
"13466","2001-10-18",118.9667,18.3,16.1208,113.6417,103.946,74.937,72.9,64.492
"13467","2001-10-19",117.3542,15.3167,15.5583,102.55,72.6,62.196,62.354,61.383
"13468","2001-10-20",94.4917,14.6833,15.1333,77.8167,48.413,66.258,66.308,64.4
"13469","2001-10-21",80.1875,16.0708,14.95,62.3167,45.108,50.421,50.617,45.704
"13470","2001-10-22",75.2083,15.9417,15.6417,62.05,44.262,46.271,43.517,44.504
"13471","2001-10-23",76.25,17.8167,15.3292,70.4583,74.004,65.004,64.283,62.892
"13472","2001-10-24",79.6292,13.3458,15.7708,99.0958,87.408,59.842,59.108,58.483
"13473","2001-10-25",106.9792,17.075,16.4583,101.7875,66.571,73.113,71.308,66.15
"13474","2001-10-26",88.3958,16.95,17.7708,76.0833,60.696,64.517,65.138,63.654
"13475","2001-10-27",91.8583,18.3875,16.1083,82.75,75.558,56.45,56.004,54.046
"13476","2001-10-28",94.0583,15.4292,15.5875,89.7458,60.692,44.308,45.663,44.471
"13477","2001-10-29",95.692,18.424,16.428,78.004,49.196,52.167,50.917,46.429
"13478","2001-10-30",107.3125,16.3458,16.1167,73.0958,65.867,74.125,72.917,72.929
"13479","2001-10-31",97.7875,17.2792,16.95,88.3375,56.846,63.667,62.942,60.221
"13480","2001-11-01",79.8292,25.8208,19.0125,90.325,76.758,49.058,49.204,46.092
"13481","2001-11-02",98.7417,19.0417,21.5583,88.65,61.196,57.421,56.925,53.738
"13482","2001-11-03",98.8833,28.825,25.7625,90.3208,54.517,51.113,50.733,51.146
"13483","2001-11-04",90.4458,23.8042,23.7208,70.8875,50.125,49.763,48.521,46.642
"13484","2001-11-05",84.4083,24.0417,23.7208,80.7958,45.104,52.671,51.167,44.517
"13485","2001-11-06",89.35,18.7375,19.1458,78.0042,75.121,73.029,74.429,74.842
"13486","2001-11-07",114.0125,19.6625,18.4333,106.5125,77.183,80.846,78.225,74.808
"13487","2001-11-08",116.5458,24.05,19.175,110.15,91.183,79.696,77.429,75.35
"13488","2001-11-09",128.075,17.3542,17.6708,114.175,87.621,79.554,79.554,75.096
"13489","2001-11-10",126.7875,16.9917,16.7625,99.0958,87.679,68.812,65.771,65.775
"13490","2001-11-11",100.925,18.1792,16.3333,89.5833,45.196,55.887,56.579,53.962
"13491","2001-11-12",87.4208,16.6625,15.5167,67.4708,45.683,60.654,59.717,56.171
"13492","2001-11-13",102.8708,16.0083,15.6708,91.6083,73.367,72.538,69.642,65.917
"13493","2001-11-14",97.2958,17.5,17.2208,92.625,87.671,62.329,61.392,59.954
"13494","2001-11-15",107.8417,18.8,14.0125,88.2833,69.662,69.387,68.292,65.138
"13495","2001-11-16",98.0042,12.9958,14.0333,80.175,72.925,81.371,75.379,70.742
"13496","2001-11-17",96.575,16.5125,15.5125,96.2292,90.942,89.146,80.688,74.767
"13497","2001-11-18",112.7625,14.5083,15.475,112.1292,72.975,58.588,54.375,57.233
"13498","2001-11-19",113.2958,14.9333,15.0833,82.35,70.167,69.017,65.638,61.967
"13499","2001-11-20",104.4,21.0125,18.375,100.6292,69.767,89.188,85.55,82.317
"13500","2001-11-21",117.1583,19.2583,16.9958,101.2208,94.208,89.063,85.058,87.475
"13501","2001-11-22",117.1417,16.8208,16.4417,111.6917,90.754,93.462,91.492,86.625
"13502","2001-11-23",114.9083,17.2667,16.9083,97.775,84.317,60.633,54.267,55.179
"13503","2001-11-24",111.1875,16.1625,17.975,93.4125,68.425,70.854,69.433,69.617
